Time,NewReno_1_Bps,Cubic_2_Bps,Bbr_3_Bps,Dctcp_4_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,Bbr_3_PktLoss,Dctcp_4_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,Bbr_3_Cwnd,Dctcp_4_Cwnd,JainsFairnessIndex
0.4,421080,421080,376080,301080,36,28,15,12,53576,47784,36200,30408,0.983605
0.5,540000,360000,225000,120000,36,40,32,36,65535,65535,59368,53576,0.796969
0.6,165000,180000,360000,540000,33,44,44,34,65535,65535,65535,65535,0.80592
0.7,480000,420000,285000,60000,48,41,38,40,69080,59768,56285,65535,0.788215
0.8,345000,180000,255000,480000,29,42,46,46,65769,55868,55868,55868,0.888218
0.9,285000,420000,330000,210000,35,35,34,35,44445,38535,46462,53215,0.943699
1,435000,180000,285000,345000,16,38,31,40,31698,39847,38535,45192,0.918533
1.1,120000,360000,300000,465000,15,29,37,26,25428,36939,36435,29772,0.860695
1.2,315000,270000,390000,285000,14,28,27,24,29772,25988,25988,31220,0.978912
1.3,375000,270000,285000,315000,12,27,25,30,31220,27436,27436,32668,0.983581
1.4,375000,270000,285000,315000,14,30,25,32,32668,28884,28884,34116,0.983581
1.5,345000,270000,285000,345000,14,31,25,32,34116,30332,30332,35564,0.988095
1.6,300000,285000,315000,345000,19,33,25,34,35564,31780,31780,37012,0.994945
1.7,360000,285000,240000,375000,14,33,30,34,37012,33228,33228,38460,0.970297
1.8,270000,315000,285000,375000,17,35,34,29,38460,34676,34676,38460,0.983581
1.9,180000,315000,345000,405000,32,37,32,19,39908,36124,36124,39908,0.934482
2,390000,345000,345000,165000,33,35,28,27,41356,37572,37572,41356,0.928437
2.1,405000,330000,255000,270000,35,31,25,36,42804,37572,37572,42804,0.966046
2.2,435000,195000,210000,405000,28,31,30,38,42804,39020,39020,44252,0.890052
2.3,270000,255000,285000,435000,17,39,38,38,44252,40468,40468,45700,0.948898
2.4,165000,375000,405000,300000,37,41,32,26,45700,41916,41916,45700,0.918533
2.5,465000,330000,255000,195000,37,35,27,38,47148,41916,41916,47148,0.905018
2.6,450000,135000,240000,435000,25,41,34,42,47148,43364,43364,48596,0.848893
2.7,30000,375000,345000,495000,38,43,40,21,48596,44812,44812,48596,0.766466
2.8,480000,420000,315000,30000,39,37,25,42,50044,44812,44812,50044,0.764425
2.9,495000,75000,210000,465000,26,43,36,44,50044,46260,46260,51492,0.758366
3,0,405000,375000,480000,41,45,42,22,51492,47708,47708,51492,0.7418
3.1,525000,330000,315000,75000,41,41,27,42,52940,47708,47708,52940,0.791839
3.2,360000,165000,225000,495000,25,47,39,46,52940,49156,49156,54388,0.856415
3.3,165000,465000,420000,195000,43,44,35,35,54388,49156,49156,54388,0.846314
3.4,555000,240000,90000,360000,34,35,44,45,54388,50604,50604,54388,0.769893
3.5,60000,255000,405000,540000,38,49,46,30,54388,52052,52052,55836,0.757082
3.6,480000,360000,360000,45000,43,47,28,45,55836,52052,52052,55836,0.788215
3.7,375000,195000,165000,510000,25,46,46,48,57284,52052,53500,57284,0.831603
3.8,180000,480000,450000,135000,45,39,40,44,57284,53500,53500,58732,0.801419
3.9,570000,75000,165000,450000,32,49,42,48,58732,54948,54948,58732,0.708434
4,15000,450000,465000,315000,45,51,39,38,58732,54948,54948,60180,0.747829
4.1,570000,315000,90000,270000,58,37,48,50,84233,56396,56396,60180,0.767149
4.2,0,240000,450000,555000,65,51,50,36,85429,56396,56465,68999,0.682079
4.3,600000,360000,150000,135000,63,51,50,61,55241,66573,62237,85239,0.730696
4.4,154360,240000,360000,500400,52,65,66,57,55241,79546,76638,53664,0.853018
4.5,375000,360000,510000,0,74,67,34,64,70143,59508,52128,53664,0.730696
4.6,330000,195000,195000,525000,58,73,54,63,68319,60423,52057,49793,0.841353
4.7,330000,510000,420000,0,65,54,49,63,51256,50989,49645,49793,0.727723
4.8,525000,75000,135000,510000,52,70,54,64,58732,50989,49645,52689,0.692501
4.9,0,440720,465000,345000,72,87,56,43,60738,71660,51093,52689,0.738597
5,630000,360000,75000,180000,63,69,53,66,49238,71362,51093,54137,0.686429
5.1,30000,270000,420000,525000,61,75,55,46,49238,44527,47853,50705,0.736949
5.2,465000,450000,330000,0,65,57,54,65,50686,44527,47853,50705,0.734435
5.3,525000,30000,195000,510000,45,75,55,66,52134,45975,49301,50705,0.690681
5.4,0,420000,450000,375000,65,76,58,45,52134,47423,50749,52153,0.745886
5.5,525000,240000,330000,150000,67,69,46,67,53582,48871,50749,52153,0.834019
5.6,255000,255000,195000,540000,50,76,58,66,53582,48871,52197,53601,0.843
5.7,300000,465000,480000,0,67,68,48,68,55030,50319,52197,53601,0.722117
5.8,555000,45000,105000,555000,49,77,60,68,56478,50319,53645,55049,0.630901
5.9,0,450000,495000,300000,69,80,60,48,56478,51767,55093,55049,0.720908
6,585000,165000,240000,255000,69,71,48,70,57926,51767,55093,56497,0.787494
6.1,0,360000,315000,570000,69,80,62,51,57926,53215,56541,57945,0.699817
6.2,585000,330000,330000,15000,71,71,52,70,59374,54663,56541,57945,0.708434
6.3,210000,210000,255000,570000,57,81,62,64,59374,54663,57989,55606,0.810471
6.4,390000,510000,345000,0,71,63,61,70,58521,52457,57989,55606,0.729458
6.5,390000,0,285000,570000,54,83,58,72,58521,52457,57989,58502,0.694176
6.6,210000,540000,495000,0,72,79,47,72,59969,55353,55795,58502,0.66728
6.7,600000,30000,45000,585000,54,83,63,72,59375,55353,55795,57823,0.562859
6.8,0,525000,495000,225000,73,84,59,57,59375,53389,55795,57823,0.678318
6.9,615000,150000,135000,345000,69,74,59,73,60823,53389,55795,57823,0.720305
7,0,375000,435000,435000,73,85,65,53,60823,53389,55212,57823,0.746532
7.1,600000,195000,330000,135000,74,82,47,74,60451,53389,55212,57300,0.755784
7.2,90000,345000,225000,585000,68,87,64,59,60451,56285,53376,58748,0.74524
7.3,480000,450000,315000,0,77,67,65,75,60451,56285,56272,58748,0.728224
7.4,285000,120000,240000,600000,58,88,65,74,60451,57733,56272,60196,0.755042
7.5,285000,585000,375000,0,80,74,60,76,58794,59181,54627,60196,0.686976
7.6,465000,0,195000,600000,64,88,64,76,58794,59181,54627,58436,0.646154
7.7,105000,570000,480000,90000,82,89,53,70,57920,57559,54627,58436,0.674599
7.8,570000,105000,60000,510000,67,82,69,77,55024,57559,54538,61332,0.646248
7.9,0,465000,480000,300000,81,90,70,57,53576,57559,54538,61332,0.722117
8,555000,150000,270000,285000,82,83,56,80,57183,57559,54538,61167,0.818942
8.1,0,435000,285000,525000,82,91,71,60,57183,60455,55986,61167,0.709621
8.2,540000,345000,300000,60000,85,80,62,67,57289,58999,57434,60816,0.768519
8.3,315000,240000,345000,353040,69,92,67,45,57289,58999,57434,60816,0.980124
8.4,270000,600000,375000,0,85,81,63,45,58737,61895,58882,60816,0.675657
8.5,585000,195000,435000,30000,87,88,59,43,60185,61895,60330,60816,0.679389
8.6,435000,420000,390000,0,75,95,67,43,61633,63343,60330,60816,0.748479
8.7,180000,645000,435000,0,87,87,61,43,61633,64791,61778,60816,0.622442
8.8,615000,225000,405000,0,89,90,61,43,63081,64791,63226,60816,0.653605
8.9,405000,420000,420000,0,77,97,67,43,64529,66239,63226,60816,0.749782
9,240000,675000,330000,0,89,83,70,43,64529,67687,64674,60816,0.622875
9.1,645000,255000,360000,0,89,80,75,43,65977,67687,66122,60816,0.649963
9.2,360000,420000,465000,0,69,99,78,44,65977,69135,66122,1448,0.742029
9.3,315000,510000,405000,15000,91,84,72,44,67425,70583,67570,1448,0.740116
9.4,630000,195000,420000,0,76,99,74,44,68873,70583,67570,1448,0.633879
9.5,45000,705000,480000,15000,93,95,65,43,68873,72031,69018,1448,0.531067
9.6,705000,315000,240000,0,93,82,77,43,70321,72031,69018,1448,0.60702
9.7,315000,420000,510000,0,72,101,80,45,70321,73479,70466,2896,0.723331
9.8,390000,390000,435000,30000,95,98,68,43,71769,74927,71914,2896,0.78391
9.9,480000,345000,420000,0,83,103,72,47,71769,74927,71914,5792,0.736949
10,255000,645000,315000,45000,95,83,82,48,73217,76375,73362,8688,0.681607
10.1,705000,120000,420000,0,77,103,80,48,72393,76375,73362,8688,0.563379
10.2,15000,765000,420000,45000,96,91,77,49,72393,77823,74810,8513,0.50729
10.3,735000,210000,300000,0,92,91,85,49,75289,77823,74031,8513,0.574658
10.4,45000,570000,585000,45000,95,106,70,49,75289,77013,74031,8513,0.577355
10.5,660000,360000,240000,0,103,91,74,49,74494,77013,74031,8513,0.637283
10.6,381360,420000,396200,45000,82,109,89,51,74494,79129,74742,7240,0.802747
10.7,390000,183560,603320,75000,106,105,69,52,77390,79129,74742,9961,0.705421
10.8,502280,465000,285000,0,88,120,81,52,77390,79129,74742,9961,0.713164
10.9,285000,420000,460920,75000,104,101,90,53,76672,79129,75493,11409,0.809277
11,780000,330000,140560,0,87,126,92,53,76672,78450,75493,11409,0.530454
11.1,0,528920,645000,75000,106,106,91,55,79568,78450,76941,11219,0.555955
11.2,765000,135000,344680,0,108,107,78,55,78876,78450,76941,11219,0.536248
11.3,360000,230160,553000,105000,89,89,80,55,78876,78450,76281,12667,0.779876
11.4,559440,0,577400,105000,86,89,84,57,78876,78450,79177,14115,0.586474
11.5,443160,0,675000,135000,111,89,83,48,81772,78450,80625,14115,0.585763
11.6,835760,0,420000,0,110,89,77,57,83220,78450,80625,15563,0.450607
11.7,570000,0,540000,135000,90,89,96,59,83220,78450,82073,17011,0.61051
11.8,285000,0,795000,165000,112,89,80,56,84668,78450,83521,17011,0.523321
11.9,855000,0,390000,0,114,89,76,58,86116,78450,83521,17011,0.43879
12,615000,0,495000,150000,93,90,98,59,86116,1448,84969,18459,0.614634
12.1,270000,15000,795000,165000,114,91,84,55,87564,2896,86417,19907,0.529109
12.2,885000,0,360000,0,114,91,80,61,89012,2896,86417,19907,0.424513
12.3,435000,30000,585000,195000,95,93,100,61,89012,5792,87865,21355,0.679389
12.4,480000,60000,585000,120000,116,94,89,53,90460,8688,87865,21355,0.656095
12.5,885000,0,300000,75000,95,94,102,63,90460,8688,89313,22803,0.451613
12.6,30000,75000,915000,225000,118,101,82,63,91908,17376,90761,24251,0.43327
12.7,945000,0,300000,0,118,101,82,63,93356,17376,90761,24251,0.394198
12.8,225000,180000,615000,225000,103,113,98,65,93356,34752,92209,25699,0.757033
12.9,720000,195000,345000,0,120,100,95,65,94804,34752,92209,25699,0.587608
13,450000,0,570000,225000,100,121,94,67,94398,37382,91820,25514,0.670397
13.1,495000,195000,555000,0,86,123,57,67,94398,36200,91820,25514,0.655596
13.2,423560,270000,330000,225000,122,114,99,71,94398,37382,92899,26780,0.946331
13.3,165000,0,792840,285000,111,121,78,68,94398,37382,92899,26780,0.523934
13.4,600000,195000,447360,15000,137,119,91,69,95485,37382,94347,28228,0.660513
13.5,979440,15000,0,255000,109,118,110,71,95485,37382,94347,29676,0.380922
13.6,0,150000,840000,255000,149,119,115,54,96933,37382,95462,29676,0.488582
13.7,808080,165000,255000,15000,147,115,102,71,92672,37382,95462,29676,0.518214
13.8,315000,0,663720,270000,126,119,61,73,92672,37382,95462,29511,0.636295
13.9,735000,165000,46400,300000,151,113,57,63,98060,37382,95462,32407,0.588806
14,865880,64440,0,330000,109,108,57,55,97756,37382,95462,32407,0.460247
14.1,901040,0,0,345000,134,109,57,76,100652,1448,95462,35303,0.416967
14.2,885000,15000,0,345000,136,108,57,78,102100,1448,95462,36751,0.429382
14.3,840000,30000,0,375000,138,108,57,76,102100,2896,95462,38199,0.457437
14.4,870000,0,0,375000,151,111,57,63,103548,4344,95462,38199,0.43175
14.5,975000,45000,0,240000,153,112,57,64,104996,7240,95462,39647,0.392873
14.6,1.02e+06,60000,0,165000,138,116,57,80,106444,13032,95462,41095,0.361741
14.7,720000,120000,0,405000,139,124,57,82,107892,24616,95462,42543,0.556103
14.8,705000,105000,0,435000,146,117,58,82,107892,24616,1448,43991,0.555744
14.9,810000,135000,15000,285000,159,132,58,63,109340,37117,1448,43991,0.512727
15,750000,360000,0,150000,140,133,58,84,110788,38565,1448,45439,0.555416
15.1,690000,75000,15000,465000,146,128,57,84,110788,38565,1448,46887,0.555027
15.2,810000,300000,0,135000,151,135,57,75,112236,40013,1448,46887,0.506991
15.3,510000,405000,0,330000,152,124,59,86,113684,40013,2896,48335,0.726995
15.4,735000,0,30000,495000,157,135,57,73,113684,41461,2896,48335,0.504865
15.5,840000,405000,0,0,144,137,61,86,115132,42909,5792,49783,0.445602
15.6,600000,90000,60000,495000,150,131,65,88,115132,42909,11584,51231,0.628329
15.7,810000,345000,0,90000,151,137,65,82,116580,44357,11584,51231,0.494757
15.8,375000,315000,120000,435000,167,118,73,88,118028,44357,23168,52679,0.873795
15.9,810000,120000,0,330000,167,139,73,68,118028,45805,23168,52679,0.509238
16,495000,435000,135000,180000,161,126,77,91,117889,45665,26002,54026,0.799188
16.1,705000,0,135000,405000,120,141,68,80,117889,45665,26002,54026,0.57047
16.2,465000,435000,0,345000,166,144,83,78,120785,45534,24616,54026,0.738846
16.3,720000,0,225000,315000,127,144,78,94,120651,45534,26002,53932,0.593939
16.4,345000,435000,45000,420000,125,144,75,76,120651,45534,26002,53932,0.796232
16.5,311680,435000,105000,390000,181,148,77,76,120526,46855,26002,53932,0.857502
16.6,825000,0,135000,285000,166,148,77,94,120526,46855,26002,55380,0.496755
16.7,345000,435000,75000,405000,182,151,72,80,120526,46855,26002,55295,0.830508
16.8,900000,165000,60000,120000,122,140,77,97,120526,46855,26002,55295,0.453104
16.9,113400,435000,135000,570000,116,140,76,88,120526,46855,26002,55295,0.720371
17,40760,349360,135000,720000,113,122,77,83,120526,46855,26002,58191,0.586943
17.1,0,0,261920,990000,113,122,68,87,120526,46855,26002,61087,0.373629
17.2,0,0,15000,1.2e+06,113,122,69,80,120526,46855,1448,62535,0.256249
17.3,0,0,15000,1.23e+06,113,122,68,82,120526,46855,1448,65431,0.256097
17.4,0,0,0,1.26e+06,113,122,68,84,120526,46855,1448,68327,0.25
17.5,0,0,30000,1.215e+06,113,122,72,87,120526,46855,5792,71223,0.262338
17.6,15000,0,180000,1.05e+06,115,122,68,96,2896,46855,11584,72671,0.341378
17.7,75000,15000,240000,915000,113,122,86,92,4344,1448,27392,74119,0.43024
17.8,60000,30000,270000,885000,113,123,87,97,7240,2896,28840,77015,0.450261
17.9,120000,15000,285000,840000,113,126,87,100,13032,5792,30288,78463,0.495227
18,240000,60000,285000,660000,113,130,89,109,24616,11584,31736,79911,0.670397
18.1,30000,120000,315000,780000,143,122,89,103,47784,11584,33184,79911,0.536026
18.2,450000,0,315000,480000,177,138,68,114,94120,23168,33184,81359,0.728224
18.3,675000,240000,0,345000,174,154,91,116,120416,46336,34632,82807,0.627758
18.4,210000,30000,330000,675000,197,152,86,103,120346,46336,34598,82807,0.635751
18.5,885000,225000,0,135000,165,165,92,119,120346,46643,34598,82772,0.45478
18.6,0,240000,330000,675000,170,149,95,102,120346,46643,37460,82772,0.622875
18.7,333160,15000,375000,529840,152,169,89,110,120346,46336,38908,84186,0.736988
18.8,50760,315000,210000,674280,147,163,81,117,120346,46643,38908,85634,0.650482
18.9,0,225000,165000,854480,147,161,97,103,120346,46643,40356,87082,0.479195
19,0,195000,405000,645000,147,158,97,104,120346,46643,41804,87082,0.626957
19.1,0,139760,405000,705000,147,148,99,112,120346,46643,43252,88530,0.573736
19.2,0,0,435000,810000,147,148,99,107,120346,46643,44700,89978,0.458411
19.3,0,0,435000,825000,147,148,95,113,120346,46643,46148,91426,0.456286
19.4,0,0,465000,780000,147,148,84,124,120346,46643,46148,92874,0.469918
19.5,0,0,360000,885000,147,148,81,130,120346,46643,47596,94322,0.424513
19.6,0,0,270000,975000,148,148,92,120,1448,46643,49044,95770,0.3786
19.7,15000,0,330000,900000,149,149,103,111,2896,1448,50492,97218,0.421603
19.8,30000,15000,495000,720000,151,150,105,111,5792,2896,51940,97218,0.519129
19.9,60000,30000,525000,630000,152,152,103,114,8688,5792,53388,98666,0.572366
20,75000,60000,375000,735000,147,155,90,134,8688,10136,53388,100114,0.561542
20.1,0,60000,150000,1.035e+06,159,151,107,118,17376,10136,54836,101562,0.353137
20.2,180000,45000,555000,480000,171,160,107,114,34752,18824,56284,101562,0.692852
20.3,150000,180000,360000,555000,161,172,97,136,34752,36200,56284,103010,0.786775
20.4,210000,0,195000,840000,195,172,109,114,69504,36200,57732,103010,0.491931
20.5,375000,285000,360000,225000,176,181,109,136,72400,46501,57732,104458,0.963766
20.6,0,0,195000,1.05e+06,215,181,110,117,72371,46501,57712,104458,0.339761
20.7,375000,300000,555000,30000,214,192,98,133,72371,46501,57712,104442,0.735613
20.8,0,285000,0,963000,220,173,112,95,72371,46501,57712,104442,0.386058
20.9,360000,60000,570000,255000,208,195,111,78,72371,46336,59141,104442,0.740753
21,170080,390000,555000,136160,196,189,104,142,72371,46501,60589,105875,0.771093
21.1,0,105000,60000,1.08356e+06,196,182,115,128,72371,46501,62037,105861,0.327851
21.2,0,195000,615000,435000,196,176,117,109,72371,46501,63485,105861,0.640004
21.3,0,94200,570000,586160,196,169,95,143,72371,46501,63485,107309,0.577022
21.4,0,0,135000,1.11e+06,196,169,113,127,72371,46501,64933,108757,0.309924
21.5,0,0,585000,660000,196,169,119,124,72371,46501,66381,110205,0.498192
21.6,0,0,675000,570000,196,169,106,136,72371,46501,66381,110205,0.496469
21.7,0,0,255000,1.005e+06,197,170,102,142,1448,1448,67829,111653,0.369192
21.8,0,15000,420000,810000,197,171,121,125,1448,2896,69277,113101,0.465347
21.9,15000,0,705000,525000,198,171,113,134,2896,2896,70725,113101,0.501383
22,30000,30000,210000,975000,200,172,107,142,5792,4344,70725,114549,0.388858
22.1,0,45000,495000,720000,200,169,123,131,5792,4344,72173,115997,0.518519
22.2,60000,0,720000,465000,204,173,101,148,11584,7240,72173,115997,0.524916
22.3,120000,60000,15000,1.05e+06,196,177,123,137,11584,13032,73621,117445,0.345764
22.4,0,0,735000,510000,209,177,125,129,20272,13032,75069,117445,0.484186
22.5,195000,120000,90000,840000,224,185,119,136,40544,24616,75069,118893,0.5058
22.6,0,120000,660000,480000,224,177,126,138,40544,24616,75057,118893,0.583333
22.7,210000,0,330000,705000,235,191,105,101,43425,27487,75057,118885,0.596141
22.8,225000,195000,435000,397880,220,189,129,122,43425,27487,77953,118885,0.899683
22.9,150000,0,802880,285000,239,195,125,122,43425,27487,79401,118885,0.511914
23,435000,255000,45000,524520,227,198,126,153,44873,28910,79401,120325,0.746331
23.1,0,0,750000,492120,240,198,130,166,46321,28910,79390,120325,0.479339
23.2,420000,255000,270000,300000,243,200,112,146,46307,28910,79390,120325,0.958403
23.3,285000,285000,540000,144720,224,198,133,144,46307,28910,82286,120325,0.828601
23.4,180000,135000,845560,88560,244,191,125,136,47755,28910,82286,120325,0.504338
23.5,480000,150000,615000,0,245,200,111,136,49203,30358,83734,120325,0.613993
23.6,495000,285000,465000,0,241,202,117,136,50651,31806,85182,120325,0.71433
23.7,315000,315000,615000,0,226,202,135,136,50651,33254,86630,120325,0.671966
23.8,180000,195000,885000,0,247,189,126,136,52099,33254,86630,120325,0.464945
23.9,525000,120000,600000,0,247,204,115,136,53547,34702,88078,120325,0.596141
24,525000,345000,375000,0,233,204,131,137,54995,36150,89526,1448,0.723939
24.1,60000,345000,825000,15000,245,189,137,136,54995,36150,90974,1448,0.482288
24.2,495000,0,765000,0,249,206,116,138,56443,37598,90974,2896,0.478049
24.3,555000,375000,285000,30000,239,206,130,140,57891,39046,92422,5792,0.730076
24.4,0,375000,810000,60000,251,189,139,136,57891,39046,93870,5792,0.484186
24.5,585000,0,660000,0,251,208,119,144,59339,40494,93870,11584,0.498192
24.6,450000,405000,285000,106000,231,208,141,152,59339,41942,95318,23168,0.845623
24.7,135000,150000,975000,0,253,198,130,152,60787,41942,95318,23168,0.400363
24.8,615000,255000,135000,240000,241,210,132,165,62235,43390,96766,43440,0.746532
24.9,0,180000,840000,225000,253,204,143,150,62235,43390,98214,43440,0.491369
25,600000,240000,360000,45000,255,211,121,182,62226,43373,98214,55021,0.705551
25.1,0,345000,630000,270000,255,200,143,182,62226,43373,98214,55021,0.658101
25.2,600000,75000,585000,0,257,214,123,191,62226,46252,98208,55021,0.560712
25.3,150000,420000,405000,270000,247,203,102,192,62226,46252,98208,39096,0.889133
25.4,450000,180000,345000,270000,261,214,148,174,63665,46252,101098,39096,0.907881
25.5,660000,285000,285000,15000,259,218,129,188,65113,46236,101098,55021,0.647706
25.6,0,450000,585000,225000,261,200,125,185,65113,46236,101098,55021,0.666667
25.7,660000,75000,506600,0,262,213,142,188,66561,46236,101093,55021,0.552242
25.8,615000,405000,0,225000,242,217,161,184,68009,47684,101093,55021,0.653605
25.9,60000,165000,930000,90000,262,206,160,178,68009,47684,101093,55021,0.42874
26,675000,285000,225000,64600,258,219,145,173,69457,47670,101093,55021,0.659809
26.1,150000,480000,618720,0,254,209,112,173,69457,49118,101093,55021,0.613208
26.2,660000,495000,80600,15000,257,207,103,173,70905,50566,101093,1448,0.568855
26.3,690000,525000,0,30000,260,209,103,175,72353,52014,101093,4344,0.514873
26.4,675000,525000,0,60000,264,207,103,173,73801,53462,101093,5792,0.54011
26.5,705000,435000,0,105000,268,209,103,173,75249,54910,101093,10136,0.555744
26.6,765000,450000,0,30000,268,206,103,183,76697,56358,101093,18824,0.491369
26.7,765000,330000,0,150000,256,219,103,197,78145,57806,101093,36200,0.540738
26.8,420000,480000,0,360000,248,226,104,209,78145,59254,1448,55018,0.739933
26.9,375000,330000,15000,525000,270,226,105,189,79593,59254,2896,56466,0.73758
27,795000,405000,30000,15000,262,218,103,210,81041,60702,2896,56466,0.486099
27.1,225000,465000,0,555000,257,221,106,212,81041,60702,4344,57914,0.67407
27.2,600000,330000,41640,285000,272,226,106,193,82489,62150,5792,57914,0.715375
27.3,660000,285000,0,300000,252,230,106,212,82489,63598,5792,59362,0.63858
27.4,165000,450000,45000,585000,274,222,111,200,83937,63598,11584,60810,0.675127
27.5,855000,270000,120000,0,266,225,103,214,85385,65046,11584,60810,0.473536
27.6,75000,570000,0,615000,269,215,119,214,85385,65046,23168,62258,0.56
27.7,780000,300000,165000,0,276,216,120,214,86833,66494,31856,62258,0.534031
27.8,285000,345000,0,615000,257,231,125,216,86833,66485,31855,63706,0.669876
27.9,570000,315000,165000,195000,254,228,135,203,86829,66485,30408,63706,0.791839
28,495000,330000,0,420000,254,236,135,218,86829,66485,30408,63704,0.730696
28.1,0,348560,315000,585000,281,237,134,199,86829,66477,31855,65152,0.692299
28.2,645000,405000,150000,60000,291,232,124,220,86825,66477,31855,66600,0.654788
28.3,0,435920,150000,660000,291,225,135,210,86825,66470,33303,66600,0.598771
28.4,458920,465000,315000,0,313,221,133,222,79440,66470,34751,68046,0.729446
28.5,225000,345000,0,690000,298,233,137,224,79440,67918,34751,69494,0.614634
28.6,231520,345000,345000,315000,293,239,137,203,85768,69366,36199,69494,0.977919
28.7,15720,495000,345000,396760,282,234,123,224,86680,69366,37647,70942,0.751706
28.8,0,525000,0,720000,282,220,139,225,86680,70814,37647,72390,0.488028
28.9,0,375000,375000,510000,282,242,139,203,86680,72262,39095,72390,0.733167
29,0,645000,375000,225000,282,227,135,225,86680,72262,40543,73838,0.638107
29.1,0,510000,0,735000,282,222,141,227,86680,73710,40543,75286,0.484186
29.2,0,315000,405000,525000,283,244,141,206,1448,75158,41991,75286,0.719102
29.3,0,600000,405000,240000,283,232,135,227,1448,75158,43439,76734,0.666248
29.4,15000,480000,0,765000,284,223,143,229,2896,76606,43439,78182,0.486486
29.5,30000,450000,435000,330000,286,246,143,207,5792,78054,44887,78182,0.772656
29.6,0,420000,360000,465000,286,246,123,229,5792,78054,44887,79630,0.742029
29.7,60000,375000,75000,735000,290,246,145,210,11584,79502,46335,79630,0.561542
29.8,91320,630000,465000,60000,283,232,145,231,11584,79502,47783,81078,0.621261
29.9,15000,420000,0,825000,297,231,145,226,21720,80950,47783,81078,0.462992
30,181400,540000,465000,60000,290,237,147,227,21720,80950,49231,82526,0.713497
30.1,0,420000,75000,750000,309,234,142,232,39096,80946,49231,82526,0.520474
30.2,180000,375000,420000,270000,310,231,147,214,39094,80946,50679,82526,0.917555
30.3,0,375000,330000,540000,310,255,127,213,39094,82390,50679,82525,0.716112
30.4,195000,415920,165000,480000,321,239,149,219,34752,82390,52127,83972,0.841444
30.5,345000,375000,525000,0,300,246,149,239,34752,82390,53575,83972,0.723939
30.6,15000,286560,120000,823400,323,250,141,225,40542,82390,53575,83972,0.500151
30.7,390000,377040,405000,79440,324,245,151,219,41990,82390,55023,83972,0.842778
30.8,0,301400,495000,456840,324,224,130,249,41990,82390,55023,85419,0.721033
30.9,405000,0,60000,787520,326,224,151,227,43438,82390,56471,85419,0.497836
31,435000,0,555000,257400,316,224,153,238,44886,82390,57919,86867,0.690325
31.1,0,0,510000,734560,326,224,131,247,44886,82390,57919,88315,0.484235
31.2,435000,0,75000,735000,328,224,153,226,46334,82390,59367,88315,0.527166
31.3,465000,0,585000,195000,312,224,155,246,47782,82390,60815,89763,0.649661
31.4,0,0,390000,870000,328,225,133,249,47782,1448,60815,91211,0.436634
31.5,465000,15000,225000,540000,330,224,155,229,49230,1448,62263,91211,0.693617
31.6,255000,0,615000,375000,313,226,153,251,49230,2896,63711,92659,0.66368
31.7,240000,30000,30000,945000,330,227,155,233,50678,4344,63711,94107,0.406863
31.8,495000,0,615000,135000,320,227,157,242,52126,4344,65159,94107,0.604086
31.9,0,45000,405000,810000,332,228,136,253,52126,7240,65159,95555,0.482759
32,525000,0,240000,480000,332,228,159,231,53574,7240,66607,95555,0.687525
32.1,15000,60000,675000,495000,331,232,138,253,53574,13032,66607,97003,0.550064
32.2,510000,90000,0,645000,334,226,159,240,55022,13032,68055,97003,0.566343
32.3,255000,0,675000,330000,317,238,157,255,55022,21720,69503,98451,0.63045
32.4,285000,90000,0,870000,336,242,161,223,56469,21719,69503,98450,0.457923
32.5,465000,0,675000,105000,315,242,163,217,56469,21719,69502,98450,0.567463
32.6,75000,150000,645000,375000,338,246,143,260,56469,20272,69502,98450,0.662659
32.7,570000,45000,52640,585000,338,243,165,227,56468,20272,70950,98449,0.583814
32.8,180000,165000,690760,210000,326,248,156,245,56468,24615,70949,98449,0.667923
32.9,375000,240000,135000,500720,339,236,157,264,56467,24615,70949,98449,0.837114
33,570000,0,576200,105000,325,249,162,272,56467,26063,70949,98449,0.585951
33.1,0,255000,360000,630000,340,249,147,263,57915,27511,72397,98448,0.655097
33.2,585000,0,285000,380880,340,249,169,235,59363,27511,73845,98448,0.688059
33.3,225000,255000,750000,15920,325,251,161,301,59363,28959,73844,98448,0.572048
33.4,360000,225000,0,663520,342,236,161,280,60811,28959,73844,98447,0.628059
33.5,615000,30000,586640,18160,321,252,172,285,60811,28958,75291,98447,0.539662
33.6,0,270000,540000,437920,342,253,140,329,62259,28958,75291,98447,0.699882
33.7,615000,0,225000,404120,344,253,164,313,63707,28958,75291,98447,0.653466
33.8,195000,270000,573440,207160,331,255,169,339,63707,30405,76738,80272,0.803607
33.9,450000,300000,105000,403640,344,241,170,300,65155,30405,76738,97936,0.849059
34,645000,0,605320,0,323,255,151,300,65155,31853,76738,97936,0.499497
34.1,630000,300000,292560,17280,324,256,129,298,66603,33301,76738,98447,0.670928
34.2,720000,525000,0,0,340,244,129,298,69499,34749,76738,98447,0.488028
34.3,780000,480000,0,0,343,243,129,298,70947,36197,76738,98447,0.473176
34.4,870000,375000,0,0,334,256,129,298,72395,39093,76738,98447,0.43175
34.5,870000,375000,0,0,329,262,129,298,73843,40541,76738,98447,0.43175
34.6,825000,405000,0,15000,331,262,129,298,75291,41989,76738,1448,0.458655
