Time,Flow1_Bbr_Bps,Flow2_Bbr_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
165.8,660000,585000,168,128,83516,184511,0.996384
165.9,645000,600000,163,131,76583,184511,0.998695
166,585000,660000,167,135,76583,184511,0.996384
166.1,645000,605720,165,134,76583,184511,0.999015
166.2,630000,621040,165,128,76583,184511,0.999949
166.3,615000,630000,168,132,79479,184511,0.999855
166.4,645000,600000,162,139,76583,184511,0.998695
166.5,585000,669080,165,140,76583,187407,0.995525
166.6,630000,620280,166,140,76583,184511,0.99994
166.7,600000,641960,167,119,79479,184511,0.99886
166.8,705000,550360,157,120,76583,184511,0.985053
166.9,630000,615000,159,121,76583,184295,0.999855
167,630000,615000,162,122,76583,184295,0.999855
167.1,645000,600000,164,124,76131,183831,0.998695
167.2,645000,615000,166,126,76131,183831,0.999433
167.3,645000,600000,161,128,76217,183831,0.998695
167.4,600000,645000,165,127,76217,183831,0.998695
167.5,630000,615000,166,128,76217,184075,0.999855
167.6,630000,615000,167,131,79113,188753,0.999855
167.7,645000,615000,160,145,76217,188753,0.999433
167.8,555000,684280,167,132,76217,185857,0.989235
167.9,660000,589920,164,115,76217,185857,0.996866
168,705000,540000,162,122,76217,185857,0.982739
168.1,660000,600000,164,125,76217,185857,0.997738
168.2,630000,615000,161,96,77625,5792,0.999855
168.3,735000,405000,125,69,5792,5792,0.922684
168.4,105000,30000,125,71,5792,5792,0.764151
168.5,90000,30000,127,73,5792,5792,0.8
168.6,375000,60000,139,69,80521,5792,0.656006
168.7,840000,75000,145,101,97079,185857,0.58858
168.8,780000,480000,149,112,95015,185857,0.946352
168.9,660000,585000,163,116,95015,185857,0.996384
169,720000,525000,172,133,95015,188753,0.976056
169.1,675000,570000,178,135,95015,185857,0.992937
169.2,675000,576960,176,125,95015,185857,0.993905
169.3,705000,539600,178,130,95015,185857,0.982646
169.4,705000,540000,178,140,95015,185857,0.982739
169.5,660000,600000,178,148,95015,185857,0.997738
169.6,675000,566680,180,150,97911,186129,0.992447
169.7,675000,572280,177,152,95015,186129,0.993263
169.8,660000,594840,177,149,95015,186129,0.997311
169.9,660000,579480,179,145,95015,186369,0.995798
170,675000,571240,180,149,97911,186369,0.993116
170.1,675000,584080,164,147,82435,189265,0.994813
170.2,570000,677600,170,139,82435,189265,0.992617
170.3,675000,574560,170,125,82435,186369,0.99358
170.4,690000,547120,167,119,82435,186369,0.986837
170.5,720000,540000,165,126,82435,186369,0.98
170.6,645000,600000,166,129,79209,186369,0.998695
170.7,630000,615000,167,132,79209,183874,0.999855
170.8,630000,619440,167,132,79209,183874,0.999929
170.9,630000,615000,170,138,82105,183874,0.999855
171,645000,612080,164,141,79209,183010,0.999315
171.1,600000,643240,166,139,79209,183010,0.998792
171.2,630000,611800,168,132,79209,183362,0.999785
171.3,630000,628000,168,137,79209,186258,0.999997
171.4,630000,620240,165,138,79209,183362,0.999939
171.5,615000,622720,168,118,79209,183362,0.999961
171.6,705000,554080,165,120,79209,183786,0.985836
171.7,690000,555000,166,125,79209,183786,0.988379
171.8,660000,585000,167,128,79209,183786,0.996384
171.9,645000,600000,165,129,79209,180339,0.998695
172,615000,630000,167,129,78407,180339,0.999855
172.1,630000,618640,168,128,78407,180339,0.999917
172.2,645000,615000,170,129,81303,182275,0.999433
172.3,645000,600000,163,134,78407,182275,0.998695
172.4,600000,649360,167,137,78407,185171,0.998442
172.5,645000,607080,168,145,78407,185171,0.999084
172.6,615000,624160,168,135,78407,182275,0.999945
172.7,645000,603840,165,116,78407,182275,0.998915
172.8,690000,555000,162,121,78407,182275,0.988379
172.9,660000,585000,165,123,78407,182275,0.996384
173,660000,600000,167,125,78407,182275,0.997738
173.1,660000,585000,168,128,79193,182187,0.996384
173.2,645000,600000,161,129,76297,182187,0.998695
173.3,585000,660000,165,128,76297,182187,0.996384
173.4,630000,618640,166,128,76297,184366,0.999917
173.5,645000,615000,165,129,76297,184366,0.999433
173.6,615000,630000,163,136,76297,187262,0.999855
173.7,600000,648680,166,144,76297,187262,0.998482
173.8,630000,611240,166,124,76297,185488,0.999772
173.9,675000,583640,163,116,76297,185488,0.994759
174,705000,540000,164,123,76297,185488,0.982739
174.1,645000,600000,162,125,79235,185488,0.998695
174.2,630000,615000,167,127,79235,184800,0.999855
174.3,645000,600000,168,129,79235,184800,0.998695
174.4,645000,615000,169,135,82131,184800,0.999433
174.5,645000,603000,164,143,79235,184800,0.998869
174.6,600000,650800,167,140,79235,184800,0.998353
174.7,630000,605800,167,134,79235,185152,0.999617
174.8,630000,619680,168,143,79235,188048,0.999932
174.9,615000,635600,166,141,79235,185152,0.999729
175,630000,623400,168,118,79235,185488,0.999972
175.1,705000,540680,164,122,79235,185488,0.982897
175.2,675000,570000,167,126,79235,185488,0.992937
175.3,645000,600000,168,129,79235,185488,0.998695
175.4,645000,615000,165,133,77009,185488,0.999433
175.5,600000,648000,166,137,77009,185488,0.998523
175.6,630000,605280,167,131,77009,185488,0.9996
175.7,630000,631200,169,136,79905,185488,0.999999
175.8,645000,592000,162,142,77009,185488,0.998168
175.9,585000,664920,167,138,77009,188384,0.995928
176,630000,623840,167,147,77009,188384,0.999976
176.1,630000,618120,166,131,77009,185576,0.999909
176.2,645000,602120,162,117,77009,185576,0.998819
176.3,675000,570000,161,121,77009,185576,0.992937
176.4,645000,600000,164,124,77009,185576,0.998695
176.5,660000,600000,166,126,77009,184255,0.997738
176.6,645000,600000,166,128,78021,184255,0.998695
176.7,630000,615000,161,129,75125,184255,0.999855
176.8,585000,660000,164,131,75125,184255,0.996384
176.9,630000,622640,164,127,75125,186609,0.999965
177,630000,613560,167,129,78021,186609,0.999825
177.1,630000,615000,160,140,75125,189505,0.999855
177.2,570000,683440,165,142,75125,186609,0.991876
177.3,630000,623400,165,119,75125,186609,0.999972
177.4,690000,553520,162,118,75125,186185,0.988098
177.5,675000,570000,163,122,75125,186185,0.992937
177.6,645000,615000,162,124,78777,186185,0.999433
177.7,630000,615000,167,126,78777,186185,0.999855
177.8,660000,585000,167,129,78777,186185,0.996384
177.9,630000,615000,170,137,81673,186185,0.999855
178,645000,606840,164,143,78777,186185,0.999072
178.1,585000,662440,168,138,78777,186185,0.996161
178.2,645000,607760,168,133,78777,186185,0.999117
178.3,630000,618640,168,143,81673,189081,0.999917
178.4,630000,619320,165,138,78777,186185,0.999927
178.5,600000,641240,169,115,78777,186185,0.998897
178.6,720000,523400,165,122,78777,186609,0.975609
178.7,675000,585000,167,91,78777,5792,0.994924
178.8,645000,330000,125,69,5792,5792,0.905486
178.9,120000,45000,125,69,5792,5792,0.828767
179,120000,0,125,73,5792,5792,0.5
179.1,435000,60000,137,69,80786,5792,0.635356
179.2,765000,135000,144,102,90364,186609,0.671141
179.3,750000,495000,149,112,94128,186609,0.959738
179.4,660000,585000,160,115,94128,186609,0.996384
179.5,720000,540000,168,122,94128,186609,0.98
179.6,705000,540000,177,129,94128,186609,0.982739
179.7,705000,540000,177,137,94128,189505,0.982739
179.8,675000,570000,177,148,94128,189505,0.992937
179.9,660000,595200,176,137,94128,180589,0.997342
180,675000,573320,177,121,94128,180589,0.993409
180.1,735000,510000,179,129,97024,180589,0.968372
180.2,705000,540000,175,136,94128,180589,0.982739
180.3,645000,600000,179,139,94128,180589,0.998695
180.4,690000,564240,178,138,94128,180589,0.990046
180.5,675000,570040,170,143,83273,180589,0.992943
180.6,615000,640920,172,137,83273,180477,0.999574
180.7,660000,585000,171,133,83273,180677,0.996384
180.8,645000,604080,170,133,83273,180677,0.998928
180.9,645000,602000,169,137,83273,183573,0.998812
181,630000,617160,173,148,86169,183573,0.999894
181.1,660000,585840,161,129,77388,180677,0.996469
181.2,615000,643280,165,115,77388,180677,0.999495
181.3,720000,525000,162,121,77388,180677,0.976056
181.4,645000,600000,164,122,78471,180677,0.998695
181.5,660000,585000,164,125,78471,180677,0.996384
181.6,630000,615000,166,125,78772,180677,0.999855
181.7,660000,600000,167,125,78772,176420,0.997738
181.8,645000,600000,167,126,78772,178951,0.998695
181.9,645000,600000,170,127,81668,180427,0.998695
182,660000,585000,163,129,78772,180427,0.996384
182.1,615000,645000,166,137,78772,183323,0.999433
182.2,615000,620000,169,141,78772,180427,0.999984
182.3,630000,621840,169,120,81668,182363,0.999958
182.4,705000,540120,160,120,78772,182363,0.982767
182.5,645000,615000,162,121,78772,182363,0.999433
182.6,660000,585000,164,123,78772,182363,0.996384
182.7,660000,585000,167,126,78772,181499,0.996384
182.8,645000,600000,167,128,78772,181499,0.998695
182.9,645000,600000,164,129,77158,181499,0.998695
183,615000,645000,166,131,77158,181499,0.999433
183.1,630000,620480,166,128,77158,181695,0.999942
183.2,630000,613560,168,129,80054,184591,0.999825
183.3,645000,600000,161,145,77158,184591,0.998695
183.4,570000,687120,167,132,77158,181695,0.991395
183.5,660000,586560,165,115,77158,183061,0.996541
183.6,705000,540000,163,121,77158,183086,0.982739
183.7,660000,585000,165,124,77158,183086,0.996384
183.8,645000,600000,163,125,78350,183086,0.998695
183.9,630000,615000,167,126,78350,183086,0.999855
184,660000,600000,167,128,78350,183086,0.997738
184.1,630000,615000,170,131,81246,183086,0.999855
184.2,645000,600000,163,139,78350,183086,0.998695
184.3,585000,666640,168,138,78350,183086,0.995764
184.4,645000,604040,168,136,78350,186100,0.998926
184.5,645000,603640,167,146,78350,186100,0.998904
184.6,615000,627080,165,129,78350,183204,0.999905
184.7,645000,601440,165,117,78350,183204,0.99878
184.8,720000,540000,163,123,78350,183204,0.98
184.9,645000,600000,166,125,78350,183204,0.998695
185,645000,600000,170,127,81246,183204,0.998695
185.1,660000,585000,161,130,77902,183204,0.996384
185.2,585000,660000,166,132,77902,183204,0.996384
185.3,645000,604920,166,131,77902,183927,0.998973
185.4,630000,616880,167,129,77902,183927,0.999889
185.5,630000,630000,165,133,77902,183927,1
185.6,615000,635680,166,141,77902,186823,0.999727
185.7,615000,620280,167,142,77902,183927,0.999982
185.8,630000,620600,167,121,77902,183927,0.999944
185.9,690000,562000,167,121,80798,183831,0.989656
186,690000,555000,159,126,77902,183831,0.988379
186.1,600000,645000,164,125,77902,183831,0.998695
186.2,645000,615000,166,126,77553,183831,0.999433
186.3,645000,600000,166,128,77553,184075,0.998695
186.4,630000,615000,164,130,77553,184075,0.999855
186.5,600000,645000,167,136,77553,184075,0.998695
186.6,645000,606680,166,135,77553,184075,0.999064
186.7,630000,617680,166,130,77553,184528,0.999903
186.8,615000,630000,169,141,80449,187424,0.999855
186.9,645000,609040,163,138,77553,184528,0.999178
187,600000,649520,165,115,77553,184528,0.998432
187.1,705000,540000,163,121,77553,184528,0.982739
187.2,660000,585000,165,124,80449,184528,0.996384
187.3,660000,600000,162,126,77733,184528,0.997738
187.4,600000,645000,166,126,77733,184528,0.998695
187.5,645000,600000,166,131,77733,184528,0.998695
187.6,645000,607120,166,129,77733,184528,0.999086
187.7,615000,630000,169,136,80629,184528,0.999855
187.8,645000,606400,163,140,77733,184528,0.999049
187.9,585000,664760,166,140,77733,187424,0.995943
188,630000,610400,167,145,77733,187424,0.99975
188.1,615000,636320,167,128,80629,184528,0.99971
188.2,675000,568960,161,118,77733,184528,0.992786
188.3,660000,585000,161,122,77733,184528,0.996384
188.4,645000,615000,163,123,77733,184528,0.999433
188.5,645000,600000,166,125,77733,184528,0.998695
188.6,645000,600000,168,128,79326,184528,0.998695
188.7,645000,600000,161,131,76430,184528,0.998695
188.8,585000,675000,165,133,76430,184528,0.994924
188.9,630000,605840,166,129,76430,185857,0.999618
189,630000,617280,167,132,79326,185857,0.999896
189.1,630000,630000,162,142,76430,188753,1
189.2,585000,651640,165,98,5792,5792,0.997104
189.3,600000,337640,127,69,5792,5792,0.927392
189.4,120000,45000,125,69,5792,5792,0.828767
189.5,120000,0,125,73,5792,5792,0.5
189.6,420000,60000,137,69,73564,5792,0.64
189.7,660000,165000,137,100,76080,186009,0.735294
189.8,660000,585000,145,104,80798,186009,0.996384
189.9,675000,570000,145,108,83881,186009,0.992937
190,645000,600000,151,111,83881,186009,0.998695
190.1,675000,570000,156,122,83881,188905,0.992937
190.2,645000,615000,162,132,83881,186009,0.999433
190.3,600000,645000,170,120,83881,186009,0.998695
190.4,705000,544520,168,120,83881,186009,0.983773
190.5,720000,525000,169,128,83881,186009,0.976056
190.6,660000,585000,169,132,83881,186009,0.996384
190.7,630000,615000,173,139,86777,186009,0.999855
190.8,660000,593120,168,144,83881,186009,0.99716
190.9,615000,636320,170,139,83881,186009,0.99971
191,645000,608640,170,137,83881,185857,0.99916
191.1,645000,598120,168,140,79739,186281,0.99858
191.2,630000,612320,166,138,79739,186281,0.999798
191.3,615000,643240,170,140,79739,189177,0.999497
191.4,645000,594520,168,137,79739,186281,0.998344
191.5,630000,626080,163,117,73748,186281,0.99999
191.6,660000,581640,165,121,76644,186281,0.996033
191.7,660000,585000,156,124,73748,186281,0.996384
191.8,600000,660000,161,123,76286,184255,0.997738
191.9,630000,615000,163,124,76286,184255,0.999855
192,645000,600000,165,127,79182,188603,0.998695
192.1,645000,600000,160,130,76286,188603,0.998695
192.2,570000,675000,166,136,76286,188603,0.992937
192.3,630000,622520,166,135,76286,188603,0.999964
192.4,630000,619800,166,132,76286,191499,0.999933
192.5,630000,615000,167,145,79182,191499,0.999855
192.6,630000,626800,162,131,76286,188603,0.999994
192.7,615000,631600,163,117,76286,188603,0.999823
192.8,705000,540000,161,124,76286,188603,0.982739
192.9,630000,615000,165,126,79182,188603,0.999855
193,645000,600000,160,129,76661,188603,0.998695
193.1,585000,675000,165,131,76661,188179,0.994924
193.2,630000,618640,166,133,76661,188179,0.999917
193.3,645000,603600,165,132,76661,188179,0.998902
193.4,615000,629840,167,143,79557,188179,0.999858
193.5,630000,608960,162,139,76661,188179,0.999712
193.6,585000,677840,165,141,76661,191075,0.994624
193.7,630000,609840,165,143,76661,188179,0.999736
193.8,615000,637360,166,122,79557,188515,0.999681
193.9,675000,569400,158,121,76661,188515,0.99285
194,630000,615000,160,123,76661,188515,0.999855
194.1,630000,615000,163,125,76661,188515,0.999855
194.2,645000,615000,165,127,76661,186193,0.999433
194.3,630000,615000,164,128,75184,186193,0.999855
194.4,615000,630000,161,131,75184,186193,0.999855
194.5,585000,664360,165,133,75184,186193,0.995981
194.6,645000,603000,164,128,75184,186548,0.998869
194.7,615000,630000,166,131,78080,186548,0.999855
194.8,630000,630000,160,144,75184,189444,1
194.9,570000,668560,165,134,75184,186548,0.993707
195,645000,605600,163,114,75184,186548,0.999008
195.1,690000,555000,161,120,75184,186548,0.988379
195.2,660000,585000,165,123,76264,186420,0.996384
195.3,660000,600000,160,126,77158,186420,0.997738
195.4,600000,645000,165,126,77158,186420,0.998695
195.5,645000,600000,166,129,77158,186420,0.998695
195.6,630000,615000,168,133,80054,186420,0.999855
195.7,645000,615000,161,140,77158,186420,0.999433
195.8,570000,667000,168,138,77158,186420,0.993889
195.9,645000,602480,167,137,77158,189316,0.99884
196,630000,621560,166,144,77158,189316,0.999955
196.1,615000,636280,166,129,77158,186420,0.999711
196.2,645000,606560,163,117,77158,186548,0.999058
196.3,690000,555000,162,123,77158,186548,0.988379
196.4,645000,600000,164,125,77158,186548,0.998695
196.5,630000,615000,169,127,80054,186548,0.999855
196.6,675000,585000,160,131,76661,186548,0.994924
196.7,570000,675000,166,135,76661,186548,0.992937
196.8,630000,622360,166,131,76661,186548,0.999963
196.9,645000,602560,165,132,76661,186548,0.998844
197,615000,630000,164,136,76661,186548,0.999855
197.1,600000,650480,165,139,76661,189444,0.998373
197.2,630000,618720,165,143,76661,186548,0.999918
197.3,615000,623440,166,123,76661,186412,0.999954
197.4,660000,588440,166,120,79557,186636,0.996725
197.5,705000,540000,157,126,76661,186636,0.982739
197.6,585000,675000,163,124,76956,186636,0.994924
197.7,645000,600000,165,127,76956,186281,0.998695
197.8,630000,615000,167,128,76956,186421,0.999855
197.9,630000,615000,165,134,76956,186421,0.999855
198,615000,634200,166,139,76956,186421,0.999764
198.1,630000,620800,166,134,76956,186421,0.999946
198.2,630000,617160,166,131,76956,186421,0.999894
198.3,615000,630000,169,142,79852,189317,0.999855
198.4,645000,606200,162,140,76956,186421,0.999039
198.5,585000,668400,166,114,76956,186421,0.995592
198.6,705000,540000,163,121,76956,186421,0.982739
198.7,675000,570000,163,125,76956,186421,0.992937
198.8,645000,615000,162,127,75265,186421,0.999433
198.9,600000,645000,164,127,76914,186421,0.998695
199,630000,615000,166,131,76914,186421,0.999855
199.1,645000,606200,166,129,76914,186421,0.999039
199.2,630000,615000,168,132,79810,186421,0.999855
199.3,630000,619320,163,138,76914,186421,0.999927
199.4,585000,663720,167,138,76914,189229,0.996042
199.5,630000,610760,167,146,76914,189229,0.99976
199.6,630000,631200,166,130,76914,186333,0.999999
199.7,645000,590480,163,83,76914,5792,0.998056
199.8,570000,210000,129,69,5792,5792,0.82439
199.9,120000,45000,129,69,5792,5792,0.828767
