Time,NewReno_1_Bps,Bbr_2_Bps,NewReno_1_PktLoss,Bbr_2_PktLoss,NewReno_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
55.7,705000,540000,75,62,98264,80616,0.982739
55.8,675000,570000,77,54,98747,77720,0.992937
55.9,765000,495000,74,61,99251,77720,0.956098
56,675000,570000,75,59,99734,77720,0.992937
56.1,705000,540000,77,58,100220,77720,0.982739
56.2,735000,510000,76,62,100700,80616,0.968372
56.3,675000,585000,77,53,101160,77720,0.994924
56.4,765000,480000,77,58,101660,74268,0.950207
56.5,720000,525000,77,59,102140,74268,0.976056
56.6,705000,540000,78,57,102620,74268,0.982739
56.7,750000,495000,79,60,103120,77164,0.959738
56.8,705000,555000,78,53,103580,74268,0.986026
56.9,780000,465000,76,59,104080,72860,0.939836
57,690000,555000,79,55,104560,72860,0.988379
57.1,765000,480000,80,56,105068,72860,0.950207
57.2,750000,510000,80,58,105543,75756,0.964989
57.3,705000,540000,82,51,105999,72860,0.982739
57.4,810000,435000,80,56,106493,71246,0.916822
57.5,735000,510000,79,57,106949,71246,0.968372
57.6,735000,510000,83,54,107443,71246,0.968372
57.7,795000,465000,80,59,107918,74142,0.935809
57.8,705000,540000,81,51,108374,71246,0.982739
57.9,810000,435000,82,56,108887,71246,0.916822
58,750000,495000,82,47,109362,5792,0.959738
58.1,795000,465000,81,16,109856,5792,0.935809
58.2,1.2e+06,45000,78,16,110567,5792,0.537447
58.3,1.185e+06,60000,77,16,111269,5792,0.550503
58.4,1.125e+06,120000,83,41,111989,104697,0.605467
58.5,885000,360000,82,52,112511,104697,0.849026
58.6,795000,465000,84,56,112997,104697,0.935809
58.7,765000,480000,85,58,113465,104266,0.950207
58.8,765000,480000,84,69,113915,107162,0.950207
58.9,690000,555000,88,58,114365,105510,0.988379
59,765000,495000,84,61,114779,109704,0.956098
59.1,720000,525000,88,63,115247,109704,0.976056
59.2,750000,495000,86,66,115679,109704,0.959738
59.3,705000,540000,88,67,116111,109704,0.982739
59.4,720000,525000,88,68,116540,109704,0.976056
59.5,705000,555000,87,68,116931,112600,0.986026
59.6,705000,540000,89,76,117339,110441,0.982739
59.7,660000,585000,91,66,117730,111832,0.996384
59.8,720000,525000,87,70,118104,118298,0.976056
59.9,705000,555000,90,72,118529,118298,0.986026
60,690000,555000,89,75,118903,118298,0.988379
60.1,660000,585000,91,75,119294,118298,0.996384
60.2,690000,555000,91,78,119685,118298,0.988379
60.3,660000,585000,91,81,120059,121194,0.996384
60.4,675000,585000,65,82,80212,118355,0.994924
60.5,604920,645000,26,41,57920,119869,0.998973
60.6,660000,469760,55,38,57956,85016,0.972427
60.7,735000,525000,52,46,58769,85016,0.972973
60.8,660000,585000,53,49,59539,85016,0.996384
60.9,645000,600000,54,54,60298,87912,0.998695
61,570000,675000,57,49,60978,87844,0.992937
61.1,645000,615000,56,54,61692,91065,0.999433
61.2,600000,645000,57,57,62352,91065,0.998695
61.3,585000,660000,58,59,63012,91065,0.996384
61.4,570000,675000,58,61,63636,93961,0.992937
61.5,570000,675000,59,62,64244,91698,0.992937
61.6,585000,675000,56,63,64820,96008,0.994924
61.7,540000,705000,59,65,65428,96008,0.982739
61.8,555000,690000,58,68,65989,96008,0.988379
61.9,525000,720000,61,69,66578,96008,0.976056
62,540000,720000,60,71,67105,96321,0.98
62.1,525000,720000,59,68,67632,98781,0.976056
62.2,525000,720000,63,71,68203,98781,0.976056
62.3,555000,690000,62,75,68743,98781,0.988379
62.4,510000,735000,62,76,69253,98781,0.968372
62.5,510000,750000,63,73,69763,98781,0.964989
62.6,525000,720000,62,71,70261,98993,0.976056
62.7,540000,705000,62,75,70783,98993,0.982739
62.8,525000,720000,64,75,71305,98993,0.976056
62.9,540000,720000,62,76,71798,98993,0.98
63,510000,735000,64,75,72320,98993,0.968372
63.1,510000,735000,65,70,72796,98993,0.968372
63.2,570000,675000,65,75,73328,98993,0.992937
63.3,555000,690000,64,77,73832,98993,0.988379
63.4,510000,750000,65,76,74308,98993,0.964989
63.5,540000,705000,65,75,74812,98993,0.982739
63.6,540000,705000,66,72,75301,98993,0.982739
63.7,555000,690000,67,76,75814,98993,0.988379
63.8,555000,705000,66,76,76300,98993,0.986026
63.9,540000,705000,69,75,76813,98993,0.982739
64,555000,690000,68,77,77299,98993,0.988379
64.1,525000,720000,67,71,77755,95883,0.976056
64.2,585000,660000,69,74,78275,95883,0.996384
64.3,585000,675000,66,76,78743,95883,0.994924
64.4,540000,705000,68,74,79237,95883,0.982739
64.5,570000,675000,71,76,79757,98779,0.992937
64.6,570000,675000,69,70,80225,95883,0.992937
64.7,600000,660000,69,73,80742,93685,0.997738
64.8,570000,675000,68,73,81192,93685,0.992937
64.9,570000,675000,70,72,81692,93685,0.992937
65,600000,645000,70,75,82192,96581,0.998695
65.1,570000,675000,71,68,82667,93685,0.992937
65.2,645000,615000,70,74,83192,93685,0.999433
65.3,570000,675000,70,73,83667,93685,0.992937
65.4,570000,675000,73,72,84156,93685,0.992937
65.5,615000,630000,72,76,84636,96581,0.999855
65.6,570000,690000,72,65,85092,92279,0.991011
65.7,660000,585000,71,71,85596,89425,0.996384
65.8,600000,645000,71,71,86076,89425,0.998695
65.9,615000,630000,72,70,86580,89425,0.999855
66,630000,615000,73,74,87084,92321,0.999855
66.1,600000,660000,73,65,87556,89425,0.997738
66.2,645000,600000,72,70,88039,89425,0.998695
66.3,630000,615000,75,71,88545,89425,0.999855
66.4,630000,615000,75,70,89028,89425,0.999855
66.5,645000,615000,72,74,89488,92321,0.999433
66.6,600000,645000,75,66,89971,89425,0.998695
66.7,660000,585000,73,70,90454,88745,0.996384
66.8,615000,630000,76,70,90960,88745,0.999855
66.9,660000,585000,77,71,91453,88745,0.996384
67,645000,615000,74,71,91893,91641,0.999433
67.1,615000,630000,75,67,92355,88745,0.999855
67.2,660000,585000,76,68,92839,85092,0.996384
67.3,660000,585000,76,69,93323,85092,0.996384
67.4,660000,600000,76,68,93807,85092,0.997738
67.5,660000,585000,77,69,94291,85092,0.996384
67.6,645000,600000,78,66,94775,85092,0.998695
67.7,675000,570000,75,67,95237,85092,0.992937
67.8,660000,585000,80,66,95745,83178,0.996384
67.9,705000,555000,77,68,96207,83178,0.986026
68,645000,600000,78,67,96669,83178,0.998695
68.1,690000,555000,79,67,97152,83178,0.988379
68.2,675000,570000,78,64,97614,83178,0.992937
68.3,705000,555000,79,67,98118,82561,0.986026
68.4,675000,570000,79,68,98580,82561,0.992937
68.5,675000,570000,80,68,99063,82561,0.992937
68.6,675000,570000,81,69,99546,85457,0.992937
68.7,675000,570000,81,64,100001,82561,0.992937
68.8,735000,525000,80,65,100481,78965,0.972973
68.9,690000,555000,80,66,100941,78965,0.988379
69,690000,555000,81,64,101401,78965,0.988379
69.1,720000,525000,83,67,101901,81861,0.976056
69.2,690000,570000,83,60,102361,78965,0.991011
69.3,750000,495000,82,65,102841,78965,0.959738
69.4,705000,540000,83,64,103321,77133,0.982739
69.5,720000,525000,83,63,103801,77133,0.976056
69.6,720000,525000,84,67,104281,80029,0.976056
69.7,705000,555000,83,58,104741,77133,0.986026
69.8,765000,480000,84,64,105240,77133,0.950207
69.9,720000,525000,84,65,105696,77133,0.976056
70,720000,525000,87,63,106171,77133,0.976056
70.1,750000,510000,83,65,106608,80029,0.964989
70.2,705000,540000,84,61,107064,77133,0.982739
70.3,735000,510000,84,62,107520,76024,0.968372
70.4,750000,495000,86,61,108014,72842,0.959738
70.5,780000,465000,82,64,108470,72842,0.939836
70.6,705000,555000,86,42,108945,5792,0.986026
70.7,930000,315000,78,25,109458,5792,0.803851
70.8,1.185e+06,60000,78,25,110199,5792,0.550503
70.9,1.185e+06,60000,79,27,110928,107759,0.550503
71,1.065e+06,195000,85,50,111612,107759,0.677159
71.1,855000,390000,86,62,112134,110655,0.87758
71.2,765000,480000,87,72,112602,106151,0.950207
71.3,675000,570000,91,62,113034,106151,0.992937
71.4,780000,465000,89,67,113484,108252,0.939836
71.5,735000,525000,88,68,113916,108252,0.972973
71.6,720000,525000,90,70,114366,108252,0.976056
71.7,720000,525000,91,71,114798,108252,0.976056
71.8,705000,540000,92,71,115230,108252,0.982739
71.9,720000,540000,90,74,115644,111148,0.98
72,705000,540000,92,78,116076,110106,0.982739
72.1,660000,585000,92,70,116472,112180,0.996384
72.2,735000,510000,91,75,116881,116269,0.968372
72.3,675000,570000,92,77,117272,116269,0.992937
72.4,705000,555000,94,79,117680,116269,0.986026
72.5,690000,555000,92,81,118054,116269,0.988379
72.6,660000,585000,94,81,118445,116269,0.996384
72.7,660000,585000,95,86,118819,119165,0.996384
72.8,675000,585000,94,86,119193,117141,0.994924
72.9,585000,660000,92,78,112944,98464,0.996384
73,735000,510000,45,52,57920,105704,0.968372
73.1,589000,559280,56,42,58136,72295,0.999331
73.2,723120,525000,58,50,59084,74394,0.975423
73.3,660000,585000,59,56,59854,77290,0.996384
73.4,600000,645000,59,53,60536,75099,0.998695
73.5,630000,615000,62,56,61284,78048,0.999855
73.6,630000,630000,62,58,61989,78048,1
73.7,600000,645000,63,60,62649,78048,0.998695
73.8,600000,645000,63,63,63309,78048,0.998695
73.9,585000,660000,61,62,63892,82380,0.996384
74,585000,660000,64,65,64564,82004,0.996384
74.1,570000,690000,65,67,65172,82004,0.991011
74.2,570000,675000,65,71,65772,84900,0.992937
74.3,525000,720000,66,62,66330,82004,0.976056
74.4,600000,645000,67,66,66950,82004,0.998695
74.5,585000,675000,68,67,67570,82004,0.994924
74.6,585000,660000,66,69,68113,82004,0.996384
74.7,570000,675000,66,66,68683,82004,0.992937
74.8,585000,660000,65,68,69253,82004,0.996384
74.9,570000,675000,68,69,69853,82004,0.992937
75,570000,690000,70,67,70435,82004,0.991011
75.1,600000,645000,69,71,70986,84900,0.998695
75.2,570000,675000,67,65,71508,82004,0.992937
75.3,615000,630000,68,69,72117,81977,0.999855
75.4,600000,660000,69,69,72684,81977,0.997738
75.5,585000,660000,70,71,73244,84873,0.996384
75.6,570000,675000,72,64,73804,79798,0.992937
75.7,630000,615000,71,68,74364,79798,0.999855
75.8,600000,645000,71,68,74923,79798,0.998695
75.9,615000,645000,71,68,75463,79798,0.999433
76,615000,630000,72,68,76030,79798,0.999855
76.1,600000,645000,70,65,76543,79798,0.998695
76.2,630000,615000,73,68,77137,79798,0.999855
76.3,615000,645000,74,67,77703,79798,0.999433
76.4,630000,615000,73,70,78223,82694,0.999855
76.5,615000,630000,72,65,78743,78692,0.999855
76.6,630000,615000,72,68,79289,78692,0.999855
76.7,630000,615000,75,69,79861,78692,0.999855
76.8,630000,630000,75,67,80407,78452,1
76.9,645000,600000,74,71,80942,81348,0.998695
77,600000,645000,75,64,81442,75996,0.998695
77.1,660000,585000,77,64,82017,75996,0.996384
77.2,675000,585000,77,66,82567,75996,0.994924
77.3,660000,585000,73,68,83067,78892,0.996384
77.4,615000,630000,76,61,83617,75996,0.999855
77.5,705000,540000,76,67,84180,75996,0.982739
77.6,660000,585000,76,67,84708,75996,0.996384
77.7,660000,600000,76,67,85236,75996,0.997738
77.8,660000,585000,77,68,85764,78892,0.996384
77.9,645000,600000,78,64,86292,75996,0.998695
78,690000,555000,78,64,86844,73841,0.988379
78.1,690000,570000,79,64,87395,73841,0.991011
78.2,675000,570000,78,65,87901,76737,0.992937
78.3,660000,585000,81,60,88430,73841,0.996384
78.4,735000,510000,78,64,88959,72313,0.968372
78.5,690000,555000,78,63,89488,69433,0.988379
78.6,705000,555000,80,61,90040,69433,0.986026
78.7,720000,525000,80,63,90592,72329,0.976056
78.8,705000,540000,79,59,91121,69433,0.982739
78.9,735000,510000,81,62,91673,69433,0.968372
79,735000,525000,80,62,92201,69433,0.972973
79.1,720000,525000,81,63,92729,69433,0.976056
79.2,705000,540000,82,59,93257,69433,0.982739
79.3,750000,495000,80,63,93785,69433,0.959738
79.4,690000,555000,85,61,94335,68209,0.988379
79.5,765000,495000,82,61,94863,68209,0.956098
79.6,735000,510000,81,65,95388,71105,0.968372
79.7,705000,540000,83,59,95892,68209,0.982739
79.8,765000,480000,84,60,96438,65623,0.950207
79.9,780000,480000,82,61,96963,65623,0.946352
80,720000,525000,83,62,97467,65623,0.976056
80.1,735000,510000,84,57,97992,65623,0.968372
80.2,780000,465000,83,60,98517,63519,0.939836
80.3,765000,480000,84,60,99063,63519,0.950207
80.4,765000,495000,85,58,99609,63519,0.956098
80.5,795000,450000,85,62,100141,66415,0.928687
80.6,735000,510000,86,55,100641,63519,0.968372
80.7,810000,435000,86,58,101181,63519,0.916822
80.8,780000,480000,87,59,101701,63519,0.946352
80.9,765000,480000,86,59,102201,63519,0.950207
81,780000,465000,86,57,102721,63519,0.939836
81.1,795000,450000,86,60,103241,61174,0.928687
81.2,750000,495000,88,57,103761,61174,0.959738
81.3,825000,435000,88,57,104301,61174,0.912571
81.4,810000,435000,86,62,104821,64070,0.916822
81.5,750000,495000,88,53,105316,61174,0.959738
81.6,840000,405000,89,58,105848,60693,0.891203
81.7,825000,435000,86,58,106342,57471,0.912571
81.8,780000,465000,90,54,106874,57471,0.939836
81.9,840000,405000,89,57,107387,57471,0.891203
82,795000,450000,90,53,107900,57471,0.928687
82.1,855000,390000,91,56,108451,57471,0.87758
82.2,840000,420000,90,57,108964,57471,0.9
82.3,810000,435000,90,56,109477,57471,0.916822
82.4,825000,420000,91,53,110009,57471,0.904306
82.5,855000,390000,91,57,110532,57471,0.87758
82.6,810000,450000,93,55,111036,57035,0.924528
82.7,840000,405000,94,55,111540,57035,0.891203
82.8,855000,390000,91,59,112026,59931,0.87758
82.9,795000,450000,92,53,112512,57035,0.928687
83,870000,375000,95,56,113052,57035,0.8635
83.1,855000,405000,92,53,113538,5792,0.886878
83.2,825000,420000,93,25,114042,5792,0.904306
83.3,1.2e+06,45000,90,25,114726,5792,0.537447
83.4,1.185e+06,60000,91,25,115446,5792,0.550503
83.5,1.2e+06,60000,92,46,116166,90231,0.549875
83.6,930000,315000,94,54,116728,90231,0.803851
83.7,855000,390000,95,62,117221,93127,0.87758
83.8,795000,450000,97,57,117680,90231,0.928687
83.9,840000,405000,97,58,118156,97420,0.891203
84,840000,420000,97,62,118632,97420,0.9
84.1,810000,435000,98,64,119091,97420,0.916822
84.2,795000,450000,99,65,119550,97420,0.928687
84.3,780000,465000,99,65,119992,97420,0.939836
84.4,795000,465000,99,65,120434,97420,0.935809
84.5,795000,450000,100,71,120893,101236,0.928687
84.6,750000,495000,100,68,121318,98340,0.959738
84.7,750000,495000,99,65,121726,106089,0.959738
84.8,810000,435000,101,70,122202,106089,0.916822
84.9,765000,495000,100,71,122627,106089,0.956098
85,750000,495000,102,72,123069,106089,0.959738
85.1,750000,495000,103,73,123485,106089,0.959738
85.2,750000,495000,101,75,123869,106089,0.959738
85.3,750000,510000,101,78,124269,108985,0.964989
85.4,735000,510000,103,80,124669,108057,0.968372
85.5,675000,570000,104,72,125037,110419,0.992937
85.6,795000,450000,103,76,125453,83984,0.928687
85.7,705000,540000,104,59,125837,115406,0.982739
85.8,765000,486600,104,53,126237,98359,0.952855
85.9,960000,285000,104,71,126749,115406,0.772829
86,795000,465000,101,78,127149,115406,0.935809
86.1,705000,540000,107,82,127565,118302,0.982739
86.2,750000,495000,105,91,127949,115406,0.959738
86.3,660000,585000,106,82,126544,105704,0.996384
86.4,750000,510000,60,68,62548,117838,0.964989
86.5,456200,620720,75,45,62581,66503,0.977194
86.6,812520,435000,65,54,63406,68086,0.916106
86.7,720000,525000,66,57,64178,68086,0.976056
86.8,690000,570000,68,59,64946,68607,0.991011
86.9,690000,555000,67,60,65647,72833,0.988379
87,660000,585000,69,62,66360,72833,0.996384
87.1,660000,585000,70,64,67042,72833,0.996384
87.2,645000,615000,71,70,67722,75729,0.999433
87.3,600000,645000,72,63,68322,73759,0.998695
87.4,660000,585000,72,68,68982,76466,0.996384
87.5,615000,630000,72,70,69582,76466,0.999855
87.6,615000,630000,73,72,70202,79362,0.999855
87.7,615000,645000,72,68,70782,76466,0.999433
87.8,645000,600000,72,72,71391,77519,0.998695
87.9,615000,630000,71,74,71971,77519,0.999855
88,585000,660000,73,73,72543,77519,0.996384
88.1,615000,645000,74,75,73131,80415,0.999433
88.2,600000,645000,74,68,73691,77519,0.998695
88.3,645000,600000,76,73,74307,77519,0.998695
88.4,615000,630000,75,72,74867,77519,0.999855
88.5,630000,615000,76,75,75435,80415,0.999855
88.6,615000,645000,77,70,76002,77519,0.999433
88.7,660000,585000,73,74,76542,77519,0.996384
88.8,600000,645000,76,74,77109,77519,0.998695
88.9,615000,630000,79,72,77702,77519,0.999855
89,660000,600000,78,76,78248,79719,0.997738
89.1,615000,630000,77,70,78768,76823,0.999855
89.2,660000,585000,77,73,79340,76823,0.996384
89.3,630000,615000,80,73,79912,76823,0.999855
89.4,645000,600000,79,75,80458,79719,0.998695
89.5,630000,630000,79,70,80991,74172,1
89.6,660000,585000,80,72,81541,74172,0.996384
89.7,645000,600000,81,71,82091,74172,0.998695
89.8,660000,585000,82,71,82641,74172,0.996384
89.9,675000,585000,81,71,83191,74172,0.994924
90,660000,585000,79,69,83716,74172,0.996384
90.1,690000,555000,80,72,84275,74172,0.988379
90.2,675000,570000,81,72,84827,74172,0.992937
90.3,660000,585000,83,74,85379,77068,0.996384
90.4,660000,600000,82,67,85883,72921,0.997738
90.5,705000,540000,81,72,86435,72921,0.982739
90.6,675000,570000,81,72,86963,72921,0.992937
90.7,675000,570000,82,72,87509,72921,0.992937
90.8,690000,570000,84,71,88061,72921,0.991011
90.9,675000,570000,84,69,88567,72921,0.992937
91,705000,540000,85,68,89119,69903,0.982739
91.1,720000,525000,83,70,89648,69903,0.976056
91.2,690000,555000,86,72,90200,72799,0.988379
91.3,705000,555000,85,65,90729,69903,0.986026
91.4,750000,495000,86,71,91298,69903,0.959738
91.5,705000,540000,85,71,91804,69903,0.982739
91.6,705000,540000,86,70,92332,69903,0.982739
91.7,720000,540000,87,71,92860,72799,0.98
91.8,720000,525000,87,68,93388,69903,0.976056
91.9,720000,525000,87,67,93916,67130,0.976056
92,750000,495000,88,68,94466,67130,0.959738
92.1,735000,510000,85,70,94972,67130,0.968372
92.2,720000,540000,87,65,95513,67130,0.98
92.3,765000,480000,87,69,96038,67130,0.950207
92.4,720000,525000,89,66,96563,65341,0.976056
92.5,765000,480000,89,67,97088,65341,0.950207
92.6,780000,480000,87,71,97613,68237,0.946352
92.7,705000,540000,90,63,98138,65341,0.982739
92.8,795000,450000,90,68,98684,65341,0.928687
92.9,750000,495000,90,69,99209,65341,0.959738
93,735000,510000,91,68,99734,65341,0.968372
93.1,780000,480000,92,67,100260,65341,0.946352
93.2,765000,480000,89,68,100740,64826,0.950207
93.3,750000,495000,91,66,101260,64826,0.959738
93.4,780000,465000,92,64,101780,61174,0.939836
93.5,810000,450000,92,68,102320,64070,0.924528
93.6,765000,480000,92,62,102820,61174,0.950207
93.7,810000,435000,92,66,103360,61174,0.916822
93.8,780000,465000,92,66,103880,61174,0.939836
93.9,780000,465000,95,64,104420,61174,0.939836
94,810000,450000,93,67,104935,64070,0.924528
94.1,780000,465000,93,62,105429,61174,0.939836
94.2,810000,435000,96,62,105961,59298,0.916822
94.3,840000,405000,94,64,106474,59298,0.891203
94.4,810000,450000,92,65,106968,59298,0.924528
94.5,795000,450000,96,61,107500,59298,0.928687
94.6,840000,405000,94,65,108013,59298,0.891203
94.7,795000,450000,95,64,108526,59298,0.928687
94.8,810000,435000,98,61,109058,57916,0.916822
94.9,870000,390000,96,65,109590,60812,0.873267
95,795000,450000,96,60,110084,57916,0.928687
95.1,870000,375000,96,64,110621,57916,0.8635
95.2,810000,435000,98,62,111125,55188,0.916822
95.3,840000,420000,99,61,111629,55188,0.9
95.4,855000,390000,98,62,112133,55188,0.87758
95.5,840000,405000,96,62,112619,55188,0.891203
95.6,825000,420000,100,61,113141,55188,0.904306
95.7,870000,375000,100,62,113663,55188,0.8635
95.8,840000,420000,98,65,114149,58084,0.9
95.9,825000,420000,100,58,114653,55188,0.904306
96,885000,360000,99,61,115175,53720,0.849026
96.1,840000,405000,99,62,115679,53720,0.891203
96.2,870000,390000,100,61,116201,53720,0.873267
96.3,870000,375000,100,63,116710,53720,0.8635
96.4,840000,405000,98,60,117169,53720,0.891203
96.5,870000,375000,103,61,117696,53720,0.8635
96.6,885000,360000,100,41,118172,5792,0.849026
96.7,1.125e+06,135000,96,35,118767,5792,0.618297
96.8,1.2e+06,45000,96,36,119447,5792,0.537447
96.9,1.185e+06,60000,95,47,120110,92109,0.550503
97,990000,255000,104,61,120739,92883,0.74155
97.1,900000,360000,104,67,121249,91999,0.844828
97.2,810000,435000,105,60,121708,91999,0.916822
97.3,885000,360000,104,64,122201,91999,0.849026
97.4,855000,390000,103,67,122677,91999,0.87758
97.5,825000,420000,107,67,123170,92005,0.904306
97.6,840000,420000,107,67,123628,92005,0.9
97.7,840000,405000,105,68,124060,93927,0.891203
97.8,825000,420000,106,69,124508,93927,0.904306
97.9,810000,435000,107,75,124940,96823,0.916822
98,810000,450000,107,70,125372,96452,0.924528
98.1,795000,450000,106,68,125788,102859,0.928687
98.2,825000,420000,110,72,126252,102859,0.904306
98.3,825000,420000,107,76,126668,102859,0.904306
98.4,780000,465000,109,76,127100,102859,0.939836
98.5,780000,480000,110,76,127516,102859,0.946352
98.6,780000,465000,110,77,127932,103689,0.939836
98.7,780000,465000,110,81,128348,107274,0.939836
98.8,765000,480000,111,85,128764,104378,0.950207
98.9,720000,540000,112,75,129148,109257,0.98
99,810000,435000,110,81,129564,113156,0.916822
99.1,735000,510000,111,82,129964,113156,0.968372
99.2,780000,465000,110,86,130364,113156,0.939836
99.3,720000,525000,116,86,130764,113156,0.976056
99.4,750000,510000,128,87,131157,113156,0.964989
99.5,755200,495000,118,89,128348,91224,0.958482
99.6,735760,510000,75,60,63108,97016,0.968203
99.7,519720,593480,89,55,63273,63497,0.995629
99.8,797920,450000,86,60,64177,63497,0.927877
99.9,735000,510000,87,64,64977,70866,0.968372
100,705000,540000,89,70,65739,73762,0.982739
100.1,615000,630000,92,65,66421,70866,0.999855
100.2,690000,570000,91,69,67103,75271,0.991011
100.3,645000,600000,92,72,67781,75271,0.998695
100.4,630000,615000,93,74,68411,75271,0.999855
100.5,630000,615000,93,78,69041,75271,0.999855
100.6,600000,645000,92,73,69611,77009,0.998695
100.7,645000,615000,93,76,70259,77009,0.999433
100.8,600000,645000,95,77,70868,77009,0.998695
100.9,615000,630000,95,81,71448,79905,0.999855
101,585000,660000,96,73,72028,77009,0.996384
101.1,660000,600000,95,77,72626,77009,0.997738
101.2,630000,615000,95,80,73214,77009,0.999855
101.3,600000,645000,95,80,73774,77009,0.998695
101.4,600000,645000,98,79,74362,77009,0.998695
101.5,615000,630000,97,76,74921,77009,0.999855
101.6,630000,630000,98,78,75488,77009,1
101.7,645000,600000,99,79,76082,77009,0.998695
101.8,630000,615000,97,83,76622,79719,0.999855
101.9,585000,660000,101,73,77189,76823,0.996384
102,690000,570000,99,79,77779,76823,0.991011
102.1,630000,615000,100,80,78325,76823,0.999855
102.2,615000,630000,99,80,78845,76823,0.999855
102.3,630000,615000,99,78,79391,74816,0.999855
102.4,645000,600000,99,76,79937,74816,0.998695
102.5,660000,600000,101,77,80535,74816,0.997738
102.6,660000,585000,102,77,81090,74816,0.996384
102.7,675000,570000,99,82,81615,77712,0.992937
102.8,615000,630000,104,73,82190,74816,0.999855
102.9,705000,555000,102,78,82740,74816,0.986026
103,645000,600000,103,77,83290,74816,0.998695
103.1,675000,570000,102,78,83840,74816,0.992937
103.2,645000,600000,104,76,84370,73541,0.998695
103.3,690000,555000,102,76,84898,73541,0.988379
103.4,675000,585000,106,76,85474,73541,0.994924
103.5,705000,540000,103,78,86002,73541,0.982739
103.6,660000,585000,105,80,86554,76437,0.996384
103.7,660000,585000,106,73,87082,73541,0.996384
103.8,735000,525000,105,76,87646,70488,0.972973
103.9,690000,555000,103,77,88152,70488,0.988379
104,675000,570000,107,75,88704,70488,0.992937
104.1,720000,525000,107,75,89256,70488,0.976056
104.2,705000,540000,107,74,89785,70488,0.982739
104.3,720000,540000,107,75,90337,70488,0.98
104.4,720000,525000,107,76,90889,70488,0.976056
104.5,705000,540000,107,78,91407,73384,0.982739
104.6,690000,555000,109,73,91935,70488,0.988379
104.7,750000,510000,107,75,92463,68899,0.964989
104.8,705000,540000,107,75,92969,68899,0.982739
104.9,720000,525000,109,74,93519,68899,0.976056
105,735000,510000,108,78,94047,71795,0.968372
105.1,705000,540000,110,72,94575,68899,0.982739
105.2,765000,495000,109,72,95125,65864,0.956098
105.3,750000,495000,110,74,95659,65864,0.959738
105.4,735000,510000,109,75,96163,65864,0.968372
105.5,720000,525000,113,70,96709,65864,0.976056
105.6,795000,465000,111,74,97234,65864,0.935809
105.7,750000,495000,111,73,97759,65864,0.959738
105.8,735000,510000,112,72,98284,65864,0.968372
105.9,765000,480000,112,75,98809,68760,0.950207
106,735000,510000,113,71,99334,64826,0.968372
106.1,795000,465000,112,72,99879,64826,0.935809
106.2,765000,480000,112,71,100379,62164,0.950207
106.3,780000,465000,112,71,100899,62164,0.939836
106.4,780000,465000,115,69,101439,62164,0.939836
106.5,825000,435000,110,72,101939,62164,0.912571
106.6,750000,495000,114,70,102479,62164,0.959738
106.7,795000,450000,116,69,103019,62164,0.928687
106.8,825000,420000,113,74,103539,65060,0.904306
106.9,750000,495000,115,68,104059,62164,0.959738
107,825000,435000,115,71,104599,61174,0.912571
107.1,795000,450000,114,72,105105,61174,0.928687
107.2,780000,465000,116,72,105618,61174,0.939836
107.3,795000,450000,118,69,106131,61174,0.928687
107.4,825000,435000,113,72,106606,61174,0.912571
107.5,780000,465000,117,68,107138,58368,0.939836
107.6,840000,405000,116,71,107651,58368,0.891203
107.7,795000,450000,117,71,108164,59931,0.928687
107.8,810000,435000,120,65,108696,57035,0.916822
107.9,885000,375000,117,70,109228,57035,0.85923
108,810000,435000,115,70,109722,57035,0.916822
108.1,810000,435000,118,68,110254,57035,0.916822
108.2,840000,405000,120,69,110782,57035,0.891203
108.3,825000,435000,117,67,111250,57035,0.912571
108.4,840000,405000,122,67,111790,57035,0.891203
108.5,855000,390000,119,67,112276,54361,0.87758
108.6,840000,405000,119,68,112780,54361,0.891203
108.7,840000,405000,120,66,113284,54361,0.891203
108.8,870000,390000,120,67,113806,54361,0.873267
108.9,855000,390000,121,67,114328,54361,0.87758
109,870000,375000,122,68,114850,54139,0.8635
109.1,855000,390000,121,71,115354,57035,0.87758
109.2,840000,420000,122,61,115858,51006,0.9
109.3,915000,330000,121,66,116398,51006,0.819144
109.4,870000,375000,121,67,116896,51006,0.8635
109.5,870000,375000,122,66,117389,51006,0.8635
109.6,885000,360000,123,68,117899,53902,0.849026
109.7,855000,405000,122,59,118375,5792,0.886878
109.8,930000,315000,123,38,118902,5792,0.803851
109.9,1.2e+06,45000,121,38,119565,5792,0.537447
110,1.2e+06,45000,122,39,120245,5792,0.537447
110.1,1.215e+06,45000,121,60,120925,92340,0.536986
110.2,930000,315000,123,72,121469,95236,0.803851
110.3,840000,405000,126,71,121962,92531,0.891203
110.4,825000,420000,125,68,122421,92531,0.904306
110.5,885000,375000,126,70,122931,92531,0.85923
110.6,855000,390000,128,72,123419,92531,0.87758
110.7,840000,405000,128,73,123867,92531,0.891203
110.8,825000,420000,127,73,124299,92531,0.904306
110.9,840000,405000,128,73,124747,92531,0.891203
111,840000,420000,128,73,125195,95427,0.9
111.1,825000,420000,129,80,125643,95427,0.904306
111.2,795000,450000,131,72,126075,96785,0.928687
111.3,840000,405000,129,74,126507,101666,0.891203
111.4,840000,420000,129,77,126955,101666,0.9
111.5,810000,435000,131,79,127403,101666,0.916822
