Time,NewReno_1_Bps,Bbr_2_Bps,NewReno_1_PktLoss,Bbr_2_PktLoss,NewReno_1_Cwnd,Bbr_2_Cwnd,JainsFairnessIndex
0.4,556080,496080,8,21,31856,53576,0.996759
0.5,525000,720000,33,63,60816,111496,0.976056
0.6,405000,855000,36,79,66918,137560,0.886878
0.7,405000,840000,43,89,67445,137560,0.891203
0.8,465000,776920,40,100,67872,137560,0.940662
0.9,345000,897760,42,71,68232,123128,0.834841
1,540000,709280,35,8,61540,136776,0.98197
1.1,630000,620440,21,51,33587,95095,0.999942
1.2,330000,915000,21,89,34262,138535,0.819144
1.3,300000,956280,22,100,34864,147223,0.785607
1.4,315000,938640,7,120,35043,147223,0.801623
1.5,60000,1.17908e+06,25,99,35690,147223,0.550756
1.6,360000,895600,24,101,36325,147223,0.846052
1.7,315000,923640,25,98,36950,147223,0.805508
1.8,195000,1.05648e+06,16,110,37062,147223,0.678494
1.9,225000,1.02472e+06,26,98,37729,147223,0.709473
2,345000,900720,23,102,38277,147223,0.834023
2.1,330000,921880,13,117,38601,147223,0.817305
2.2,90000,1.1542e+06,28,98,39136,147223,0.577505
2.3,405000,840920,25,102,39769,147223,0.890936
2.4,300000,945160,27,100,40341,147223,0.788356
2.5,180000,1.078e+06,21,106,40494,147223,0.662447
2.6,300000,948520,26,101,41106,147223,0.78752
2.7,375000,874080,25,103,41707,147223,0.862332
2.8,315000,923640,10,124,41857,147223,0.805508
2.9,135000,1.11592e+06,30,98,42545,147223,0.619231
3,405000,847440,25,102,43078,147223,0.889051
3.1,360000,883960,15,117,43414,147223,0.84932
3.2,90000,1.1542e+06,30,98,43890,147223,0.577505
3.3,420000,825920,30,100,44548,147223,0.90404
3.4,375000,883960,24,107,44964,147223,0.859524
3.5,90000,1.1542e+06,32,98,45286,147223,0.577505
3.6,465000,787640,29,101,45923,147223,0.937786
3.7,360000,880600,32,100,46508,147223,0.850272
3.8,165000,1.078e+06,27,106,46642,147223,0.649557
3.9,390000,863840,31,100,47302,147223,0.875031
4,390000,852560,34,99,47912,147223,0.878287
4.1,225000,1.02984e+06,25,110,48041,147223,0.708527
4.2,360000,890480,31,100,48686,147223,0.847484
4.3,420000,825920,32,101,49276,147223,0.90404
4.4,210000,1.02984e+06,24,112,49402,147223,0.695775
4.5,345000,905480,33,101,50071,147223,0.832713
4.6,435000,810920,35,100,50686,147223,0.916561
4.7,225000,1.02984e+06,26,112,50809,147223,0.708527
4.8,375000,878840,33,100,51458,147223,0.860975
4.9,420000,825920,35,98,52058,147223,0.90404
5,195000,1.04148e+06,29,108,52178,147223,0.680892
5.1,420000,840920,35,101,52847,147223,0.899737
5.2,420000,827320,35,100,53393,147223,0.903637
5.3,165000,1.078e+06,35,102,53588,147223,0.649557
5.4,510000,734720,35,102,54239,147223,0.968435
5.5,420000,835800,29,104,54657,127064,0.901202
5.6,135000,1.10092e+06,36,7,54961,147968,0.620808
5.7,720000,450000,33,50,55781,86407,0.949438
5.8,510000,735000,35,86,56447,155911,0.968372
5.9,420000,825000,22,122,56705,181975,0.904306
6,255000,1.0062e+06,35,104,57245,181975,0.738134
6.1,450000,788000,33,75,57749,149080,0.93063
6.2,510000,748280,20,15,56472,65711,0.965381
6.3,510000,675000,13,71,27889,112047,0.980981
6.4,180000,1.065e+06,20,43,28626,183807,0.66432
6.5,330000,930000,17,52,29274,129774,0.815157
6.6,285000,960000,18,71,29978,129774,0.772829
6.7,255000,990000,22,82,30664,132670,0.74155
6.8,300000,949600,18,89,31203,129774,0.787253
6.9,210000,1.04436e+06,16,80,31601,128662,0.693266
7,180000,1.065e+06,19,78,32059,128662,0.66432
7.1,255000,990000,22,65,32703,112102,0.74155
7.2,300000,945000,23,63,33334,109206,0.788396
7.3,345000,900000,18,69,33891,109206,0.834221
7.4,270000,990000,18,68,34439,109206,0.753846
7.5,270000,975000,19,68,34979,112102,0.757199
7.6,255000,990000,22,57,35569,109206,0.74155
7.7,345000,900000,24,62,36264,104529,0.834221
7.8,330000,930000,22,63,36834,104529,0.815157
7.9,330000,915000,20,63,37394,107425,0.819144
8,300000,945000,23,57,38000,104529,0.788396
8.1,375000,870000,20,65,38597,104529,0.8635
8.2,315000,930000,24,64,39238,104529,0.803851
8.3,345000,915000,23,63,39817,104529,0.830118
8.4,345000,900000,20,57,40337,99056,0.834221
8.5,360000,885000,23,58,41000,99056,0.849026
8.6,360000,885000,23,61,41603,99056,0.849026
8.7,375000,885000,25,60,42247,99056,0.85923
8.8,375000,870000,24,57,42835,99056,0.8635
8.9,390000,855000,25,59,43459,99056,0.87758
9,375000,870000,24,61,44028,99056,0.8635
9.1,360000,885000,26,60,44639,99056,0.849026
9.2,390000,870000,27,56,45237,96687,0.873267
9.3,435000,810000,24,58,45830,96687,0.916822
9.4,390000,855000,25,59,46415,96687,0.87758
9.5,405000,840000,28,58,47079,96687,0.891203
9.6,420000,840000,26,58,47651,96687,0.9
9.7,420000,825000,25,56,48211,93315,0.904306
9.8,420000,825000,27,57,48854,93315,0.904306
9.9,405000,840000,29,55,49442,93315,0.891203
10,450000,795000,29,59,50069,96211,0.928687
10.1,435000,825000,31,54,50684,93315,0.912571
10.2,465000,780000,28,57,51256,93315,0.939836
10.3,450000,795000,28,34,51856,5792,0.928687
10.4,735000,450000,26,8,52768,5792,0.94532
10.5,1.065e+06,75000,20,11,54010,5792,0.570075
10.6,1.05e+06,105000,21,22,55336,98769,0.59901
10.7,645000,585000,30,38,56298,92397,0.997626
10.8,585000,660000,32,57,57028,108718,0.996384
10.9,480000,780000,32,69,57604,108718,0.946352
11,390000,855000,35,67,58108,108718,0.87758
11.1,435000,810000,36,66,58637,108718,0.916822
11.2,450000,795000,34,69,59127,108718,0.928687
11.3,420000,825000,37,68,59652,108718,0.904306
11.4,465000,795000,36,68,60170,108718,0.935809
11.5,450000,795000,34,71,60646,111614,0.928687
11.6,420000,825000,35,65,61122,108718,0.904306
11.7,465000,780000,36,68,61666,108718,0.939836
11.8,450000,810000,34,70,62129,108718,0.924528
11.9,435000,810000,38,68,62657,108718,0.916822
12,480000,765000,36,68,63152,108718,0.950207
12.1,450000,795000,36,59,63644,93171,0.928687
12.2,495000,750000,38,59,64188,93171,0.959738
12.3,495000,765000,39,57,64732,93171,0.956098
12.4,525000,720000,39,60,65276,96067,0.976056
12.5,525000,720000,38,55,65811,90214,0.976056
12.6,540000,705000,36,58,66338,90214,0.982739
12.7,510000,750000,37,58,66865,90214,0.964989
12.8,510000,735000,41,55,67454,90214,0.968372
12.9,555000,690000,40,55,68000,90214,0.988379
13,555000,690000,38,57,68510,90214,0.988379
13.1,540000,705000,38,57,69050,90214,0.982739
13.2,540000,720000,41,56,69620,90214,0.98
13.3,555000,690000,40,59,70152,93110,0.988379
13.4,510000,735000,42,52,70674,90214,0.968372
13.5,600000,645000,41,59,71225,90214,0.998695
13.6,555000,705000,40,54,71747,84584,0.986026
13.7,555000,690000,41,53,72298,84584,0.988379
13.8,585000,660000,43,52,72859,84584,0.996384
13.9,585000,660000,42,53,73391,84584,0.996384
14,585000,660000,44,51,73951,81559,0.996384
14.1,615000,645000,43,52,74511,81559,0.999433
14.2,600000,645000,41,55,75038,84455,0.998695
14.3,570000,675000,44,46,75578,81559,0.992937
14.4,645000,600000,43,53,76145,81559,0.998695
14.5,615000,645000,42,53,76685,81559,0.999433
14.6,585000,660000,44,52,77225,81559,0.996384
14.7,615000,630000,45,51,77787,81559,0.999855
14.8,615000,630000,43,52,78281,81559,0.999855
14.9,615000,630000,46,50,78853,78867,0.999855
15,630000,630000,46,49,79399,78867,1
15.1,645000,600000,46,54,79945,81763,0.998695
15.2,600000,645000,46,46,80465,77553,0.998695
15.3,660000,585000,46,49,81022,77553,0.996384
15.4,660000,600000,45,48,81547,73389,0.997738
15.5,645000,600000,46,46,82097,73389,0.998695
15.6,660000,585000,49,45,82672,73389,0.996384
15.7,705000,540000,44,47,83197,73389,0.982739
15.8,660000,585000,48,48,83797,73389,0.996384
15.9,660000,600000,49,46,84328,73389,0.997738
16,690000,555000,49,49,84880,76285,0.988379
16.1,645000,600000,50,43,85408,73389,0.998695
16.2,720000,525000,49,48,85960,73389,0.976056
16.3,675000,585000,48,48,86488,72866,0.994924
16.4,660000,585000,51,47,87040,72866,0.996384
16.5,690000,555000,51,46,87583,72866,0.988379
16.6,705000,540000,48,48,88089,72866,0.982739
16.7,660000,585000,53,44,88641,69903,0.996384
16.8,735000,525000,52,45,89193,69903,0.972973
16.9,720000,525000,50,48,89722,72799,0.976056
17,675000,570000,50,42,90228,69903,0.992937
17.1,735000,510000,53,44,90826,67080,0.968372
17.2,735000,525000,53,45,91369,67080,0.972973
17.3,720000,525000,51,45,91875,67080,0.976056
17.4,705000,540000,52,42,92403,67080,0.982739
17.5,750000,495000,51,44,92931,67080,0.959738
17.6,735000,510000,54,44,93503,67080,0.968372
17.7,750000,510000,52,45,94031,67080,0.964989
17.8,720000,525000,53,47,94559,69976,0.976056
17.9,705000,540000,56,39,95109,67080,0.982739
18,780000,465000,55,43,95643,65301,0.939836
18.1,765000,495000,52,46,96147,65301,0.956098
18.2,705000,540000,57,42,96693,65301,0.982739
18.3,765000,480000,57,43,97218,65301,0.950207
18.4,750000,495000,55,42,97722,65301,0.959738
18.5,765000,480000,58,42,98289,62477,0.950207
18.6,780000,480000,55,43,98793,62477,0.946352
18.7,750000,495000,57,42,99339,65373,0.959738
18.8,765000,480000,58,39,99884,62477,0.950207
18.9,795000,450000,58,43,100404,62477,0.928687
19,765000,495000,57,42,100904,62477,0.956098
19.1,780000,465000,60,41,101444,62477,0.939836
19.2,795000,450000,59,44,101964,65373,0.928687
19.3,735000,510000,60,38,102464,61499,0.968372
19.4,825000,420000,60,42,103004,61499,0.904306
19.5,795000,465000,59,39,103524,58334,0.935809
19.6,795000,450000,58,39,104044,58334,0.928687
19.7,810000,435000,61,38,104604,58334,0.916822
19.8,825000,420000,58,40,105110,58334,0.904306
19.9,810000,450000,60,40,105642,58334,0.924528
20,810000,435000,61,39,106155,58334,0.916822
20.1,825000,420000,60,43,106668,61230,0.904306
20.2,765000,480000,64,35,107181,58334,0.950207
20.3,870000,375000,62,40,107713,57874,0.8635
20.4,810000,450000,60,40,108207,57874,0.924528
20.5,810000,435000,63,38,108739,57874,0.916822
20.6,840000,405000,63,40,109271,60770,0.891203
20.7,825000,420000,62,20,109784,5792,0.904306
20.8,1.08e+06,180000,57,12,110408,5792,0.662162
20.9,1.185e+06,60000,56,12,111110,5792,0.550503
21,1.185e+06,60000,58,22,111830,94085,0.550503
21.1,990000,255000,62,39,112460,96981,0.74155
21.2,840000,405000,67,44,113000,92606,0.891203
21.3,795000,465000,64,38,113450,92606,0.935809
21.4,840000,405000,66,42,113972,93271,0.891203
21.5,810000,435000,67,43,114458,93271,0.916822
21.6,810000,435000,67,44,114944,93271,0.916822
21.7,810000,450000,67,45,115430,93271,0.924528
21.8,795000,450000,69,45,115916,94303,0.928687
21.9,795000,450000,68,49,116384,97199,0.928687
22,780000,465000,70,50,116849,94303,0.939836
22.1,735000,510000,69,43,117257,102158,0.968372
22.2,855000,405000,69,50,117733,102877,0.886878
22.3,765000,480000,70,51,118175,102877,0.950207
22.4,750000,495000,70,52,118600,102877,0.959738
22.5,765000,480000,70,54,119025,102877,0.950207
22.6,750000,510000,72,53,119467,102877,0.964989
22.7,750000,495000,72,57,119892,106539,0.959738
22.8,750000,495000,73,60,120317,103643,0.959738
22.9,660000,585000,75,50,120708,109313,0.996384
23,825000,420000,72,59,121150,111142,0.904306
23.1,720000,540000,72,59,121558,111142,0.98
23.2,720000,525000,73,61,121966,111142,0.976056
23.3,705000,540000,74,62,122374,111142,0.982739
23.4,720000,525000,74,63,122782,111142,0.976056
23.5,720000,540000,75,68,123190,114038,0.98
23.6,690000,555000,75,69,123567,111493,0.988379
23.7,675000,570000,69,63,121632,91224,0.992937
23.8,735000,510000,23,51,60092,95568,0.968372
23.9,543160,635000,31,27,60160,80983,0.99396
24,753120,495000,36,33,61146,79155,0.958985
24.1,720000,525000,36,37,61954,79155,0.976056
24.2,675000,570000,38,43,62713,79163,0.992937
24.3,660000,600000,36,37,63406,84073,0.997738
24.4,675000,570000,38,41,64146,84073,0.992937
24.5,660000,585000,38,44,64850,84073,0.996384
24.6,630000,615000,39,45,65522,84073,0.999855
24.7,645000,615000,40,51,66205,87820,0.999433
24.8,570000,675000,43,43,66825,88220,0.992937
24.9,645000,600000,42,48,67476,91235,0.998695
25,630000,615000,43,53,68112,91235,0.999855
25.1,585000,660000,42,54,68682,91235,0.996384
25.2,585000,675000,43,58,69282,94131,0.994924
25.3,555000,690000,45,55,69852,92269,0.988379
25.4,585000,660000,44,58,70405,97217,0.996384
25.5,555000,690000,46,61,70956,97217,0.988379
25.6,555000,705000,45,63,71478,97217,0.986026
25.7,555000,690000,44,65,72000,100113,0.988379
25.8,525000,720000,46,63,72515,97217,0.976056
25.9,540000,705000,44,61,72991,97809,0.982739
26,540000,705000,48,63,73551,97809,0.982739
26.1,570000,690000,49,65,74083,97809,0.991011
26.2,555000,690000,46,66,74559,97809,0.988379
26.3,525000,720000,47,66,75057,97809,0.976056
26.4,525000,720000,49,60,75543,97809,0.976056
26.5,600000,660000,49,65,76083,97809,0.997738
26.6,555000,690000,48,66,76569,97809,0.988379
26.7,540000,705000,49,66,77055,97809,0.982739
26.8,555000,690000,50,68,77568,100705,0.988379
26.9,555000,690000,49,61,78040,97809,0.988379
27,585000,675000,49,65,78534,97809,0.994924
27.1,555000,690000,50,66,79028,97809,0.988379
27.2,570000,675000,50,67,79522,97809,0.992937
27.3,555000,690000,52,68,80016,100705,0.988379
27.4,570000,690000,52,60,80510,96001,0.991011
27.5,600000,645000,50,65,80991,96001,0.998695
27.6,570000,675000,51,66,81466,96001,0.992937
27.7,570000,675000,53,65,81966,96001,0.992937
27.8,585000,660000,52,67,82441,98897,0.996384
27.9,570000,690000,53,62,82916,96001,0.991011
28,585000,660000,52,62,83391,92570,0.996384
28.1,600000,645000,52,62,83891,92570,0.998695
28.2,615000,630000,52,64,84371,92570,0.999855
28.3,585000,675000,53,63,84851,92570,0.994924
28.4,615000,630000,54,63,85355,92570,0.999855
28.5,600000,645000,53,60,85811,92570,0.998695
28.6,630000,615000,55,63,86339,92570,0.999855
28.7,600000,645000,55,64,86819,92570,0.998695
28.8,600000,660000,56,62,87299,92570,0.997738
28.9,630000,615000,56,65,87785,95466,0.999855
29,600000,645000,54,58,88222,91830,0.998695
29.1,645000,600000,56,64,88728,91830,0.998695
29.2,630000,630000,56,64,89211,91830,1
29.3,600000,645000,56,63,89671,91830,0.998695
29.4,630000,615000,57,66,90154,94726,0.999855
29.5,615000,630000,56,60,90614,91830,0.999855
29.6,630000,615000,56,63,91097,87550,0.999855
29.7,630000,630000,59,60,91584,87550,1
29.8,660000,585000,59,60,92068,87550,0.996384
29.9,645000,600000,56,63,92508,90446,0.998695
30,600000,645000,59,57,92970,87550,0.998695
30.1,690000,570000,59,59,93476,87550,0.991011
30.2,645000,600000,60,60,93960,87550,0.998695
30.3,660000,585000,59,62,94422,87550,0.996384
30.4,645000,600000,60,61,94906,87550,0.998695
30.5,630000,615000,60,60,95366,87550,0.999855
30.6,660000,600000,59,57,95807,86244,0.997738
30.7,690000,555000,61,59,96311,86244,0.988379
30.8,660000,585000,59,62,96752,86244,0.996384
30.9,645000,600000,63,59,97235,86244,0.998695
31,705000,555000,62,62,97718,89140,0.986026
31.1,630000,615000,60,54,98138,86244,0.999855
31.2,720000,525000,61,58,98642,82201,0.976056
31.3,675000,570000,60,59,99104,82201,0.992937
31.4,675000,570000,63,57,99608,82201,0.992937
31.5,705000,555000,63,59,100080,85097,0.986026
31.6,705000,540000,60,56,100520,82201,0.982739
31.7,690000,555000,62,58,101000,82201,0.988379
31.8,690000,555000,63,58,101460,82201,0.988379
31.9,705000,555000,64,58,101940,82201,0.986026
32,690000,555000,64,58,102400,82201,0.988379
32.1,690000,555000,65,56,102860,82201,0.988379
32.2,690000,555000,65,55,103320,82201,0.988379
32.3,735000,510000,66,54,103820,77692,0.968372
32.4,735000,525000,66,55,104300,77692,0.972973
32.5,690000,555000,66,54,104760,77692,0.988379
32.6,750000,495000,66,58,105239,80588,0.959738
32.7,705000,540000,67,51,105695,77692,0.982739
32.8,780000,480000,66,56,106170,77692,0.946352
32.9,705000,540000,67,55,106626,77692,0.982739
33,735000,510000,66,55,107082,77692,0.968372
33.1,735000,510000,66,58,107538,80588,0.968372
33.2,705000,540000,69,51,108013,77692,0.982739
33.3,765000,495000,66,55,108469,76041,0.956098
33.4,720000,525000,69,54,108944,76041,0.976056
33.5,765000,480000,68,54,109419,76041,0.950207
33.6,735000,510000,67,55,109875,76041,0.968372
33.7,735000,525000,69,52,110350,76041,0.972973
33.8,735000,510000,70,51,110801,76041,0.968372
33.9,780000,465000,70,52,111269,72833,0.939836
34,765000,480000,68,31,111701,5792,0.950207
34.1,960000,285000,62,16,112223,5792,0.772829
34.2,1.2e+06,60000,62,16,112943,5792,0.549875
34.3,1.185e+06,60000,62,23,113645,109274,0.550503
34.4,1.02e+06,225000,68,44,114311,109274,0.710353
34.5,840000,405000,71,54,114833,112170,0.891203
34.6,780000,480000,71,62,115301,109666,0.946352
34.7,675000,570000,74,53,115733,109666,0.992937
34.8,780000,465000,73,58,116183,109932,0.939836
34.9,735000,510000,72,60,116608,109932,0.968372
35,720000,525000,74,61,117033,109932,0.976056
35.1,735000,525000,74,62,117441,109932,0.972973
35.2,720000,525000,74,63,117849,109932,0.976056
35.3,720000,525000,74,64,118257,112828,0.976056
35.4,705000,540000,75,71,118665,109932,0.982739
35.5,675000,585000,77,60,119056,113692,0.994924
35.6,735000,510000,74,65,119447,118952,0.968372
35.7,690000,555000,78,67,119872,118952,0.988379
35.8,720000,525000,77,71,120263,118952,0.976056
35.9,660000,585000,79,71,120654,118952,0.996384
36,705000,555000,78,73,121045,118952,0.986026
36.1,690000,555000,76,75,121419,121848,0.988379
36.2,645000,600000,76,63,120184,108600,0.998695
36.3,630000,615000,35,23,59368,119997,0.999855
36.4,652720,412160,36,32,59403,70503,0.951446
36.5,750000,495000,38,40,60302,70503,0.959738
36.6,660000,585000,41,46,61084,79687,0.996384
36.7,615000,630000,44,53,61828,82583,0.999855
36.8,540000,720000,47,48,62455,79687,0.98
36.9,615000,630000,46,53,63115,81284,0.999855
37,570000,675000,44,55,63704,81284,0.992937
37.1,555000,690000,46,57,64312,81284,0.988379
37.2,555000,705000,47,55,64920,81284,0.986026
37.3,585000,660000,45,55,65496,81991,0.996384
37.4,555000,690000,46,56,66086,81991,0.988379
37.5,570000,675000,47,57,66675,81327,0.992937
37.6,555000,690000,48,59,67264,84223,0.988379
37.7,570000,690000,48,53,67846,81327,0.991011
37.8,600000,645000,49,57,68446,81327,0.998695
37.9,585000,660000,48,58,69016,81327,0.996384
38,570000,675000,49,58,69586,81327,0.992937
38.1,570000,690000,49,56,70148,81327,0.991011
38.2,585000,660000,48,56,70699,81327,0.996384
38.3,585000,660000,50,58,71279,81327,0.996384
38.4,585000,660000,51,57,71859,81327,0.996384
38.5,600000,645000,52,60,72435,84223,0.998695
38.6,585000,675000,49,54,72939,80438,0.994924
38.7,600000,645000,53,56,73555,80438,0.998695
38.8,615000,630000,51,58,74087,80438,0.999855
38.9,585000,660000,52,57,74647,80438,0.996384
39,615000,645000,53,55,75223,80438,0.999433
39.1,615000,630000,51,56,75736,77678,0.999855
39.2,600000,645000,53,54,76303,77678,0.998695
39.3,630000,615000,56,54,76897,77678,0.999855
39.4,645000,600000,55,57,77464,80574,0.998695
39.5,615000,645000,54,51,77992,77678,0.999433
39.6,660000,585000,55,56,78564,77678,0.996384
39.7,615000,630000,56,55,79110,77678,0.999855
39.8,630000,615000,57,55,79656,77678,0.999855
39.9,660000,600000,55,54,80202,77678,0.997738
40,645000,600000,56,54,80769,74723,0.998695
40.1,645000,600000,56,54,81294,74723,0.998695
40.2,660000,585000,58,53,81869,74723,0.996384
40.3,660000,585000,58,56,82419,77619,0.996384
40.4,660000,600000,57,50,82944,74723,0.997738
40.5,675000,570000,58,51,83519,71705,0.992937
40.6,690000,555000,59,52,84085,71705,0.988379
40.7,675000,570000,56,55,84589,71705,0.992937
40.8,660000,600000,58,49,85141,71705,0.997738
40.9,720000,525000,59,53,85717,71705,0.976056
41,675000,570000,58,53,86245,71705,0.992937
41.1,690000,555000,58,52,86797,71705,0.988379
41.2,690000,555000,61,55,87373,74601,0.988379
41.3,675000,585000,60,50,87879,70522,0.994924
41.4,720000,525000,61,50,88431,68066,0.976056
41.5,735000,510000,60,52,88983,68066,0.968372
41.6,690000,555000,58,53,89489,68066,0.988379
41.7,690000,570000,63,47,90064,68066,0.991011
41.8,750000,495000,61,51,90616,68066,0.959738
41.9,705000,540000,62,51,91168,68066,0.982739
42,720000,525000,63,51,91696,68066,0.976056
42.1,720000,525000,63,53,92224,70962,0.976056
42.2,705000,555000,63,47,92730,66929,0.986026
42.3,765000,480000,64,50,93302,66929,0.950207
42.4,735000,510000,63,52,93830,66929,0.968372
42.5,705000,540000,65,50,94358,66929,0.982739
42.6,750000,510000,65,48,94908,66929,0.964989
42.7,765000,480000,62,51,95431,64542,0.950207
42.8,720000,525000,65,48,95956,64542,0.976056
42.9,765000,480000,66,48,96502,64542,0.950207
43,750000,495000,67,50,97027,67438,0.959738
43.1,750000,510000,65,45,97531,63490,0.964989
43.2,795000,450000,64,48,98077,63490,0.928687
43.3,750000,495000,67,48,98623,63490,0.959738
43.4,750000,495000,67,47,99148,63490,0.959738
43.5,795000,465000,66,47,99694,63490,0.935809
43.6,780000,465000,65,49,100202,61499,0.939836
43.7,765000,480000,68,46,100742,61499,0.950207
43.8,795000,450000,67,47,101262,61499,0.928687
43.9,780000,465000,68,50,101782,64395,0.939836
44,780000,480000,68,44,102302,61499,0.946352
44.1,810000,435000,69,48,102842,61499,0.916822
44.2,780000,465000,69,47,103362,60175,0.939836
44.3,795000,450000,68,46,103882,60175,0.928687
44.4,810000,450000,69,48,104422,60175,0.924528
44.5,780000,465000,69,44,104937,60175,0.939836
44.6,825000,420000,70,44,105469,57422,0.904306
44.7,825000,420000,72,45,106001,57422,0.904306
44.8,825000,420000,69,48,106495,60318,0.904306
44.9,795000,465000,70,41,107008,57422,0.935809
45,855000,390000,72,46,107559,57422,0.87758
45.1,810000,435000,72,44,108072,55572,0.916822
45.2,825000,420000,71,44,108585,55572,0.904306
45.3,855000,405000,73,47,109136,58468,0.886878
45.4,810000,435000,71,42,109630,55572,0.916822
45.5,855000,390000,75,43,110200,55572,0.87758
45.6,855000,390000,72,46,110695,55572,0.87758
45.7,810000,435000,74,45,111199,55572,0.916822
45.8,840000,420000,75,41,111703,55572,0.9
45.9,870000,375000,73,45,112207,55572,0.8635
46,825000,420000,74,42,112711,53271,0.904306
46.1,870000,375000,75,42,113233,53271,0.8635
46.2,885000,375000,74,45,113755,56167,0.85923
46.3,810000,435000,76,39,114259,53271,0.916822
46.4,900000,345000,77,41,114799,51907,0.834221
46.5,885000,360000,74,17,115303,5792,0.849026
46.6,1.185e+06,60000,72,16,115987,5792,0.550503
46.7,1.2e+06,60000,72,16,116695,5792,0.549875
46.8,1.2e+06,45000,73,36,117375,92360,0.537447
46.9,915000,330000,76,41,117919,87675,0.819144
47,870000,375000,78,49,118429,95381,0.8635
47.1,840000,420000,79,48,118905,92485,0.9
47.2,825000,420000,78,47,119364,97541,0.904306
47.3,840000,405000,80,50,119857,97541,0.891203
47.4,810000,435000,81,52,120316,97541,0.916822
47.5,810000,435000,81,53,120775,97541,0.916822
47.6,795000,465000,82,53,121234,97815,0.935809
47.7,795000,450000,82,54,121676,97815,0.928687
47.8,795000,450000,81,57,122118,100711,0.928687
47.9,795000,450000,82,61,122577,97815,0.928687
48,720000,540000,84,50,123002,104608,0.98
48.1,840000,405000,83,57,123454,108086,0.891203
48.2,765000,480000,84,59,123870,108086,0.950207
48.3,780000,465000,84,62,124286,108086,0.939836
48.4,750000,495000,85,64,124686,108086,0.959738
48.5,750000,510000,85,64,125086,108086,0.964989
48.6,735000,510000,86,64,125486,108086,0.968372
48.7,750000,495000,84,73,125870,111665,0.959738
48.8,690000,555000,89,64,126270,108769,0.988379
48.9,750000,510000,79,65,124528,81088,0.964989
49,750000,495000,29,62,61540,116856,0.959738
49.1,484280,680880,38,32,61608,109031,0.972318
49.2,795000,465000,42,38,62534,87553,0.935809
49.3,735000,510000,41,41,63326,87553,0.968372
49.4,690000,555000,44,43,64101,92080,0.988379
49.5,660000,585000,46,44,64837,91427,0.996384
49.6,690000,555000,45,44,65541,95365,0.988379
49.7,690000,570000,45,47,66254,95365,0.991011
49.8,645000,600000,47,47,66936,95365,0.998695
49.9,645000,600000,48,49,67618,96414,0.998695
50,645000,600000,48,50,68249,99310,0.998695
50.1,630000,630000,50,53,68909,96414,1
50.2,615000,630000,50,49,69509,102849,0.999855
50.3,645000,600000,49,54,70131,102849,0.998695
50.4,630000,615000,49,57,70740,102849,0.999855
50.5,585000,660000,53,57,71349,102849,0.996384
50.6,630000,630000,51,59,71929,102849,1
50.7,585000,660000,51,65,72474,102849,0.996384
50.8,540000,705000,51,58,72978,109625,0.982739
50.9,600000,645000,53,62,73566,109625,0.998695
51,600000,660000,54,65,74126,109625,0.997738
51.1,570000,675000,54,68,74658,109625,0.992937
51.2,555000,690000,53,69,75153,109625,0.988379
51.3,540000,705000,56,76,75666,110161,0.982739
51.4,495000,750000,57,67,76125,112151,0.959738
51.5,600000,660000,55,72,76638,114539,0.997738
51.6,540000,705000,56,75,77124,114539,0.982739
51.7,525000,720000,57,76,77610,114539,0.976056
51.8,540000,705000,55,79,78054,114539,0.982739
51.9,510000,750000,58,80,78522,114539,0.964989
52,480000,765000,60,71,78964,115921,0.950207
52.1,585000,660000,57,78,79432,116155,0.996384
52.2,510000,735000,58,79,79874,116155,0.968372
52.3,525000,720000,59,81,80342,116155,0.976056
52.4,540000,720000,57,83,80779,116155,0.98
52.5,480000,765000,60,81,81204,116155,0.950207
52.6,510000,735000,60,74,81629,116378,0.968372
52.7,585000,660000,59,81,82104,116378,0.996384
52.8,510000,750000,59,81,82529,116378,0.964989
52.9,510000,735000,62,81,82979,116378,0.968372
53,555000,690000,59,84,83404,116378,0.988379
53.1,495000,750000,60,84,83829,116378,0.959738
53.2,525000,720000,62,76,84263,116378,0.976056
53.3,585000,675000,59,81,84695,116378,0.994924
53.4,495000,750000,62,82,85127,116378,0.959738
53.5,555000,690000,64,82,85583,116378,0.988379
53.6,510000,735000,62,84,85967,116378,0.968372
53.7,540000,720000,62,84,86399,116378,0.98
53.8,540000,705000,62,77,86831,116378,0.982739
53.9,555000,690000,62,81,87263,116378,0.988379
54,525000,720000,65,82,87705,116378,0.976056
54.1,540000,705000,65,82,88119,116378,0.982739
54.2,555000,705000,65,83,88533,116378,0.986026
54.3,555000,690000,64,86,88947,119274,0.988379
54.4,510000,735000,64,75,89338,113551,0.968372
54.5,585000,660000,63,80,89775,113551,0.996384
54.6,540000,720000,66,80,90212,113551,0.98
54.7,585000,660000,65,81,90649,113551,0.996384
54.8,540000,705000,65,82,91063,113551,0.982739
54.9,555000,690000,67,83,91486,116447,0.988379
55,540000,705000,67,74,91882,113551,0.982739
55.1,615000,645000,64,79,92300,110960,0.999433
55.2,555000,690000,68,79,92740,110960,0.988379
55.3,585000,660000,67,80,93158,110960,0.996384
55.4,570000,675000,67,80,93576,110960,0.992937
55.5,570000,690000,67,81,93994,113856,0.991011
55.6,555000,690000,69,72,94412,110960,0.988379
55.7,630000,615000,67,79,94852,110960,0.999855
55.8,570000,675000,67,80,95270,110960,0.992937
55.9,600000,645000,68,81,95692,110960,0.998695
