Time,Bbr_1_Bps,Cubic_2_Bps,Bbr_1_PktLoss,Cubic_2_PktLoss,Bbr_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
110,600000,643520,46,84,71976,133216,0.998777
110.1,600000,644920,47,81,71976,133216,0.9987
110.2,600000,643520,48,85,74872,133216,0.998777
110.3,615000,638400,41,83,71976,133216,0.999652
110.4,540000,713200,46,81,71976,133216,0.981257
110.5,615000,626760,46,84,71976,133216,0.99991
110.6,585000,665040,47,82,71976,133216,0.995917
110.7,600000,650040,45,83,71976,133216,0.9984
110.8,570000,680040,44,80,71976,133216,0.99231
110.9,600000,644920,45,83,71976,133216,0.9987
111,585000,665040,47,81,71976,133216,0.995917
111.1,600000,643520,49,83,74417,133216,0.998777
111.2,615000,638400,41,83,71521,133216,0.999652
111.3,540000,708080,46,79,71521,133216,0.982187
111.4,615000,622000,45,85,71521,133216,0.999968
111.5,570000,686560,47,81,71521,133216,0.991469
111.6,615000,638400,46,83,71329,133216,0.999652
111.7,585000,658520,43,82,71329,133216,0.996517
111.8,570000,671560,45,83,71329,133216,0.993353
111.9,600000,659920,46,81,72018,133216,0.997743
112,585000,653400,48,82,74914,133216,0.996959
112.1,615000,628520,42,85,72018,133216,0.999882
112.2,540000,713200,47,77,72235,133216,0.981257
112.3,615000,631880,47,84,72235,133216,0.999817
112.4,585000,666440,48,81,72235,133216,0.995783
112.5,600000,643520,50,83,75131,133216,0.998777
112.6,615000,638400,42,83,72235,133216,0.999652
112.7,555000,691680,47,81,72235,133216,0.988123
112.8,615000,638400,46,83,72235,133216,0.999652
112.9,585000,658520,46,84,72235,133216,0.996517
113,600000,650040,44,83,72235,133216,0.9984
113.1,570000,681440,44,79,72235,133216,0.992133
113.2,600000,643520,46,85,72235,133216,0.998777
113.3,585000,659920,48,81,72235,133216,0.996391
113.4,600000,643520,49,83,74747,133216,0.998777
113.5,615000,638400,41,85,71851,133216,0.999652
113.6,540000,713200,46,81,71851,133216,0.981257
113.7,615000,622000,46,85,71851,133216,0.999968
113.8,570000,681440,48,81,71868,133216,0.992133
113.9,615000,638400,46,83,71868,133216,0.999652
114,585000,658520,44,82,71868,133216,0.996517
114.1,570000,676680,21,83,5792,133216,0.992731
114.2,225000,1.02472e+06,9,51,5792,133216,0.709473
114.3,75000,874080,12,71,5792,133216,0.585177
114.4,105000,955040,17,69,71868,133216,0.60863
114.5,405000,782880,31,73,74764,133216,0.908104
114.6,570000,681440,35,85,71868,133216,0.992133
114.7,495000,756240,42,75,73161,133216,0.95823
114.8,600000,638400,43,85,73161,133216,0.999039
114.9,570000,686560,47,79,73662,133216,0.991469
115,615000,622000,49,85,76558,133216,0.999968
115.1,615000,643520,42,85,73820,133216,0.999487
115.2,540000,702960,48,81,73820,133216,0.983102
115.3,630000,622000,47,85,73820,133216,0.999959
115.4,585000,659920,48,83,73820,133216,0.996391
115.5,600000,643520,48,83,73820,133216,0.998777
115.6,600000,653400,46,82,73820,133216,0.998188
115.7,585000,670160,48,84,73820,133216,0.995418
115.8,615000,623400,48,83,73820,133216,0.999954
115.9,600000,643520,50,85,76716,133216,0.998777
116,615000,638400,43,85,73820,133216,0.999652
116.1,555000,701560,48,78,73820,133216,0.986579
116.2,615000,623400,48,85,73820,133216,0.999954
116.3,585000,665040,48,81,73820,133216,0.995917
116.4,615000,638400,47,83,73820,133216,0.999652
116.5,600000,643520,44,83,72473,133216,0.998777
116.6,570000,681440,47,83,72473,133216,0.992133
116.7,615000,637000,48,84,74511,133216,0.999691
116.8,600000,644920,50,83,77407,133216,0.9987
116.9,615000,622000,44,85,74511,133216,0.999968
117,570000,686560,48,79,74511,133216,0.991469
117.1,615000,638400,49,83,74511,133216,0.999652
117.2,600000,643520,49,83,74511,133216,0.998777
117.3,600000,638400,51,83,74511,133216,0.999039
117.4,630000,631880,45,84,74511,133216,0.999998
117.5,570000,671560,49,83,74511,133216,0.993353
117.6,630000,622000,48,85,74511,133216,0.999959
117.7,585000,659920,48,83,77407,133216,0.996391
117.8,600000,643520,46,83,74511,133216,0.998777
117.9,585000,665040,48,79,74511,133216,0.995917
118,615000,631880,48,84,74511,133216,0.999817
118.1,600000,650040,48,81,72969,133216,0.9984
118.2,600000,643520,50,85,75865,133216,0.998777
118.3,615000,638400,44,85,72969,133216,0.999652
118.4,570000,681440,47,81,72969,133216,0.992133
118.5,615000,631880,47,84,72969,133216,0.999817
118.6,585000,665040,48,82,72969,133216,0.995917
118.7,615000,628520,45,83,72969,133216,0.999882
118.8,570000,674920,46,80,72969,133216,0.992947
118.9,600000,655160,47,85,72969,133216,0.998072
119,600000,638400,49,83,73118,133216,0.999039
119.1,600000,659920,50,83,76014,133216,0.997743
119.2,615000,622000,43,85,73118,133216,0.999968
119.3,555000,701560,48,80,73118,133216,0.986579
119.4,630000,611760,47,86,73118,133216,0.999784
119.5,570000,676680,49,81,73346,133216,0.992731
119.6,615000,638400,48,83,73346,133216,0.999652
119.7,600000,643520,45,83,73346,133216,0.998777
119.8,585000,665040,47,85,73346,133216,0.995917
119.9,600000,643520,49,83,73346,133216,0.998777
120,600000,654800,50,83,76242,133216,0.998096
120.1,615000,627120,43,85,73346,133216,0.999905
120.2,555000,702960,48,77,73346,133216,0.986355
120.3,630000,616880,47,85,73346,133216,0.999889
120.4,585000,665040,48,81,73346,133216,0.995917
120.5,600000,638400,48,83,73346,133216,0.999039
120.6,600000,658520,45,82,73346,133216,0.997843
120.7,585000,650040,47,85,73346,133216,0.997234
120.8,615000,643520,46,85,72393,133216,0.999487
120.9,585000,665040,47,83,75289,133216,0.995917
121,615000,633280,41,85,72393,133216,0.999786
121.1,525000,713200,47,77,72393,133216,0.977419
121.2,630000,616880,46,85,72393,133216,0.999889
121.3,585000,665040,47,81,72393,133216,0.995917
121.4,600000,658520,49,84,75289,133216,0.997843
121.5,600000,639800,43,83,72250,133216,0.998971
121.6,555000,691680,47,83,72250,133216,0.988123
121.7,630000,616880,46,85,72250,133216,0.999889
121.8,585000,665040,47,83,75146,133216,0.995917
121.9,600000,653400,42,82,72250,133216,0.998188
122,540000,698200,47,77,72250,133216,0.983938
122.1,615000,638400,47,83,71989,133216,0.999652
122.2,600000,643520,47,83,71989,133216,0.998777
122.3,600000,659920,49,83,74885,133216,0.997743
122.4,615000,631880,41,84,71989,133216,0.999817
122.5,540000,708080,46,82,71989,133216,0.982187
122.6,615000,628520,46,85,71989,133216,0.999882
122.7,570000,680040,47,82,71989,133216,0.99231
122.8,600000,644920,45,83,71868,133216,0.9987
122.9,570000,686560,46,77,71912,133216,0.991469
123,600000,637000,47,84,71912,133216,0.999106
123.1,600000,644920,48,83,71912,133216,0.9987
123.2,585000,665040,50,83,74808,133216,0.995917
123.3,630000,616880,40,85,71912,133216,0.999889
123.4,540000,713200,45,81,71912,133216,0.981257
123.5,615000,631880,45,86,71912,133216,0.999817
123.6,570000,676680,47,83,71912,133216,0.992731
123.7,615000,633280,45,85,71912,133216,0.999786
123.8,570000,686560,44,79,71912,133216,0.991469
123.9,585000,658520,46,84,71912,133216,0.996517
124,600000,650040,47,83,71912,133216,0.9984
124.1,585000,659920,48,83,74557,133216,0.996391
124.2,615000,638400,42,83,71661,133216,0.999652
124.3,555000,691680,46,79,71661,133216,0.988123
124.4,600000,638400,41,83,5792,133216,0.999039
124.5,480000,777760,10,71,5792,133216,0.946929
124.6,105000,960160,9,71,5792,133216,0.608064
124.7,60000,1.078e+06,13,51,5792,133216,0.555487
124.8,270000,734720,30,77,74227,133216,0.823764
124.9,495000,751120,35,75,80685,133216,0.959468
125,555000,686560,44,81,80685,133216,0.988896
125.1,615000,638400,50,83,80685,133216,0.999652
125.2,615000,627120,52,87,80685,133216,0.999905
125.3,615000,638400,52,83,80685,133216,0.999652
125.4,630000,616880,53,85,80685,133216,0.999889
125.5,630000,616880,52,87,80685,133216,0.999889
125.6,630000,616880,52,85,80685,133216,0.999889
125.7,615000,638400,54,85,83581,133216,0.999652
125.8,645000,595360,48,87,80685,133216,0.998401
125.9,585000,670160,52,81,80685,133216,0.995418
126,630000,611760,54,85,80685,133216,0.999784
126.1,615000,643520,54,83,80685,133216,0.999487
126.2,645000,590240,47,87,74262,133216,0.998039
126.3,570000,685160,47,84,74262,133216,0.991652
126.4,615000,638400,47,84,74262,133216,0.999652
126.5,600000,643520,48,84,74262,133216,0.998777
126.6,600000,644920,51,83,77158,133216,0.9987
126.7,630000,622000,43,85,74262,133216,0.999959
126.8,555000,686560,48,79,72941,133216,0.988896
126.9,615000,643520,47,85,72941,133216,0.999487
127,585000,654800,48,81,72941,133216,0.99684
127.1,600000,643520,49,83,72941,133216,0.998777
127.2,615000,638400,44,83,72941,133216,0.999652
127.3,570000,680040,48,84,72941,133216,0.99231
127.4,615000,628520,48,85,72941,133216,0.999882
127.5,585000,659920,48,83,75146,133216,0.996391
127.6,615000,643520,42,83,72250,133216,0.999487
127.7,555000,691680,46,79,72250,133216,0.988123
127.8,615000,633280,46,85,72250,133216,0.999786
127.9,585000,665040,47,81,72250,133216,0.995917
128,600000,643520,49,83,75146,133216,0.998777
128.1,615000,638400,42,83,72250,133216,0.999652
128.2,555000,691680,46,81,72250,133216,0.988123
128.3,600000,638400,47,83,72250,133216,0.999039
128.4,600000,659920,47,81,72250,133216,0.997743
128.5,600000,638400,44,83,72250,133216,0.999039
128.6,555000,691680,46,79,72250,133216,0.988123
128.7,615000,638400,46,83,71990,133216,0.999652
128.8,585000,658520,48,82,71990,133216,0.996517
128.9,600000,650040,49,83,74886,133216,0.9984
129,615000,631880,41,86,71990,133216,0.999817
129.1,540000,714600,46,79,71990,133216,0.981
129.2,615000,631880,46,84,71990,133216,0.999817
129.3,585000,665040,47,82,71990,133216,0.995917
129.4,600000,650040,46,83,71990,133216,0.9984
129.5,585000,659920,44,81,71990,133216,0.996391
129.6,585000,665040,46,83,71990,133216,0.995917
129.7,600000,643520,47,83,71990,133216,0.998777
129.8,585000,659920,49,83,74683,133216,0.996391
129.9,630000,622000,41,85,71787,133216,0.999959
130,540000,713200,46,79,72041,133216,0.981257
130.1,615000,633280,46,83,72041,133216,0.999786
130.2,570000,665040,47,81,72041,133216,0.994113
130.3,615000,643520,46,83,72041,133216,0.999487
130.4,585000,659920,44,81,72041,133216,0.996391
130.5,570000,670160,47,83,72041,133216,0.993519
130.6,615000,638400,47,83,72041,133216,0.999652
130.7,585000,659920,49,83,74937,133216,0.996391
130.8,615000,638400,41,83,72041,133216,0.999652
130.9,555000,691680,45,79,72041,133216,0.988123
131,615000,638400,45,85,72041,133216,0.999652
131.1,570000,670160,47,81,72041,133216,0.993519
131.2,600000,654800,47,83,72041,133216,0.998096
131.3,600000,643520,43,83,71830,133216,0.998777
131.4,570000,686560,46,83,71830,133216,0.991469
131.5,600000,643520,47,83,71830,133216,0.998777
131.6,585000,665040,47,83,74726,133216,0.995917
131.7,615000,626760,42,84,71830,133216,0.99991
131.8,555000,698200,45,79,71904,133216,0.987111
131.9,600000,638400,46,85,71904,133216,0.999039
132,585000,665040,48,81,71904,133216,0.995917
132.1,600000,653400,48,82,71904,133216,0.998188
132.2,585000,655160,43,83,71980,133216,0.99681
132.3,570000,681440,46,81,71980,133216,0.992133
132.4,630000,616880,45,85,71980,133216,0.999889
132.5,570000,686560,47,83,74876,133216,0.991469
132.6,600000,643520,43,83,71980,133216,0.998777
132.7,555000,691680,46,79,71980,133216,0.988123
132.8,615000,633280,46,85,71980,133216,0.999786
132.9,585000,665040,48,81,71980,133216,0.995917
133,600000,643520,50,83,74876,133216,0.998777
133.1,615000,638400,42,85,71980,133216,0.999652
133.2,555000,691680,46,81,71980,133216,0.988123
133.3,615000,638400,46,85,71980,133216,0.999652
133.4,585000,659920,46,83,71332,133216,0.996391
133.5,600000,653400,45,82,71332,133216,0.998188
133.6,570000,676680,44,79,72114,133216,0.992731
133.7,585000,653400,46,84,72114,133216,0.996959
133.8,600000,655160,47,83,72114,133216,0.998072
133.9,585000,654800,50,83,75010,133216,0.99684
134,630000,622000,41,85,72114,133216,0.999959
134.1,540000,708080,46,81,72114,133216,0.982187
134.2,615000,638400,46,83,72114,133216,0.999652
134.3,570000,670160,47,81,72114,133216,0.993519
134.4,615000,638400,46,83,72114,133216,0.999652
134.5,585000,659920,44,81,72114,133216,0.996391
134.6,570000,686560,47,83,72114,133216,0.991469
134.7,615000,622000,47,85,72114,133216,0.999968
134.8,585000,659920,44,83,5792,133216,0.996391
134.9,525000,734720,9,75,5792,133216,0.973031
135,60000,1.00832e+06,13,67,5792,133216,0.559295
135.1,120000,1.0182e+06,13,52,5792,133216,0.61624
135.2,195000,789400,23,79,71510,133216,0.732817
135.3,435000,814280,35,72,71510,133216,0.915606
135.4,570000,671560,40,79,74369,133216,0.993353
135.5,570000,680040,40,82,71473,133216,0.99231
135.6,555000,693080,44,79,71473,133216,0.987908
135.7,585000,665040,46,81,71473,133216,0.995917
135.8,600000,643520,46,81,72183,133216,0.998777
135.9,585000,665040,47,83,72183,133216,0.995917
136,600000,648280,43,82,72250,133216,0.998506
136.1,570000,671560,46,83,72250,133216,0.993353
136.2,615000,643520,46,83,72250,133216,0.999487
136.3,585000,653400,48,84,75146,133216,0.996959
136.4,615000,643520,41,84,72250,133216,0.999487
136.5,540000,708080,46,78,72250,133216,0.982187
136.6,615000,628520,46,85,72250,133216,0.999882
136.7,585000,659920,47,81,72250,133216,0.996391
136.8,600000,643520,50,83,75146,133216,0.998777
136.9,615000,638400,42,83,72250,133216,0.999652
137,555000,686560,46,83,72250,133216,0.988896
137.1,615000,638400,46,83,72250,133216,0.999652
137.2,585000,670160,46,83,72250,133216,0.995418
137.3,600000,638400,44,83,71600,133216,0.999039
137.4,555000,691680,46,79,71600,133216,0.988123
137.5,600000,654800,46,83,71600,133216,0.998096
137.6,600000,643520,47,83,71600,133216,0.998777
137.7,600000,653400,49,84,74496,133216,0.998188
137.8,615000,628520,41,85,71600,133216,0.999882
137.9,540000,713200,46,81,71600,133216,0.981257
138,615000,626760,45,84,71854,133216,0.99991
138.1,585000,671560,47,83,74750,133216,0.995277
138.2,600000,648640,43,83,71854,133216,0.998485
138.3,555000,681440,46,79,72244,133216,0.989651
138.4,615000,638400,46,83,72244,133216,0.999652
138.5,585000,670160,47,81,72244,133216,0.995418
138.6,600000,638400,47,83,72244,133216,0.999039
138.7,585000,659920,44,83,72244,133216,0.996391
138.8,585000,665040,46,83,72244,133216,0.995917
138.9,615000,643520,46,85,72244,133216,0.999487
139,585000,659920,47,83,75140,133216,0.996391
139.1,600000,643520,42,83,72244,133216,0.998777
139.2,540000,708080,46,77,72244,133216,0.982187
139.3,630000,616880,46,85,72244,133216,0.999889
139.4,585000,665040,47,81,72244,133216,0.995917
139.5,585000,665040,50,83,74667,133216,0.995917
139.6,630000,616880,41,85,71771,133216,0.999889
139.7,540000,708080,46,81,71771,133216,0.982187
139.8,615000,638400,46,83,71771,133216,0.999652
139.9,585000,658520,47,84,71771,133216,0.996517
140,600000,650040,44,83,71771,133216,0.9984
140.1,570000,680040,44,80,71771,133216,0.99231
140.2,600000,650040,45,85,71771,133216,0.9984
140.3,585000,659920,47,81,71771,133216,0.996391
140.4,600000,638400,49,85,74526,133216,0.999039
140.5,600000,648640,42,85,71872,133216,0.998485
140.6,555000,696440,46,80,71872,133216,0.987387
140.7,615000,638400,46,84,71872,133216,0.999652
140.8,570000,671560,47,81,71872,133216,0.993353
140.9,615000,637000,45,84,71872,133216,0.999691
141,570000,671560,45,79,71963,133216,0.993353
141.1,600000,659920,46,83,71963,133216,0.997743
141.2,600000,643520,47,83,71963,133216,0.998777
141.3,600000,653400,48,84,74859,133216,0.998188
141.4,615000,628520,41,85,71963,133216,0.999882
141.5,540000,708080,46,81,71963,133216,0.982187
141.6,615000,631880,46,84,71963,133216,0.999817
141.7,585000,665040,47,82,71963,133216,0.995917
141.8,600000,650040,44,83,71963,133216,0.9984
141.9,555000,681440,46,77,71963,133216,0.989651
142,615000,643520,46,83,71963,133216,0.999487
142.1,585000,665040,48,81,71963,133216,0.995917
142.2,600000,643520,49,83,74859,133216,0.998777
142.3,615000,638400,41,83,71786,133216,0.999652
142.4,540000,708080,46,79,71786,133216,0.982187
142.5,615000,622000,46,85,71786,133216,0.999968
142.6,585000,659920,47,83,71786,133216,0.996391
142.7,600000,653400,45,82,71786,133216,0.998188
142.8,585000,671560,44,79,71786,133216,0.995277
142.9,570000,670160,46,83,71786,133216,0.993519
143,615000,638400,46,83,72018,133216,0.999652
143.1,585000,659920,49,83,74914,133216,0.996391
143.2,615000,637000,42,84,72018,133216,0.999691
143.3,555000,693080,46,79,72018,133216,0.987908
143.4,600000,638400,47,83,72018,133216,0.999039
143.5,585000,670160,47,81,72018,133216,0.995418
143.6,600000,638400,47,85,72018,133216,0.999039
143.7,600000,659920,42,81,72174,133216,0.997743
143.8,555000,686560,47,81,72174,133216,0.988896
143.9,615000,637000,47,84,72174,133216,0.999691
144,585000,659920,47,82,75070,133216,0.996391
144.1,615000,628520,42,85,72174,133216,0.999882
144.2,540000,708080,47,77,72174,133216,0.982187
144.3,615000,643520,47,83,72174,133216,0.999487
144.4,585000,659920,48,81,72174,133216,0.996391
144.5,600000,643520,50,83,75070,133216,0.998777
144.6,615000,638400,42,83,72174,133216,0.999652
144.7,555000,686560,46,83,72174,133216,0.988896
144.8,615000,638400,46,83,72174,133216,0.999652
144.9,585000,665040,46,83,75070,133216,0.995917
145,600000,643520,43,83,71813,133216,0.998777
145.1,570000,686560,45,79,72207,133216,0.991469
145.2,600000,643520,26,85,5792,133216,0.998777
145.3,255000,996680,12,52,5792,133216,0.740131
145.4,105000,847440,13,76,5792,133216,0.622029
145.5,120000,1.00972e+06,12,61,72207,133216,0.61719
145.6,360000,749720,29,74,71004,133216,0.890208
145.7,525000,714600,37,83,71004,133216,0.97714
145.8,525000,734720,41,75,71098,133216,0.973031
145.9,585000,653400,43,84,71098,133216,0.996959
146,570000,676680,46,81,71098,133216,0.992731
146.1,615000,638400,48,83,73994,133216,0.999652
146.2,600000,643520,42,83,71098,133216,0.998777
146.3,540000,708080,47,81,71098,133216,0.982187
146.4,630000,616880,46,85,71098,133216,0.999889
146.5,570000,686560,47,81,73994,133216,0.991469
146.6,615000,631880,42,84,71098,133216,0.999817
146.7,555000,693080,46,79,71098,133216,0.987908
146.8,615000,637000,46,84,71098,133216,0.999691
146.9,570000,671560,48,81,71098,133216,0.993353
147,615000,638400,46,83,71098,133216,0.999652
147.1,585000,665040,44,81,71046,133216,0.995917
147.2,585000,653400,47,84,71046,133216,0.996959
147.3,600000,655160,47,83,71046,133216,0.998072
147.4,600000,638400,48,85,73942,133216,0.999039
147.5,615000,643520,41,85,70626,133216,0.999487
147.6,540000,702960,46,81,70626,133216,0.983102
147.7,615000,637000,45,84,70626,133216,0.999691
147.8,570000,671560,46,81,70626,133216,0.993353
147.9,600000,658520,44,82,70626,133216,0.997843
148,570000,666440,44,79,70626,133216,0.993953
148.1,585000,665040,46,83,70626,133216,0.995917
148.2,600000,653400,46,82,70626,133216,0.998188
148.3,585000,655160,49,83,73522,133216,0.99681
148.4,615000,638400,41,85,70576,133216,0.999652
148.5,540000,708080,46,81,70576,133216,0.982187
148.6,615000,638400,46,83,70576,133216,0.999652
148.7,570000,670160,46,83,70576,133216,0.993519
148.8,615000,638400,42,83,70576,133216,0.999652
148.9,555000,696440,45,78,70381,133216,0.987387
149,585000,650040,46,83,70381,133216,0.997234
149.1,585000,665040,47,81,70381,133216,0.995917
149.2,615000,643520,48,83,73277,133216,0.999487
149.3,600000,638400,41,85,70610,133216,0.999039
149.4,540000,708080,46,81,70610,133216,0.982187
149.5,615000,638400,45,83,71257,133216,0.999652
149.6,570000,670160,48,83,75569,133216,0.993519
149.7,630000,626760,44,84,72673,133216,0.999993
149.8,555000,686560,48,80,72673,133216,0.988896
149.9,615000,633640,48,85,72673,133216,0.999777
150,600000,648280,48,82,72673,133216,0.998506
150.1,600000,650040,51,83,75569,133216,0.9984
150.2,630000,616880,43,85,72673,133216,0.999889
150.3,570000,686560,46,83,72673,133216,0.991469
150.4,600000,643520,48,83,72673,133216,0.998777
150.5,600000,653400,47,82,75569,133216,0.998188
150.6,615000,628520,43,85,72673,133216,0.999882
150.7,555000,696440,47,78,72673,133216,0.987387
150.8,615000,628520,46,85,71184,133216,0.999882
150.9,585000,665040,47,81,71239,133216,0.995917
151,600000,638400,48,83,71239,133216,0.999039
151.1,600000,658520,43,82,71239,133216,0.997843
151.2,570000,671560,46,83,71239,133216,0.993353
151.3,600000,643520,47,85,71239,133216,0.998777
151.4,585000,665040,49,83,74135,133216,0.995917
151.5,615000,633280,43,83,71239,133216,0.999786
151.6,570000,686560,46,79,71239,133216,0.991469
151.7,600000,643520,46,83,71239,133216,0.998777
151.8,585000,665040,47,81,71239,133216,0.995917
151.9,600000,643520,47,83,71239,133216,0.998777
152,585000,665040,45,83,71239,133216,0.995917
152.1,585000,659920,47,83,71014,133216,0.996391
152.2,615000,638400,47,85,71014,133216,0.999652
152.3,585000,665040,49,83,73910,133216,0.995917
152.4,630000,616880,41,85,71014,133216,0.999889
152.5,540000,708080,46,79,71014,133216,0.982187
152.6,615000,638400,46,83,71014,133216,0.999652
152.7,570000,670160,48,81,71014,133216,0.993519
152.8,615000,638400,45,83,71014,133216,0.999652
152.9,570000,680040,45,80,70791,133216,0.99231
153,585000,650040,46,83,70791,133216,0.997234
153.1,600000,659920,47,83,70791,133216,0.997743
153.2,600000,638400,48,85,73687,133216,0.999039
153.3,600000,658520,41,84,70791,133216,0.997843
153.4,540000,698200,46,81,70791,133216,0.983938
153.5,615000,638400,46,83,70791,133216,0.999652
153.6,585000,659920,46,83,73687,133216,0.996391
153.7,600000,648640,42,83,70791,133216,0.998485
153.8,555000,696440,45,78,70791,133216,0.987387
153.9,600000,650040,46,83,70791,133216,0.9984
154,585000,659920,47,81,70818,133216,0.996391
154.1,600000,648640,46,83,70818,133216,0.998485
154.2,585000,659920,43,83,70818,133216,0.996391
154.3,570000,686560,46,83,70818,133216,0.991469
154.4,600000,643520,46,83,70818,133216,0.998777
154.5,585000,665040,49,83,73714,133216,0.995917
154.6,615000,633280,41,83,70818,133216,0.999786
154.7,540000,701560,46,80,70818,133216,0.983349
154.8,615000,628520,45,85,70818,133216,0.999882
154.9,570000,681440,47,79,70818,133216,0.992133
155,600000,658520,44,82,70818,133216,0.997843
155.1,570000,671560,45,79,70818,133216,0.993353
155.2,600000,643520,45,85,70818,133216,0.998777
155.3,585000,665040,46,81,70594,133216,0.995917
155.4,585000,659920,49,83,73490,133216,0.996391
155.5,615000,638400,41,83,70594,133216,0.999652
155.6,555000,691680,26,83,5792,133216,0.988123
155.7,255000,996680,12,54,5792,133216,0.740131
155.8,105000,847440,13,74,5792,133216,0.622029
155.9,120000,1.00832e+06,12,62,71352,133216,0.617348
156,360000,772640,28,72,71352,133216,0.882825
156.1,510000,734720,35,80,71352,133216,0.968435
156.2,540000,713200,43,80,71352,133216,0.981257
156.3,585000,659920,40,82,70406,133216,0.996391
156.4,540000,698200,44,81,70406,133216,0.983938
156.5,600000,659920,44,81,70406,133216,0.997743
156.6,570000,665040,48,83,73302,133216,0.994113
156.7,630000,631880,39,84,71068,133216,0.999998
156.8,525000,714600,46,77,73346,133216,0.97714
156.9,630000,627120,46,85,73346,133216,0.999995
157,570000,669800,48,82,73346,133216,0.993562
157.1,615000,628520,47,85,73346,133216,0.999882
157.2,585000,665040,46,81,73450,133216,0.995917
157.3,585000,665040,48,83,73450,133216,0.995917
157.4,615000,638400,48,83,73450,133216,0.999652
157.5,600000,643520,49,85,76346,133216,0.998777
157.6,615000,638400,42,83,73450,133216,0.999652
157.7,555000,686560,47,79,73450,133216,0.988896
157.8,615000,638400,47,83,73450,133216,0.999652
157.9,585000,665040,49,81,73450,133216,0.995917
158,615000,631880,50,82,76346,133216,0.999817
158.1,615000,633640,43,85,73450,133216,0.999777
158.2,555000,681440,48,83,73450,133216,0.989651
158.3,630000,631880,47,84,73450,133216,0.999998
158.4,585000,650040,47,85,76346,133216,0.997234
158.5,615000,638400,44,83,72991,133216,0.999652
158.6,555000,686560,47,79,72991,133216,0.988896
158.7,615000,638400,47,83,72991,133216,0.999652
158.8,600000,643520,48,83,73346,133216,0.998777
158.9,600000,653400,50,84,76242,133216,0.998188
159,615000,628520,43,85,73346,133216,0.999882
159.1,555000,701560,48,80,73346,133216,0.986579
159.2,615000,628520,48,85,73346,133216,0.999882
159.3,600000,653400,47,82,73346,133216,0.998188
159.4,615000,628520,45,85,73346,133216,0.999882
159.5,570000,681440,46,79,73346,133216,0.992133
159.6,600000,643520,47,85,73346,133216,0.998777
159.7,600000,653400,49,82,73346,133216,0.998188
159.8,600000,650040,50,83,76242,133216,0.9984
159.9,630000,616880,42,85,73346,133216,0.999889
160,540000,701560,48,80,73346,133216,0.983349
160.1,615000,628520,48,85,73124,133216,0.999882
160.2,585000,665040,49,81,73124,133216,0.995917
160.3,615000,643520,47,83,73124,133216,0.999487
160.4,600000,638400,45,83,73124,133216,0.999039
160.5,585000,659920,47,85,73124,133216,0.996391
160.6,600000,653400,48,84,72969,133216,0.998188
160.7,600000,655160,49,83,75865,133216,0.998072
160.8,615000,626760,43,84,72969,133216,0.99991
160.9,555000,691680,47,80,72969,133216,0.988123
161,630000,623400,46,85,72969,133216,0.999972
161.1,570000,670160,49,81,73346,133216,0.993519
161.2,615000,638400,49,83,73346,133216,0.999652
161.3,600000,643520,44,85,73346,133216,0.998777
161.4,570000,681440,48,81,73346,133216,0.992133
161.5,630000,616880,47,85,73346,133216,0.999889
161.6,585000,665040,48,83,76242,133216,0.995917
161.7,615000,638400,44,83,73346,133216,0.999652
161.8,555000,691680,47,79,73346,133216,0.988123
161.9,615000,626760,48,84,73346,133216,0.99991
162,600000,655160,48,81,73346,133216,0.998072
162.1,600000,638400,50,83,76242,133216,0.999039
162.2,615000,643520,44,83,73346,133216,0.999487
162.3,555000,681440,48,81,73346,133216,0.989651
162.4,645000,616880,45,85,72250,133216,0.999504
162.5,555000,686560,47,81,72250,133216,0.988896
162.6,600000,643520,45,83,72250,133216,0.998777
162.7,570000,681440,46,77,72250,133216,0.992133
162.8,600000,643520,47,83,72250,133216,0.998777
162.9,600000,653400,48,82,72250,133216,0.998188
163,585000,655160,51,83,75146,133216,0.99681
163.1,630000,626760,41,84,72250,133216,0.999993
163.2,540000,703320,46,81,72250,133216,0.983038
163.3,615000,638400,46,85,72250,133216,0.999652
163.4,585000,659920,47,83,72250,133216,0.996391
163.5,600000,653400,45,82,72250,133216,0.998188
163.6,570000,676680,45,79,72250,133216,0.992731
163.7,600000,638400,47,83,71600,133216,0.999039
163.8,600000,653400,47,82,71600,133216,0.998188
163.9,600000,655160,49,85,74496,133216,0.998072
164,600000,638400,42,85,71600,133216,0.999039
164.1,555000,701560,46,80,71600,133216,0.986579
164.2,615000,623400,45,85,71600,133216,0.999954
164.3,585000,665040,46,81,71854,133216,0.995917
164.4,585000,665040,46,83,71854,133216,0.995917
164.5,585000,659920,44,81,72030,133216,0.996391
164.6,585000,665040,46,85,72030,133216,0.995917
164.7,600000,643520,47,85,72030,133216,0.998777
164.8,600000,659920,48,83,74926,133216,0.997743
164.9,600000,643520,42,85,72030,133216,0.998777
165,555000,696440,46,78,72061,133216,0.987387
165.1,615000,628520,46,85,72061,133216,0.999882
165.2,570000,686560,48,79,72061,133216,0.991469
165.3,600000,643520,47,83,72061,133216,0.998777
165.4,600000,638400,43,83,72061,133216,0.999039
165.5,570000,686560,46,83,72061,133216,0.991469
165.6,615000,638400,46,83,72061,133216,0.999652
165.7,585000,658520,48,84,74957,133216,0.996517
165.8,615000,623400,42,85,72061,133216,0.999954
