Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
26.2,585000.0,663333.3333333334,46.333333333333336,81.0,72786.33333333333,133216.0,0.995475
26.3,590000.0,656160.0,47.0,82.33333333333333,72786.33333333333,133216.0,0.9969576666666667
26.4,605000.0,646813.3333333334,47.333333333333336,83.33333333333333,72786.33333333333,133216.0,0.997883
26.5,600000.0,642280.0,48.0,83.66666666666667,74717.0,133216.0,0.9975673333333334
26.6,605000.0,648520.0,45.0,83.33333333333333,73751.66666666667,133216.0,0.9983650000000001
26.7,580000.0,669266.6666666666,45.0,81.66666666666667,72684.33333333333,133216.0,0.9934906666666666
26.8,585000.0,656160.0,46.666666666666664,82.33333333333333,72436.0,133216.0,0.9955706666666666
26.9,600000.0,650693.3333333334,47.666666666666664,82.33333333333333,72611.0,133216.0,0.9972643333333334
27.0,600000.0,647280.0,47.333333333333336,82.33333333333333,73576.33333333333,133216.0,0.9982733333333332
27.1,600000.0,648986.6666666666,45.0,82.33333333333333,72921.0,133216.0,0.9970296666666667
27.2,580000.0,667866.6666666666,46.0,83.66666666666667,72921.0,133216.0,0.9939576666666667
27.3,600000.0,649453.3333333334,47.0,84.0,72921.0,133216.0,0.9979650000000001
27.4,595000.0,650693.3333333334,48.333333333333336,84.0,73886.33333333333,133216.0,0.9974386666666667
27.5,605000.0,643866.6666666666,45.0,83.33333333333333,74065.33333333333,133216.0,0.9986096666666667
27.6,575000.0,675626.6666666666,46.0,81.33333333333333,73100.0,133216.0,0.9916116666666667
27.7,600000.0,640573.3333333334,46.666666666666664,83.0,73100.0,133216.0,0.996439
27.8,595000.0,661160.0,47.666666666666664,82.0,73100.0,133216.0,0.9963813333333333
27.9,600000.0,642280.0,48.0,83.0,74065.33333333333,133216.0,0.9988259999999999
28.0,605000.0,646813.3333333334,45.666666666666664,82.66666666666667,74065.33333333333,133216.0,0.997883
28.1,585000.0,660040.0,45.666666666666664,82.33333333333333,73100.0,133216.0,0.9946646666666666
28.2,595000.0,657280.0,47.0,83.66666666666667,73100.0,133216.0,0.9967166666666666
28.3,600000.0,647866.6666666666,48.0,83.0,73939.66666666667,133216.0,0.9977333333333332
28.4,600000.0,645573.3333333334,44.666666666666664,83.66666666666667,72500.33333333333,133216.0,0.9983606666666667
28.5,580000.0,665040.0,45.0,81.0,72500.33333333333,133216.0,0.99453
28.6,590000.0,661160.0,46.0,82.66666666666667,72500.33333333333,133216.0,0.9959596666666667
28.7,595000.0,651160.0,47.333333333333336,83.0,72500.33333333333,133216.0,0.9977980000000001
28.8,590000.0,659573.3333333334,48.666666666666664,82.33333333333333,73451.33333333333,133216.0,0.996773
28.9,610000.0,638400.0,45.0,84.33333333333333,73479.0,133216.0,0.999405
29.0,575000.0,675973.3333333334,45.333333333333336,81.66666666666667,72513.66666666667,133216.0,0.991324
29.1,590000.0,657866.6666666666,47.0,82.33333333333333,72473.66666666667,133216.0,0.9955173333333334
29.2,605000.0,640106.6666666666,47.0,83.0,73439.0,133216.0,0.9983523333333334
29.3,600000.0,653986.6666666666,45.0,82.66666666666667,72473.66666666667,133216.0,0.997864
29.4,570000.0,672680.0,45.666666666666664,79.66666666666667,72700.66666666667,133216.0,0.9915263333333334
29.5,595000.0,656160.0,46.333333333333336,82.33333333333333,72700.66666666667,133216.0,0.9957583333333334
29.6,600000.0,645106.6666666666,47.333333333333336,82.66666666666667,72700.66666666667,133216.0,0.9982576666666666
