Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
9.8,668760.0,570000.0,213.0,79.0,147523.0,85489.0,0.993684
9.9,1119000.0,135000.0,145.0,95.0,147010.0,86937.0,0.618913
10.0,484840.0,765000.0,208.0,71.0,148458.0,84227.0,0.952158
10.1,1210960.0,30000.0,221.0,78.0,149906.0,84227.0,0.524759
10.2,746520.0,501840.0,224.0,83.0,149906.0,85675.0,0.963005
10.3,1249280.0,0.0,218.0,105.0,151354.0,85675.0,0.5
10.4,585480.0,659960.0,229.0,73.0,151354.0,85675.0,0.996436
10.5,1114800.0,135000.0,172.0,101.0,150997.0,84736.0,0.619348
10.6,428880.0,825000.0,242.0,66.0,152445.0,84736.0,0.9092540000000001
10.7,1222280.0,30000.0,235.0,87.0,152445.0,84736.0,0.52453
10.8,886840.0,351520.0,237.0,92.0,153893.0,86184.0,0.8425540000000001
10.9,1062640.0,181360.0,235.0,103.0,155341.0,86184.0,0.665839
11.0,670160.0,585000.0,247.0,73.0,155341.0,87632.0,0.995418
11.1,1055000.0,195000.0,213.0,102.0,155107.0,87632.0,0.678728
11.2,559960.0,690000.0,187.0,67.0,155107.0,85432.0,0.989293
11.3,1036800.0,165000.0,243.0,86.0,156555.0,85521.0,0.655213
11.4,861920.0,390000.0,270.0,70.0,158003.0,85521.0,0.8755830000000001
11.5,1082760.0,156800.0,261.0,109.0,158003.0,88417.0,0.641841
11.6,820800.0,436400.0,267.0,88.0,159451.0,88417.0,0.914504
11.7,965680.0,270000.0,221.0,107.0,159277.0,88417.0,0.7593229999999999
11.8,602520.0,645000.0,218.0,86.0,159277.0,86545.0,0.9988420000000001
11.9,1033960.0,225000.0,259.0,94.0,160725.0,86545.0,0.707771
12.0,909600.0,330000.0,278.0,76.0,160725.0,86545.0,0.820599
12.1,1111320.0,142200.0,263.0,116.0,162173.0,89441.0,0.625895
12.2,724680.0,524440.0,278.0,89.0,163621.0,89441.0,0.974946
12.3,958960.0,285000.0,204.0,112.0,163492.0,87777.0,0.7730770000000001
12.4,635960.0,615000.0,283.0,97.0,163492.0,87777.0,0.9997190000000001
12.5,1117880.0,135000.0,283.0,108.0,163492.0,87777.0,0.619028
12.6,894560.0,351880.0,290.0,119.0,164940.0,89225.0,0.840648
12.7,1032840.0,207480.0,235.0,132.0,164857.0,90673.0,0.693091
12.8,453520.0,800440.0,218.0,78.0,164857.0,90673.0,0.9289010000000001
12.9,980560.0,60000.0,280.0,134.0,164857.0,89190.0,0.560961
13.0,827440.0,420000.0,301.0,108.0,166305.0,89190.0,0.903603
13.1,847200.0,405000.0,285.0,125.0,140384.0,90638.0,0.8891209999999999
13.2,778520.0,474160.0,326.0,109.0,167684.0,89248.0,0.944258
13.3,791800.0,450000.0,295.0,110.0,167684.0,89248.0,0.9295750000000002
13.4,948960.0,300680.0,291.0,124.0,147448.0,90696.0,0.787944
13.5,618720.0,630120.0,241.0,104.0,154688.0,92144.0,0.999917
13.6,269920.0,630000.0,237.0,121.0,161704.0,93592.0,0.861995
