Time,NewReno_1_Bps,Cubic_2_Bps,Bbr_3_Bps,Dctcp_4_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,Bbr_3_PktLoss,Dctcp_4_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,Bbr_3_Cwnd,Dctcp_4_Cwnd,JainsFairnessIndex
90.9,60000,555000,15000,615000,1667,834,1076,983,10136,73842,1448,107142,0.561542
91,105000,615000,0,540000,1672,834,1078,988,18824,75290,2896,108590,0.582948
91.1,180000,480000,30000,555000,1684,837,1076,989,36200,76738,2896,108590,0.677784
91.2,360000,465000,0,420000,1692,847,1080,998,59368,78186,5792,110038,0.742029
91.3,240000,495000,60000,450000,1697,842,1076,996,70950,78186,5792,110038,0.76172
91.4,465000,360000,0,435000,1709,841,1081,989,72398,79634,8688,110038,0.7418
91.5,360000,375000,75000,435000,1701,846,1076,989,72398,79634,8688,111485,0.833212
91.6,450000,435000,0,360000,1708,845,1086,966,72397,79633,15928,111485,0.74331
91.7,540000,315000,60000,337400,1696,851,1082,992,72397,79633,15928,111485,0.771502
91.8,484160,645000,90000,30000,1704,850,1096,990,75293,82529,30408,111485,0.591566
91.9,449960,18080,60000,716160,1706,866,1092,974,75293,82529,30408,111485,0.538053
92,390000,723120,135000,0,1709,849,1103,1020,76740,82528,44888,112933,0.561794
92.1,285000,165000,0,799040,1728,859,1109,985,76740,82528,43440,112933,0.522182
92.2,270000,450000,225000,300000,1722,845,1106,1007,76740,82528,44887,112933,0.931449
92.3,395640,245160,0,615000,1700,836,1118,986,76740,82528,44887,114380,0.662776
92.4,105000,181400,360000,600000,1693,823,1106,950,76740,82528,44887,114380,0.727939
92.5,0,0,240000,52160,1693,823,1104,1027,76740,82528,44887,115828,0.353765
92.6,0,0,90000,867320,1693,823,1108,973,76740,82528,44887,115828,0.301331
92.7,0,0,210000,660000,1693,823,1106,1003,76740,82528,44887,117276,0.394465
92.8,0,0,170320,855000,1693,823,1094,994,76740,82528,44887,117276,0.345801
92.9,0,0,0,930000,1693,823,1094,977,76740,82528,44887,118724,0.25
93,0,0,0,810000,1693,823,1094,992,76740,82528,44887,120172,0.25
93.1,0,0,0,780000,1693,823,1094,998,76740,82528,44887,120172,0.25
93.2,15000,0,0,1.005e+06,1693,823,1094,982,1448,82528,44887,121620,0.257461
93.3,90000,15000,0,825000,1693,824,1095,986,5792,1448,1448,123068,0.313847
93.4,195000,15000,15000,720000,1699,823,1095,1000,18824,1448,1448,123068,0.400909
93.5,450000,0,15000,795000,1721,823,1094,996,56472,1448,1448,124516,0.475472
93.6,720000,0,0,525000,1728,825,1094,1018,76739,2896,1448,125964,0.488028
93.7,570000,30000,0,645000,1731,823,1096,1009,78187,2896,2896,125964,0.522369
93.8,660000,0,0,585000,1730,827,1096,1004,79635,5792,2896,125964,0.498192
93.9,540000,60000,30000,630000,1732,831,1098,1003,79635,11584,5792,127412,0.572727
94,585000,0,15000,645000,1738,831,1097,996,81083,11584,5792,127412,0.510902
94.1,615000,120000,45000,465000,1738,839,1102,1006,82531,23168,11584,128860,0.634346
94.2,495000,240000,0,510000,1746,823,1102,1012,83979,23168,11584,128860,0.688625
94.3,600000,0,120000,525000,1738,855,1110,1009,83979,46336,23168,128860,0.596141
94.4,375000,360000,0,525000,1744,847,1110,1011,85427,57920,23168,130308,0.727123
94.5,600000,105000,150000,390000,1738,878,1100,1019,85427,82527,23168,130308,0.710206
94.6,240000,450000,0,555000,1752,863,1116,995,85426,82526,31855,130307,0.682079
94.7,630000,45000,120000,450000,1756,887,1108,968,85426,82526,31855,130307,0.629247
94.8,322760,630000,120000,184680,1740,880,1121,956,85426,82526,31855,130307,0.719255
94.9,552240,336280,300000,60000,1758,886,1103,1001,88322,82526,31855,130307,0.76165
95,661200,481080,15000,90000,1753,903,1123,1041,88322,85422,34751,131755,0.57453
95.1,450000,383680,225000,182960,1759,897,1112,1034,89769,85422,34751,131755,0.888448
95.2,675000,450000,120000,0,1728,895,1123,1057,89769,85421,36199,88544,0.576196
95.3,336680,555000,270000,85560,1769,873,1105,1050,91217,85421,36199,88544,0.775324
95.4,537160,315000,75000,330680,1756,898,1125,1059,91217,86869,37647,52152,0.786769
95.5,225000,619440,225000,180000,1779,888,1118,1051,91216,86868,37647,51824,0.754365
95.6,735000,195000,150000,165760,1787,875,1121,1051,92664,86868,39095,51824,0.617579
95.7,579080,349040,210000,103400,1773,911,1119,1066,92663,88315,39095,68576,0.75269
95.8,270000,675000,165000,150000,1766,869,1125,1068,92663,88315,40543,85952,0.686381
95.9,484040,180000,255000,322320,1799,914,1110,1051,94110,91211,40543,90296,0.884378
96,347560,633000,120000,150000,1782,899,1127,1062,94110,91210,41991,87400,0.700187
96.1,465000,270000,300000,210000,1810,887,1109,1049,94110,91210,41991,87072,0.915603
96.2,571400,392760,105000,180000,1807,904,1129,1037,94110,91210,43439,89968,0.744206
96.3,291200,662160,285000,7080,1828,858,1112,1036,95557,91210,43439,89968,0.641459
96.4,1.0742e+06,0,180000,0,1806,858,1125,1037,97005,91210,44887,1448,0.331495
96.5,914640,0,330000,0,1803,858,1127,1037,98453,91210,44887,1448,0.40962
96.6,855000,0,375000,15000,1811,858,1113,1038,99901,91210,46335,2896,0.444452
96.7,1.035e+06,0,195000,30000,1809,858,1120,1036,101349,91210,46335,2896,0.357519
96.8,945000,0,300000,0,1807,858,1121,1040,102797,91210,47783,5792,0.394198
96.9,930000,0,255000,60000,1814,858,1125,1036,104245,91210,49231,5792,0.4151
97,990000,0,255000,0,1809,858,1126,1043,105693,91210,49231,10136,0.370775
97.1,840000,0,300000,105000,1817,858,1125,1036,105693,91210,50679,10136,0.480404
97.2,945000,0,315000,0,1817,859,1122,1048,107141,1448,50679,18824,0.4
97.3,900000,15000,210000,120000,1818,859,1129,1040,108589,1448,52127,18824,0.446063
97.4,855000,15000,315000,60000,1816,858,1122,1060,110037,1448,52127,36200,0.464594
97.5,915000,0,270000,60000,1818,858,1127,1056,111485,1448,53575,36200,0.424095
97.6,720000,0,240000,300000,1816,858,1123,1068,111485,1448,53575,59368,0.595946
97.7,930000,0,315000,0,1815,860,1127,1084,112933,2896,55023,70952,0.401925
97.8,465000,30000,90000,660000,1827,862,1133,1069,114381,5792,55023,89967,0.586398
97.9,810000,0,375000,60000,1821,862,1122,1097,114381,5792,55023,89967,0.484186
98,600000,60000,150000,435000,1824,866,1135,1068,115829,11584,56471,89967,0.673543
98.1,630000,0,150000,480000,1825,866,1131,1081,115828,11584,56471,91415,0.610803
98.2,690000,120000,300000,135000,1789,874,1137,1090,115828,23168,56470,91415,0.647219
98.3,364600,0,225000,660000,1849,874,1130,1069,117276,23168,56470,92863,0.630493
98.4,515880,240000,345000,150000,1823,890,1132,1099,117276,46336,57918,92863,0.840772
98.5,600000,60000,120000,465000,1844,886,1137,1068,118724,46336,59366,92863,0.65212
98.6,375000,240000,285000,345000,1845,910,1134,1084,118723,75296,59366,94311,0.972473
98.7,525000,450000,90000,180000,1830,909,1150,1096,118723,75295,59365,94310,0.74718
98.8,393320,150000,225000,480000,1846,921,1147,1079,118723,75295,59365,94310,0.850183
98.9,125960,525000,300000,300000,1838,918,1151,1070,118723,75872,59365,94310,0.829762
99,272720,324560,435000,213800,1826,918,1131,1106,118723,76742,59365,95758,0.936158
99.1,131080,661400,165000,287560,1817,916,1136,1091,118723,78190,59365,95758,0.686445
99.2,0,331760,228480,692280,1817,910,1120,1082,118723,78190,59365,97206,0.611364
99.3,0,675000,0,570000,1817,918,1120,1072,118723,79638,59365,97206,0.496469
99.4,0,780000,0,480000,1817,905,1120,1091,118723,81086,59365,98654,0.473176
99.5,0,600000,0,645000,1817,909,1120,1082,118723,81086,59365,98654,0.499348
99.6,0,720000,0,525000,1817,912,1120,1088,118723,82534,59365,100102,0.488028
99.7,0,675000,0,570000,1818,912,1120,1088,1448,83982,59365,100102,0.496469
99.8,15000,660000,0,570000,1819,915,1120,1085,2896,85430,59365,101550,0.509391
99.9,30000,705000,0,525000,1821,915,1121,1088,5792,86878,1448,101550,0.513089
100,60000,630000,15000,540000,1822,917,1120,1091,8688,86878,1448,102998,0.559717
100.1,75000,645000,0,525000,1821,917,1121,1092,11584,88326,1448,102998,0.555744
100.2,165000,585000,15000,480000,1818,923,1120,1095,17376,89774,1448,104446,0.645763
100.3,75000,630000,0,555000,1837,920,1120,1090,34752,91222,1448,104446,0.558581
100.4,300000,495000,0,450000,1865,919,1122,1093,69504,91222,2896,105894,0.720908
100.5,480000,435000,0,330000,1865,929,1122,1103,92672,92670,2896,105894,0.733184
100.6,300000,510000,30000,405000,1890,920,1120,1099,118722,92669,2896,107342,0.752403
100.7,540000,285000,0,420000,1892,921,1124,1095,118721,92669,5792,107342,0.705551
100.8,258560,529920,60000,405000,1907,929,1120,1090,118721,92669,5792,107341,0.76229
100.9,619200,90000,0,540000,1940,936,1128,1054,118721,92669,11584,107341,0.571103
101,695520,344880,120000,93400,1923,955,1120,1066,120169,76800,11584,107341,0.627988
101.1,680400,529160,0,32280,1920,947,1136,1120,120168,94116,23168,108789,0.518204
101.2,675000,255000,0,313720,1875,950,1136,1116,120168,94116,23168,108789,0.624662
101.3,230520,413560,60000,510000,1879,927,1138,1105,120168,89832,26064,108789,0.755317
101.4,93800,182800,90000,345000,1872,913,1140,1115,120168,94116,14480,81088,0.747574
101.5,0,0,180000,741040,1872,913,1132,1106,120168,94116,17376,95568,0.364684
101.6,0,0,210000,338240,1872,913,1132,1146,120168,94116,20272,110236,0.474062
101.7,0,0,210000,846400,1872,913,1136,1123,120168,94116,28959,111684,0.366861
101.8,0,0,120000,915000,1872,913,1147,1110,120168,94116,30407,111684,0.314465
101.9,0,0,225000,705000,1872,913,1153,1126,120168,94116,31855,113132,0.394823
102,0,0,315000,810000,1872,913,1144,1123,120168,94116,31855,114580,0.418901
102.1,0,0,315000,825000,1872,913,1140,1120,120168,94116,33303,114580,0.416619
102.2,0,0,300000,765000,1872,914,1139,1126,120168,1448,34751,116028,0.419943
102.3,30000,15000,255000,855000,1872,915,1143,1124,1448,2896,36199,117476,0.41836
102.4,0,87520,285000,810000,1872,913,1144,1124,1448,5792,36199,117476,0.469256
102.5,0,75000,285000,795000,1872,913,1150,1128,1448,8688,37647,118924,0.463928
102.6,30000,180000,270000,765000,1876,913,1149,1132,5792,17376,39095,120372,0.560446
102.7,60000,180000,315000,705000,1880,925,1149,1131,11584,34752,40543,120372,0.627758
102.8,120000,225000,255000,645000,1888,958,1146,1127,23168,69504,40543,121820,0.709621
102.9,240000,540000,120000,345000,1904,962,1155,1148,46336,94115,41991,121820,0.802914
103,180000,375000,180000,510000,1908,961,1153,1145,57920,94115,41991,123268,0.832407
103.1,105000,450000,195000,495000,1921,961,1155,1142,72400,95563,43439,123268,0.780358
103.2,405000,255000,165000,435000,1931,975,1154,1133,72399,95562,43439,123267,0.890909
103.3,90000,510000,195000,450000,1937,951,1153,1103,72399,95562,43438,123267,0.76172
103.4,480000,284960,270000,214360,1929,979,1148,1092,68056,95562,43438,123267,0.906488
103.5,319360,676800,240000,15000,1907,982,1151,1167,72399,95561,44886,123267,0.633382
103.6,0,296880,75000,870000,1907,1006,1163,1122,72399,97009,46334,123267,0.453254
103.7,0,847400,405000,0,1907,973,1151,1177,72399,97008,46333,124715,0.444531
103.8,0,465000,75000,708480,1907,992,1162,1153,72399,98456,46333,113136,0.538379
103.9,0,549880,420000,270000,1907,972,1151,1135,72399,98456,47781,124714,0.696661
104,0,645000,225000,377440,1907,990,1151,1109,72399,99904,49229,124714,0.638679
104.1,0,960000,255000,32800,1907,975,1167,1209,72399,101352,50677,126162,0.394098
104.2,0,210000,180000,862720,1907,1003,1165,1149,72399,101352,50677,126162,0.477989
104.3,0,705000,315000,225000,1907,979,1156,1197,72399,102800,50677,127610,0.599043
104.4,0,450000,180000,630000,1908,1000,1167,1155,1448,104248,52125,127610,0.628205
104.5,15000,480000,255000,495000,1909,992,1158,1137,2896,104248,52125,127609,0.716708
104.6,30000,705000,285000,217720,1907,991,1160,1122,2896,104247,53573,127609,0.611262
104.7,60000,738240,450000,0,1907,948,1152,1218,5792,104247,53573,127609,0.518608
104.8,0,0,150000,1.11076e+06,1915,1015,1169,1153,11584,105695,55021,129057,0.316312
104.9,120000,707080,225000,195000,1920,993,1160,1210,20272,107143,55021,129057,0.644767
105,135000,75000,315000,720000,1931,1019,1170,1168,34752,83984,55020,129057,0.604086
105.1,60000,585000,60000,540000,1935,1001,1169,1189,40544,104256,55020,130505,0.60451
105.2,420000,135000,465000,225000,1947,996,1163,1196,69504,107142,57916,127816,0.839712
105.3,150000,263480,90000,750000,1947,979,1169,1147,73846,107142,57916,130504,0.592891
105.4,450000,30000,480000,289440,1967,977,1145,1127,73845,107142,57916,130504,0.754045
105.5,960000,0,285000,0,1958,977,1159,1130,75293,107142,59364,130504,0.386415
105.6,825000,0,390000,32280,1954,977,1164,1127,76741,107142,60812,130504,0.466469
105.7,810000,0,435000,0,1961,977,1161,1127,78189,107142,60812,130504,0.458411
105.8,870000,0,390000,0,1960,977,1162,1127,79637,107142,62260,130504,0.436634
105.9,840000,0,405000,0,1959,977,1164,1127,81085,107142,63708,130504,0.445602
106,840000,0,405000,0,1960,977,1163,1127,82533,107142,63708,130504,0.445602
106.1,840000,0,405000,0,1965,977,1163,1127,83981,107142,65156,130504,0.445602
106.2,855000,0,405000,0,1963,978,1165,1127,85429,1448,66604,130504,0.443439
106.3,810000,15000,420000,0,1966,979,1163,1127,86877,2896,66604,130504,0.465347
106.4,840000,30000,375000,0,1965,981,1167,1127,88325,5792,68052,130504,0.457437
106.5,765000,60000,420000,0,1969,977,1163,1128,89773,5792,68052,1448,0.506395
106.6,870000,0,360000,15000,1968,984,1168,1127,91221,10136,69500,1448,0.437008
106.7,750000,105000,405000,0,1966,989,1167,1128,91221,18824,69500,1448,0.538133
106.8,690000,180000,360000,15000,1975,977,1170,1127,92669,18824,70948,1448,0.607067
106.9,840000,0,405000,0,1970,1001,1167,1127,94117,36200,70948,1448,0.445602
107,585000,360000,300000,0,1968,1009,1176,1127,95565,59368,72396,1448,0.689728
107.1,690000,120000,450000,0,1978,1017,1164,1129,95565,70952,72396,2896,0.572727
107.2,450000,600000,195000,0,1971,1037,1180,1129,97013,107141,73844,2896,0.645279
107.3,555000,255000,405000,30000,1964,1032,1167,1131,97012,107141,73844,5792,0.720305
107.4,427880,600000,225000,0,1942,1048,1180,1131,97012,108588,75292,5792,0.660978
107.5,75000,615000,495000,60000,1943,1014,1177,1127,97012,108588,75291,5792,0.612682
107.6,115760,428920,705000,0,1935,1066,1150,1135,97012,108588,75291,11584,0.56225
107.7,0,1.008e+06,110880,120000,1935,1038,1187,1143,97012,110036,76739,23168,0.367972
107.8,0,540000,719080,0,1935,1040,1171,1143,97012,110036,78187,23168,0.490086
107.9,0,720000,285000,240000,1935,1053,1172,1139,97012,111484,78187,31856,0.58961
108,0,735000,510000,0,1935,1041,1179,1159,97012,112932,79635,46336,0.484186
108.1,0,510000,255000,480000,1935,1061,1174,1131,97012,112932,79635,49232,0.69755
108.2,0,765000,495000,0,1935,1045,1178,1191,97012,114380,81083,92672,0.478049
108.3,0,450000,195000,600000,1935,1063,1185,1151,97012,114380,81083,92672,0.645279
108.4,0,480000,435000,330000,1936,1054,1173,1209,1448,114379,82531,131951,0.733184
108.5,0,555000,270000,420000,1936,1033,1190,1194,1448,114379,82530,131951,0.695297
108.6,15000,270000,270000,690000,1936,1015,1177,1150,1448,114379,82530,131950,0.622875
108.7,15000,120000,442400,150000,1935,1011,1201,1150,1448,114379,82530,131950,0.568099
108.8,0,0,851440,201600,1935,1011,1162,1206,1448,114379,82529,131950,0.362103
108.9,0,0,257640,986800,1937,1011,1187,1171,2896,114379,82529,131950,0.372212
109,30000,0,780000,313560,1939,1011,1186,1140,5792,114379,83977,131950,0.445998
109.1,180000,0,765000,0,1951,1011,1181,1230,23168,114379,83977,133398,0.361475
109.2,0,0,90000,1.095e+06,1951,1011,1204,1178,23168,114379,85425,133398,0.29082
109.3,240000,0,765000,247160,1967,1011,1159,1259,46336,114379,85425,134846,0.556853
109.4,480000,0,90000,680040,1987,1012,1206,1222,83984,1448,86873,134846,0.557312
109.5,60000,0,510000,677200,1995,1012,1174,1232,92672,1448,86873,134846,0.538387
109.6,360000,15000,375000,497640,2024,1013,1206,1217,78192,2896,88321,136294,0.751119
109.7,225000,0,270000,754840,2028,1013,1190,1220,86112,2896,88321,136294,0.563277
109.8,469120,30000,495000,250680,2009,1015,1203,1237,91224,5792,88320,136294,0.732514
109.9,170600,0,255000,820800,1994,1015,1195,1174,95567,5792,88320,136293,0.505805
110,0,60000,590960,270600,1994,1016,1204,1151,95567,7240,89768,136293,0.498332
110.1,0,66360,829680,0,1994,1023,1172,1251,95567,17376,91216,137741,0.289737
110.2,0,180000,90000,979840,1994,1035,1217,1189,95567,34752,91216,137741,0.390296
110.3,0,180000,660000,410240,1994,1023,1184,1269,95567,34752,92664,139189,0.614139
110.4,0,180000,270000,805960,1994,1059,1218,1201,95567,69504,92664,139189,0.522419
110.5,0,270000,480000,497640,1994,1049,1199,1254,95567,75296,94112,140637,0.706334
110.6,0,150000,435000,655840,1994,1084,1210,1212,95567,78192,94111,140637,0.599704
110.7,0,450000,285000,509280,1995,1077,1191,1174,1448,86879,94111,140636,0.712695
110.8,15000,636400,440560,160000,1996,1058,1163,1164,2896,86879,94111,140636,0.627039
110.9,90000,138680,30000,34560,1994,1047,1161,1252,5792,86879,94111,140636,0.730546
111,0,0,0,1.22356e+06,2002,1047,1161,1203,11584,86879,94111,140636,0.25
111.1,360000,0,0,601320,2011,1047,1161,1241,34752,86879,94111,142084,0.47036
111.2,435000,0,0,803520,2038,1047,1161,1242,75296,86879,94111,143532,0.459333
111.3,780000,0,0,478040,2045,1047,1161,1257,95566,86879,94111,143532,0.472763
111.4,585000,0,0,665040,2047,1047,1161,1243,97014,86879,94111,143532,0.497958
111.5,675000,0,0,570120,2049,1047,1161,1240,98462,86879,94111,144980,0.496477
111.6,675000,0,0,573840,2050,1047,1162,1242,98462,86879,1448,144980,0.496741
111.7,690000,0,15000,535560,2051,1047,1161,1249,99910,86879,1448,146428,0.504157
111.8,675000,0,0,575240,2051,1048,1162,1248,101358,1448,1448,146428,0.496837
111.9,660000,15000,15000,563600,2049,1047,1161,1246,101358,1448,1448,146428,0.52127
112,675000,0,0,563600,2051,1049,1161,1244,102806,2896,1448,147876,0.495988
112.1,675000,30000,0,547200,2053,1051,1161,1248,104254,5792,1448,147876,0.518552
112.2,690000,0,0,557440,2053,1051,1163,1248,104254,5792,2896,147876,0.494417
112.3,645000,60000,0,551960,2053,1052,1163,1249,105702,8688,2896,149324,0.545348
112.4,660000,0,30000,548600,2053,1052,1165,1244,105702,8688,5792,149324,0.520071
112.5,660000,75000,0,514040,2056,1059,1165,1247,107150,17376,5792,149324,0.552865
112.6,645000,0,60000,540680,2059,1059,1165,1219,108597,17376,8688,149323,0.544876
112.7,600000,135000,0,514040,2030,1066,1169,1175,108597,24616,11584,149323,0.607079
112.8,754840,240000,120000,130880,2060,1058,1173,1195,108597,26063,20272,149323,0.58878
112.9,1.06676e+06,180000,0,11640,2065,1055,1177,1257,110045,26063,23168,150771,0.338222
113,480000,75000,240000,447080,2059,1069,1193,1226,110045,28959,46336,150771,0.781533
113.1,690000,150000,0,416640,2072,1059,1193,1250,111493,28959,46336,150771,0.587314
113.2,645000,120000,480000,0,2047,1070,1193,1269,111492,28958,69504,122936,0.586398
113.3,442720,195000,0,601800,2061,1057,1225,1240,111492,28958,92672,120208,0.644263
113.4,15000,90000,900000,244680,2091,1072,1179,1277,111492,31854,94110,133032,0.444578
113.5,720000,195000,60000,272880,2084,1059,1226,1257,112940,31854,95558,133032,0.613567
113.6,271320,75000,645000,253640,2098,1075,1197,1314,112939,31856,95558,150770,0.692428
113.7,482920,300000,255000,218320,2139,1060,1219,1311,102584,33301,95557,150770,0.905103
113.8,354240,15000,390000,489920,2129,1076,1193,1292,101224,33301,95557,150769,0.753333
113.9,413720,330000,216040,286520,2133,1072,1191,1297,58952,34749,95557,128968,0.949789
114,410160,285000,181400,371160,2108,1060,1178,1354,86656,36197,95557,126032,0.926401
114.1,74920,180000,0,994120,2103,1071,1178,1333,101128,37645,95557,152217,0.380035
114.2,0,420000,0,832200,2103,1074,1178,1335,101128,39093,95557,152217,0.451117
114.3,0,390000,0,857760,2103,1073,1178,1337,101128,40541,95557,153665,0.438391
114.4,0,405000,0,832680,2103,1071,1178,1339,101128,41989,95557,153665,0.446666
114.5,0,420000,0,837800,2103,1072,1178,1338,101128,43437,95557,155113,0.450315
114.6,0,390000,0,846480,2103,1072,1178,1344,101128,43437,95557,155113,0.440028
114.7,0,435000,0,817840,2104,1070,1178,1340,1448,44885,95557,156561,0.457298
114.8,45000,420000,0,788080,2103,1073,1178,1346,2896,46333,95557,156561,0.491
114.9,60000,375000,0,814720,2110,1077,1179,1346,10136,47781,1448,158009,0.483234
115,105000,405000,15000,718400,2115,1075,1179,1350,18824,49229,1448,158009,0.559048
115.1,180000,345000,15000,708160,2127,1079,1178,1356,36200,50677,1448,159457,0.596312
115.2,360000,345000,0,546240,2135,1078,1178,1368,59368,50677,1448,159457,0.715536
115.3,375000,300000,0,567760,2158,1085,1178,1370,94120,52125,1448,159457,0.698245
115.4,360000,270000,0,613840,2170,1077,1180,1356,101127,52125,2896,160905,0.667676
115.5,630000,90000,0,525480,2181,1090,1180,1355,99912,53572,2896,160905,0.569356
115.6,525000,330000,30000,370960,2154,1092,1182,1337,101126,53572,5792,160904,0.75398
115.7,336680,390000,60000,454480,2166,1078,1178,1287,101126,53572,5792,160904,0.809746
115.8,408040,615000,0,80760,2131,1081,1186,1376,101126,55020,11584,160904,0.552557
115.9,0,435000,120000,685440,2131,1083,1194,1350,101126,56468,23168,160904,0.571195
116,0,255000,240000,756000,2131,1101,1178,1376,101126,57916,23168,162352,0.56363
116.1,0,540000,0,703640,2131,1089,1210,1354,101126,57916,46336,162352,0.49149
116.2,0,300000,480000,472760,2131,1092,1202,1385,101126,59364,63712,162352,0.721365
116.3,0,315000,120000,806480,2131,1104,1234,1349,101126,60812,92672,163800,0.50432
116.4,0,300000,480000,471000,2131,1100,1221,1374,101126,60812,95556,163800,0.721543
116.5,0,390000,285000,565000,2131,1102,1239,1355,101126,62259,97004,163800,0.695684
116.6,0,240000,390000,615120,2131,1102,1237,1369,101126,62259,91224,165248,0.65907
116.7,0,450000,315000,486360,2132,1103,1231,1336,1448,63706,97003,165247,0.727283
116.8,15000,240000,483480,512760,2133,1103,1230,1288,2896,63706,97003,165247,0.705861
116.9,30000,555000,669720,1400,2134,1108,1231,1290,4344,65154,97002,165247,0.520772
117,45000,660000,510560,22920,2135,1095,1211,1287,7240,66602,97002,165247,0.548721
117.1,60000,615000,569760,0,2139,1105,1240,1379,13032,68050,97002,166695,0.548313
117.2,120000,180000,450000,510000,2147,1113,1261,1345,24616,68050,98450,166695,0.779152
117.3,240000,300000,150000,555000,2131,1098,1255,1385,24616,49232,98450,166695,0.810471
117.4,0,180000,825000,241320,2163,1126,1226,1379,47784,68049,98449,166695,0.503498
117.5,330000,225000,75000,623520,2185,1122,1221,1351,79640,68049,98449,151880,0.709169
117.6,660000,255000,199360,131640,2186,1125,1215,1365,79639,50680,98449,138096,0.695948
117.7,525000,375000,91400,250640,2198,1106,1208,1419,82535,60816,98449,137344,0.791232
117.8,850440,79120,15000,304320,2189,1100,1207,1445,83983,68049,98449,166694,0.474163
117.9,570000,0,0,674560,2177,1100,1207,1446,83983,68049,98449,168142,0.496496
118,600000,0,0,653000,2184,1100,1207,1418,85431,68049,98449,168142,0.499107
118.1,525000,0,0,721080,2196,1100,1207,1386,86879,68049,98449,165472,0.487918
118.2,735000,0,0,508680,2185,1100,1207,1335,86878,68049,98449,168141,0.483973
118.3,1.05744e+06,0,0,33160,2181,1100,1207,1425,88326,68049,98449,169589,0.265664
118.4,855000,0,0,391200,2204,1100,1207,1397,91222,68049,98449,169589,0.43917
118.5,270000,0,0,970520,2186,1101,1207,1399,91222,1448,98449,169589,0.379108
118.6,840000,15000,0,402200,2164,1100,1208,1417,91221,1448,1448,171037,0.455443
118.7,262440,0,15000,970920,2207,1102,1207,1382,92669,2896,1448,171037,0.385063
118.8,855000,30000,0,358280,2215,1104,1208,1421,94116,5792,1448,171037,0.449193
118.9,705000,0,15000,532200,2168,1104,1207,1422,94116,5792,1448,172485,0.502252
119,494960,15000,0,727360,2202,1104,1207,1408,93872,5792,1448,172485,0.494328
119.1,720000,15000,0,520560,2179,1103,1207,1372,95563,5792,1448,172484,0.499118
119.2,884240,0,0,360880,2196,1104,1209,1338,97011,5792,2896,172484,0.424926
119.3,1.2e+06,15000,30000,0,2200,1104,1211,1437,99907,5792,5792,173932,0.268891
119.4,375000,0,0,886120,2219,1104,1211,1374,99907,5792,5792,173932,0.429457
119.5,885000,15000,30000,315000,2190,1104,1209,1453,99906,1448,5792,173932,0.438566
119.6,486600,15000,0,749720,2230,1103,1213,1401,101354,1448,8688,127368,0.489874
119.7,764560,0,60000,414360,2205,1105,1214,1364,102802,2896,8687,170808,0.505011
119.8,960000,30000,75000,191080,2212,1108,1209,1362,104250,8687,8687,172256,0.408894
119.9,1.17e+06,75000,0,0,2207,1103,1215,1452,105698,8687,11583,175379,0.28192
120,225000,0,0,1.01684e+06,2228,1108,1215,1395,105698,10135,11583,175379,0.355473
120.1,1.035e+06,75000,60000,89440,2186,1105,1217,1462,105697,10135,13031,175379,0.364323
120.2,318640,0,30000,893960,2241,1110,1215,1402,107145,11583,13031,122744,0.428145
120.3,1.02448e+06,105000,60000,58920,2216,1109,1219,1397,108593,11583,13030,153152,0.364936
120.4,705000,90000,105000,341960,2223,1106,1212,1411,108593,13031,13030,154600,0.609105
120.5,1.11e+06,105000,15000,16400,2226,1103,1220,1482,110041,13031,14478,176826,0.312297
120.6,465000,0,15000,768800,2228,1112,1219,1440,111489,14479,14478,176826,0.482816
120.7,975000,135000,105000,32800,2184,1103,1222,1487,111488,14479,15925,176826,0.39681
120.8,306120,75000,150000,729160,2242,1107,1212,1446,112936,15927,15925,101152,0.607607
120.9,1.08152e+06,60000,0,105000,2231,1114,1223,1447,114384,17375,17373,137352,0.327999
121,540000,105000,105000,489160,2231,1111,1216,1449,114384,17375,17373,138800,0.694267
121.1,1.035e+06,90000,60000,74960,2233,1112,1223,1530,115832,18823,18821,178273,0.364592
121.2,585000,135000,60000,463280,2239,1109,1219,1498,117280,18823,18821,178273,0.667791
121.3,990000,90000,75000,84120,2202,1110,1226,1537,117279,20271,18820,136176,0.383509
121.4,367480,165000,180000,535400,2264,1112,1214,1502,118727,21719,18820,87576,0.80882
121.5,1.0522e+06,105000,0,91400,2237,1118,1226,1529,118727,23167,20268,139440,0.345982
121.6,450000,120000,75000,615000,2252,1112,1221,1508,120175,23167,20268,139440,0.660674
121.7,855000,135000,105000,151600,2231,1115,1227,1594,120174,23167,21716,178272,0.496009
121.8,600000,90000,75000,474040,2200,1118,1222,1549,120174,24615,21716,136072,0.641344
121.9,440640,195000,90000,532440,2201,1111,1229,1501,120174,23168,23164,178271,0.755452
122,120240,300000,195000,5600,2189,1117,1231,1579,120174,26062,23163,178271,0.676148
122.1,0,180000,195000,853840,2189,1120,1220,1563,120174,27510,23163,178271,0.472204
122.2,0,255000,135000,813080,2189,1124,1225,1571,120174,28958,26059,179719,0.48613
122.3,0,285000,165000,797640,2189,1122,1228,1567,120174,30406,26059,179719,0.522576
122.4,0,285000,225000,741560,2189,1120,1226,1574,120174,31854,27507,181167,0.574396
122.5,0,285000,150000,810560,2189,1118,1229,1578,120174,33302,28955,181167,0.509844
