Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
108.4,690000,555000,83,274,69791,111496,0.988379
108.5,525000,720000,62,294,69998,111496,0.976056
108.6,180000,1.065e+06,84,275,70491,111496,0.66432
108.7,720000,540000,85,273,71187,111496,0.98
108.8,570000,675000,63,294,71419,111496,0.992937
108.9,165000,1.08e+06,84,274,71883,111496,0.649293
109,720000,525000,85,273,72570,111496,0.976056
109.1,570000,675000,65,294,72822,111496,0.992937
109.2,165000,1.095e+06,86,273,73270,111496,0.647339
109.3,750000,495000,87,274,73970,111496,0.959738
109.4,555000,690000,66,294,74194,111496,0.988379
109.5,210000,1.035e+06,86,275,74670,111496,0.694876
109.6,750000,510000,87,273,75353,111496,0.964989
109.7,510000,735000,67,294,75542,111496,0.968372
109.8,255000,990000,88,274,76055,111496,0.74155
109.9,780000,465000,89,273,76757,111496,0.939836
110,420000,825000,69,294,76865,111496,0.904306
110.1,375000,885000,88,273,77459,111496,0.85923
110.2,780000,465000,82,280,78065,111496,0.939836
110.3,315000,930000,67,294,78143,111496,0.803851
110.4,465000,780000,89,274,78819,111496,0.939836
110.5,795000,465000,76,287,79339,111496,0.935809
110.6,210000,1.035e+06,76,288,79521,111496,0.694876
110.7,600000,645000,91,273,80223,111496,0.998695
110.8,750000,495000,69,294,80587,111496,0.959738
110.9,105000,1.14e+06,88,277,80915,112944,0.59133
111,780000,480000,91,275,81590,112944,0.946352
111.1,570000,675000,71,296,81815,112944,0.992937
111.2,255000,990000,92,275,82290,114392,0.74155
111.3,840000,405000,87,282,82915,114392,0.891203
111.4,300000,960000,73,297,82990,115840,0.784698
111.5,555000,690000,92,277,83690,115840,0.988379
111.6,750000,495000,73,298,84058,115840,0.959738
111.7,90000,1.155e+06,93,278,84370,117288,0.577452
111.8,855000,390000,94,279,85066,118736,0.87758
111.9,390000,870000,72,300,85114,120184,0.873267
112,480000,765000,95,279,85762,120184,0.950207
112.1,780000,465000,73,301,86122,121632,0.939836
112.2,105000,1.14e+06,94,282,86458,123080,0.59133
112.3,870000,390000,93,284,87130,123080,0.873267
112.4,255000,990000,78,300,87154,125976,0.74155
112.5,630000,615000,96,284,87853,127424,0.999855
112.6,570000,675000,74,306,88037,128872,0.992937
112.7,330000,915000,97,291,88543,131768,0.819144
112.8,855000,405000,76,325,88957,131768,0.886878
112.9,60000,1.18068e+06,96,305,89233,136075,0.550687
113,900000,351120,91,289,89854,92672,0.838597
113.1,825000,416720,78,330,90337,92672,0.902437
113.2,450000,803400,76,315,90659,97016,0.926357
113.3,570000,682680,99,293,91341,99912,0.991974
113.4,930000,315000,77,315,91781,101360,0.803851
113.5,195000,1.05e+06,86,307,92023,104256,0.679523
113.6,750000,495000,99,298,92705,107152,0.959738
113.7,675000,585000,78,320,92969,108600,0.994924
113.8,270000,975000,100,301,93409,111496,0.757199
113.9,960000,285000,88,312,93981,111496,0.772829
114,240000,1.005e+06,84,319,94113,114392,0.725922
114.1,720000,540000,101,305,94817,117288,0.98
114.2,615000,630000,80,325,95037,117288,0.999855
114.3,360000,885000,100,306,95512,120184,0.849026
114.4,930000,315000,81,327,95953,120184,0.803851
114.5,30000,1.215e+06,101,310,96184,123080,0.524676
114.6,975000,285000,98,311,96835,123080,0.769298
114.7,255000,990000,85,326,96877,124528,0.74155
114.8,735000,510000,103,311,97570,125976,0.968372
114.9,480000,765000,81,333,97675,127424,0.950207
115,525000,735000,102,290,98263,105390,0.972973
115.1,705000,540000,82,254,98536,88328,0.982739
115.2,1.17e+06,78480,82,309,99355,88328,0.566776
115.3,345000,901400,89,305,99670,91224,0.833835
115.4,795000,450000,105,290,100359,92672,0.928687
115.5,750000,495000,83,312,100639,94120,0.959738
115.6,300000,960000,103,293,101039,95568,0.784698
115.7,1.005e+06,240000,101,297,101679,95568,0.725922
115.8,510000,735000,85,316,101859,98464,0.968372
115.9,525000,720000,106,294,102419,98464,0.976056
116,945000,300000,86,317,102839,99912,0.788396
116.1,225000,1.035e+06,99,305,103119,101360,0.707581
116.2,945000,300000,106,297,103819,101360,0.788396
116.3,510000,735000,86,319,103959,102808,0.968372
116.4,540000,705000,107,298,104519,102808,0.982739
116.5,900000,360000,87,319,104915,104256,0.844828
116.6,180000,1.065e+06,107,300,105219,104256,0.66432
116.7,1.065e+06,180000,99,308,105808,104256,0.66432
116.8,345000,900000,88,321,105922,105704,0.834221
116.9,750000,495000,108,300,106587,105704,0.959738
117,660000,600000,88,320,106815,105704,0.997738
117.1,420000,825000,109,300,107271,107152,0.904306
117.2,990000,255000,89,321,107708,107152,0.74155
117.3,150000,1.095e+06,107,304,107974,107152,0.634463
117.4,1.065e+06,195000,103,309,108601,107152,0.677159
117.5,330000,915000,89,322,108677,107152,0.819144
117.6,795000,450000,110,300,109380,107152,0.928687
117.7,585000,660000,89,322,109551,107152,0.996384
117.8,525000,720000,111,302,110083,107152,0.976056
117.9,870000,390000,91,322,110440,107152,0.873267
118,255000,990000,112,300,110782,107152,0.74155
118.1,1.125e+06,120000,91,322,111268,107152,0.605467
118.2,135000,1.11e+06,104,308,111466,107152,0.619849
118.3,1.02e+06,240000,107,306,112096,107152,0.722951
118.4,375000,870000,92,322,112186,107152,0.8635
118.5,780000,465000,112,301,112834,107152,0.939836
118.6,600000,645000,93,322,113014,107152,0.998695
118.7,540000,705000,113,301,113518,107152,0.982739
118.8,855000,405000,92,322,113842,107152,0.886878
118.9,300000,945000,114,301,114220,107152,0.788396
119,1.08e+06,165000,93,322,114670,107152,0.649293
119.1,135000,1.11e+06,112,304,114922,107152,0.619849
119.2,1.125e+06,135000,70,313,70803,107152,0.618297
119.3,270000,975000,52,318,55748,107152,0.757199
119.4,213240,1.035e+06,75,301,55970,107152,0.69764
119.5,570000,675000,76,300,56673,107152,0.992937
119.6,585000,660000,65,312,57177,107152,0.996384
119.7,285000,960000,56,321,57357,108600,0.772829
119.8,285000,975000,76,302,58041,108600,0.769298
119.9,585000,660000,77,302,58747,108600,0.996384
120,600000,645000,59,320,59132,110048,0.998695
120.1,165000,1.08e+06,67,314,59447,110048,0.649293
120.2,450000,810000,77,303,60141,111496,0.924528
120.3,600000,645000,78,304,60821,111496,0.998695
120.4,405000,840000,57,324,60923,111496,0.891203
120.5,210000,1.035e+06,79,304,61535,112944,0.694876
120.6,630000,615000,79,305,62232,112944,0.999855
120.7,615000,645000,59,326,62562,112944,0.999433
120.8,75000,1.17e+06,76,309,62925,114392,0.56384
120.9,585000,660000,79,306,63616,115840,0.996384
121,630000,615000,66,321,64064,115840,0.999855
121.1,165000,1.095e+06,69,320,64288,118736,0.647339
121.2,480000,765000,81,310,64992,120184,0.950207
121.3,660000,585000,68,323,65472,120184,0.996384
121.4,120000,1.125e+06,74,320,65691,123080,0.605467
121.5,555000,690000,81,313,66373,124528,0.988379
121.6,660000,600000,64,332,66776,125976,0.997738
121.7,0,1.245e+06,82,314,67055,127424,0.5
121.8,675000,570000,83,316,67764,130320,0.992937
121.9,480000,765000,61,343,67914,131768,0.950207
122,210000,1.05e+06,84,339,68454,133216,0.692308
122.1,705000,536320,79,348,69084,133216,0.981869
122.2,165000,1.08576e+06,72,316,69144,92672,0.648537
122.3,750000,501160,69,267,69834,92672,0.961949
122.4,480000,766040,85,315,70532,95568,0.949941
122.5,720000,525800,86,311,71228,98464,0.976277
122.6,585000,660000,65,333,71489,101360,0.996384
122.7,210000,1.035e+06,81,320,71924,104256,0.694876
122.8,660000,600000,86,315,72609,105704,0.997738
122.9,735000,510000,67,336,73029,107152,0.968372
123,165000,1.08e+06,76,330,73309,110048,0.649293
123.1,585000,660000,88,320,74009,112944,0.996384
123.2,765000,480000,67,342,74429,112944,0.950207
123.3,90000,1.17e+06,81,328,74709,115840,0.576471
123.4,660000,585000,88,324,75391,117288,0.996384
123.5,630000,615000,68,346,75688,118736,0.999855
123.6,135000,1.11e+06,89,327,76093,120184,0.619849
123.7,780000,480000,90,326,76795,121632,0.946352
123.8,345000,900000,69,349,76822,123080,0.834221
123.9,450000,795000,89,329,77497,124528,0.928687
124,765000,480000,68,349,77893,124528,0.950207
124.1,15000,1.23e+06,89,330,78179,125976,0.512193
124.2,780000,480000,90,331,78855,127424,0.946352
124.3,360000,885000,70,353,78907,128872,0.849026
124.4,435000,810000,91,331,79557,128872,0.916822
124.5,720000,525000,72,352,79921,128872,0.976056
124.6,90000,1.17e+06,92,333,80259,130320,0.576471
124.7,825000,420000,89,335,80924,130320,0.904306
124.8,180000,1.065e+06,79,365,80949,131768,0.66432
124.9,630000,625080,92,356,81624,131768,0.999985
125,540000,704760,72,355,78192,91224,0.982782
125.1,555000,686200,58,355,55568,91224,0.98895
125.2,275960,968720,66,328,39781,94120,0.763488
125.3,405000,855000,65,329,40455,95568,0.886878
125.4,390000,855000,66,329,41118,97016,0.87758
125.5,405000,840000,67,330,41818,98464,0.891203
125.6,420000,825000,68,332,42507,99912,0.904306
125.7,435000,825000,61,338,43041,101360,0.912571
125.8,420000,825000,47,354,43377,102808,0.904306
125.9,195000,1.05e+06,55,346,43854,102808,0.679523
126,240000,1.005e+06,69,334,44559,104256,0.725922
126.1,450000,795000,70,336,45251,105704,0.928687
126.2,465000,795000,69,335,45934,105704,0.935809
126.3,450000,795000,60,347,46384,107152,0.928687
126.4,300000,945000,50,356,46609,107152,0.788396
126.5,165000,1.08e+06,71,337,47313,108600,0.649293
126.6,480000,780000,72,337,48009,108600,0.946352
126.7,495000,750000,71,338,48697,110048,0.959738
126.8,480000,765000,53,357,48993,110048,0.950207
126.9,150000,1.095e+06,62,348,49371,110048,0.634463
127,345000,900000,73,340,50082,110048,0.834221
127.1,510000,750000,74,339,50779,111496,0.964989
127.2,525000,720000,57,355,51148,111496,0.976056
127.3,180000,1.065e+06,61,352,51468,111496,0.66432
127.4,330000,915000,74,339,52148,111496,0.819144
127.5,525000,735000,75,340,52857,111496,0.972973
127.6,540000,705000,59,355,53247,111496,0.982739
127.7,180000,1.065e+06,63,352,53559,111496,0.66432
127.8,360000,885000,76,339,54249,111496,0.849026
127.9,555000,690000,75,341,54933,111496,0.988379
128,540000,720000,56,359,55236,111496,0.98
128.1,120000,1.125e+06,68,348,55606,111496,0.605467
128.2,435000,810000,77,340,56309,111496,0.916822
128.3,570000,675000,78,339,57003,111496,0.992937
128.4,465000,795000,57,360,57183,111496,0.935809
128.5,120000,1.125e+06,77,339,57687,111496,0.605467
128.6,570000,675000,78,340,58368,111496,0.992937
128.7,585000,660000,69,348,58893,111496,0.996384
128.8,285000,960000,60,361,59068,112944,0.772829
128.9,315000,945000,80,340,59768,112944,0.8
129,615000,630000,79,340,60452,112944,0.999855
129.1,495000,750000,58,363,60656,114392,0.959738
129.2,105000,1.14e+06,80,341,61132,114392,0.59133
129.3,615000,645000,81,342,61841,114392,0.999433
129.4,630000,615000,63,360,62237,115840,0.999855
129.5,105000,1.14e+06,75,350,62534,115840,0.59133
129.6,540000,705000,81,344,63227,117288,0.982739
129.7,630000,615000,70,357,63717,117288,0.999855
129.8,165000,1.095e+06,71,354,63909,117288,0.647339
129.9,480000,765000,83,344,64613,118736,0.950207
130,660000,585000,71,355,65125,118736,0.996384
130.1,180000,1.065e+06,72,358,65317,118736,0.66432
130.2,495000,765000,83,346,66006,120184,0.956098
130.3,660000,585000,71,359,66502,120184,0.996384
130.4,120000,1.125e+06,76,354,66688,120184,0.605467
130.5,555000,690000,85,347,67401,121632,0.988379
130.6,690000,555000,65,368,67799,121632,0.988379
130.7,0,1.26e+06,86,346,68099,121632,0.5
130.8,705000,540000,85,347,68789,123080,0.982739
130.9,510000,735000,65,368,68999,123080,0.968372
131,180000,1.065e+06,85,349,69479,123080,0.66432
131.1,690000,570000,86,348,70160,124528,0.991011
131.2,345000,900000,65,370,70189,124528,0.834221
131.3,360000,885000,87,350,70856,125976,0.849026
131.4,720000,525000,74,363,71349,125976,0.976056
131.5,60000,1.185e+06,84,356,71552,128872,0.550503
131.6,675000,585000,87,352,72248,130320,0.994924
131.7,510000,735000,68,385,72446,131768,0.968372
131.8,210000,1.0424e+06,88,375,72922,133216,0.693601
131.9,735000,508080,81,390,73510,133216,0.967751
132,150000,1.09752e+06,79,322,73622,92672,0.634166
132.1,1.125e+06,130000,43,385,35110,94120,0.614033
132.2,180000,1.0622e+06,54,359,35814,98464,0.664729
132.3,225000,1.02e+06,64,352,36504,101360,0.710353
132.4,360000,885000,64,352,37181,102808,0.849026
132.5,360000,900000,65,354,37846,105704,0.844828
132.6,375000,870000,66,356,38554,108600,0.8635
132.7,390000,855000,63,360,39143,110048,0.87758
132.8,375000,870000,46,379,39355,111496,0.8635
132.9,90000,1.155e+06,62,364,39931,114392,0.577452
133,330000,930000,67,361,40602,115840,0.815157
133.1,405000,840000,68,362,41312,117288,0.891203
133.2,420000,825000,62,368,41862,118736,0.904306
133.3,255000,990000,52,381,42011,120184,0.74155
133.4,180000,1.08e+06,68,364,42697,121632,0.662162
133.5,420000,825000,68,366,43371,123080,0.904306
133.6,420000,825000,65,372,43942,124528,0.904306
133.7,195000,1.05e+06,56,381,44036,125976,0.679523
133.8,240000,1.005e+06,70,368,44739,125976,0.725922
133.9,450000,810000,71,369,45429,127424,0.924528
134,450000,795000,49,390,45613,127424,0.928687
134.1,15000,1.23e+06,70,369,46108,128872,0.512193
134.2,450000,795000,71,371,46779,130320,0.928687
134.3,465000,795000,62,380,47263,130320,0.935809
134.4,75000,1.17e+06,67,376,47483,130320,0.56384
134.5,405000,840000,73,381,48175,131768,0.891203
134.6,495000,756280,68,401,48777,131768,0.95822
134.7,120000,1.12668e+06,64,404,48861,131768,0.605313
134.8,360000,894200,73,395,49533,133216,0.846442
134.9,495000,751120,70,399,50158,133216,0.959468
135,135000,1.10092e+06,65,406,50240,133216,0.620808
135.1,375000,879200,75,394,50937,133216,0.860873
135.2,525000,724480,68,402,51502,133216,0.975145
135.3,105000,1.13604e+06,67,405,51622,133216,0.591643
135.4,405000,852560,75,340,52302,92672,0.887578
135.5,525000,624360,74,353,52968,92672,0.992582
135.6,495000,750000,55,370,53241,97016,0.959738
135.7,240000,1.005e+06,64,363,53709,99912,0.725922
135.8,360000,885000,76,352,54395,102808,0.849026
135.9,540000,720000,77,354,55079,105704,0.98
136,555000,690000,72,361,55674,107152,0.988379
136.1,375000,870000,57,379,55859,110048,0.8635
136.2,195000,1.05e+06,79,358,56488,111496,0.679523
136.3,585000,660000,78,361,57177,112944,0.996384
136.4,570000,690000,64,374,57609,114392,0.991011
136.5,180000,1.065e+06,66,375,57861,117288,0.66432
136.6,390000,855000,79,363,58537,118736,0.87758
136.7,585000,660000,80,363,59237,118736,0.996384
136.8,360000,900000,58,387,59272,121632,0.844828
136.9,240000,1.005e+06,81,367,59937,123080,0.725922
137,615000,630000,80,368,60617,124528,0.999855
137.1,345000,900000,59,388,60651,124528,0.834221
137.2,255000,990000,81,369,61297,125976,0.74155
137.3,615000,645000,82,369,62001,127424,0.999433
137.4,300000,945000,62,390,62001,127424,0.788396
137.5,330000,915000,83,370,62694,128872,0.819144
137.6,645000,600000,76,378,63288,128872,0.998695
137.7,135000,1.125e+06,73,380,63387,130320,0.618297
137.8,495000,750000,83,372,64064,130320,0.959738
137.9,645000,600000,64,393,64448,131768,0.998695
138,0,1.245e+06,84,393,64768,131768,0.5
138.1,660000,597800,85,395,65472,131768,0.997561
138.2,405000,837360,64,400,65567,91224,0.89197
138.3,390000,862280,76,316,66156,91224,0.875479
138.4,690000,555040,75,368,66838,92672,0.988386
138.5,525000,720000,86,360,67551,95568,0.976056
138.6,690000,555000,87,359,68244,95568,0.988379
138.7,600000,660000,65,383,68514,98464,0.997738
138.8,225000,1.02e+06,78,370,68934,99912,0.710353
138.9,570000,675000,87,364,69624,101360,0.992937
139,705000,540000,78,372,70184,101360,0.982739
139.1,390000,855000,68,386,70416,102808,0.87758
139.2,330000,930000,89,365,71025,104256,0.815157
139.3,735000,510000,88,366,71721,105704,0.968372
139.4,555000,690000,67,388,71953,105704,0.988379
139.5,165000,1.08e+06,89,367,72413,107152,0.649293
139.6,735000,525000,90,368,73113,107152,0.972973
139.7,660000,585000,68,390,73421,108600,0.996384
139.8,120000,1.125e+06,88,371,73813,108600,0.605467
139.9,720000,525000,91,369,74513,110048,0.976056
140,660000,585000,71,390,74849,110048,0.996384
140.1,135000,1.125e+06,88,371,75202,110048,0.618297
140.2,720000,525000,91,370,75877,110048,0.976056
140.3,630000,615000,71,392,76174,111496,0.999855
140.4,135000,1.11e+06,92,370,76579,111496,0.619849
140.5,780000,480000,93,370,77281,111496,0.946352
140.6,540000,705000,71,391,77470,111496,0.982739
140.7,255000,990000,92,371,77971,111496,0.74155
140.8,780000,465000,93,370,78647,111496,0.939836
140.9,420000,825000,73,391,78751,111496,0.904306
141,375000,885000,94,370,79349,111496,0.85923
141.1,810000,435000,85,379,79921,111496,0.916822
141.2,285000,960000,76,389,80051,111496,0.772829
141.3,540000,705000,94,370,80749,111496,0.982739
141.4,810000,450000,75,390,81174,111496,0.924528
141.5,120000,1.125e+06,87,379,81424,111496,0.605467
141.6,705000,540000,96,371,82124,111496,0.982739
141.7,645000,600000,75,391,82399,111496,0.998695
141.8,195000,1.05e+06,97,371,82824,111496,0.679523
141.9,855000,405000,96,370,83524,111496,0.886878
142,420000,825000,76,391,83624,111496,0.904306
142.1,420000,825000,97,370,84210,111496,0.904306
142.2,855000,390000,82,386,84714,111496,0.87758
142.3,195000,1.065e+06,85,383,84906,111496,0.677159
142.4,675000,570000,99,371,85602,111496,0.992937
142.5,675000,570000,78,391,85890,111496,0.992937
142.6,210000,1.035e+06,98,370,86298,111496,0.694876
142.7,870000,375000,97,373,86970,111496,0.8635
142.8,390000,870000,79,392,87066,112944,0.873267
142.9,495000,750000,100,372,87700,112944,0.959738
143,840000,405000,78,393,88091,112944,0.891203
143.1,75000,1.17e+06,100,374,88390,114392,0.56384
143.2,900000,360000,100,372,89080,114392,0.844828
143.3,420000,825000,80,394,89172,115840,0.904306
143.4,480000,765000,100,373,89770,115840,0.950207
143.5,825000,420000,80,395,90161,115840,0.904306
143.6,75000,1.17e+06,101,375,90460,115840,0.56384
143.7,915000,345000,102,375,91173,117288,0.830118
143.8,345000,900000,81,395,91195,117288,0.834221
143.9,585000,660000,103,375,91855,117288,0.996384
144,705000,540000,82,396,92141,118736,0.982739
144.1,240000,1.02e+06,102,377,92537,120184,0.722951
144.2,930000,315000,91,390,93087,120184,0.803851
144.3,120000,1.125e+06,95,386,93219,121632,0.605467
144.4,825000,420000,104,379,93923,123080,0.904306
144.5,405000,840000,83,400,93989,124528,0.891203
144.6,555000,705000,105,380,94627,125976,0.986026
144.7,675000,570000,84,403,94891,127424,0.992937
144.8,300000,945000,104,381,95330,128428,0.788396
144.9,885000,360000,84,357,95729,89776,0.849026
145,660000,591120,84,379,96191,89776,0.996978
145.1,390000,855000,106,361,96695,92672,0.87758
145.2,990000,270000,99,368,97304,94120,0.753846
145.3,480000,765000,85,384,97493,98464,0.950207
145.4,525000,720000,106,366,98081,101360,0.976056
145.5,960000,285000,87,388,98543,102808,0.772829
145.6,180000,1.065e+06,97,379,98774,105704,0.66432
145.7,855000,405000,108,369,99488,107152,0.886878
145.8,570000,675000,86,391,99656,108600,0.992937
145.9,450000,795000,109,372,100185,111496,0.928687
146,930000,315000,89,394,100605,112944,0.803851
146.1,105000,1.155e+06,108,374,100865,114392,0.590164
146.2,1.02e+06,225000,103,382,101485,115840,0.710353
146.3,270000,975000,91,394,101545,117288,0.757199
146.4,765000,480000,110,377,102245,118736,0.950207
146.5,510000,735000,90,399,102385,120184,0.968372
146.6,540000,720000,111,380,102945,121632,0.98
146.7,750000,495000,89,353,103225,83984,0.959738
146.8,780000,465000,89,378,103745,83984,0.939836
146.9,585000,660000,111,367,104345,95724,0.996384
147,1.065e+06,195000,92,358,104864,59368,0.677159
147.1,720000,516640,92,365,105320,60816,0.97367
147.2,630000,622760,95,361,105738,62264,0.999967
147.3,825000,420000,112,344,106422,63712,0.904306
147.4,1.02e+06,225000,92,366,106878,65160,0.710353
147.5,600000,660000,93,366,107258,65160,0.997738
147.6,585000,660000,110,349,107790,66608,0.996384
147.7,1.05e+06,195000,106,354,108417,66608,0.679523
147.8,765000,480000,94,369,108778,68056,0.950207
147.9,555000,705000,101,363,109196,69504,0.986026
148,915000,330000,114,349,109899,69504,0.819144
148.1,870000,375000,95,370,110260,69504,0.8635
148.2,525000,720000,96,369,110589,70952,0.976056
148.3,840000,405000,116,350,111273,70952,0.891203
148.4,930000,330000,95,370,111633,70952,0.815157
148.5,525000,720000,96,371,111957,72400,0.976056
148.6,840000,405000,116,350,112641,72400,0.891203
148.7,915000,330000,98,372,113019,72400,0.819144
148.8,510000,750000,98,370,113325,72400,0.964989
148.9,870000,375000,118,351,114027,72400,0.8635
149,870000,375000,96,372,114351,72400,0.8635
149.1,495000,750000,106,364,114729,72400,0.959738
149.2,990000,255000,116,355,115413,72400,0.74155
149.3,765000,495000,97,372,115701,72400,0.956098
149.4,495000,750000,113,356,116133,72400,0.959738
149.5,1.095e+06,150000,108,362,116731,72400,0.634463
149.6,645000,600000,99,372,117020,72400,0.998695
149.7,555000,705000,121,351,117513,72400,0.986026
149.8,1.2e+06,45000,99,372,118006,72400,0.537447
149.9,495000,750000,100,373,118295,73848,0.959738
150,720000,525000,121,352,118873,73848,0.976056
150.1,1.02e+06,240000,101,372,119281,73848,0.722951
150.2,495000,750000,102,373,119570,75296,0.959738
150.3,930000,315000,123,352,120267,75296,0.803851
150.4,795000,450000,102,374,120539,75296,0.928687
150.5,465000,780000,121,355,120964,76744,0.939836
150.6,1.215e+06,45000,104,372,121508,76744,0.536986
150.7,495000,750000,102,374,121763,76744,0.959738
150.8,750000,495000,124,354,122375,78192,0.959738
150.9,960000,285000,102,375,122732,78192,0.772829
151,465000,795000,114,366,123089,78192,0.935809
151.1,1.11e+06,135000,112,367,123680,78192,0.619849
151.2,570000,675000,104,377,123920,79640,0.992937
151.3,690000,555000,124,356,124448,79640,0.988379
151.4,975000,270000,106,377,124816,81088,0.757199
151.5,435000,825000,115,366,125120,81088,0.912571
151.6,1.125e+06,120000,112,370,125696,81088,0.605467
151.7,525000,720000,105,379,125920,82536,0.976056
151.8,765000,480000,127,357,126496,82536,0.950207
151.9,885000,375000,106,378,126800,82536,0.85923
152,420000,825000,126,357,127184,82536,0.904306
152.1,1.23e+06,15000,107,379,127680,83984,0.512193
152.2,390000,855000,107,380,127888,83984,0.87758
152.3,975000,270000,126,362,128560,83984,0.757199
152.4,660000,600000,106,381,128752,85432,0.997738
152.5,660000,585000,129,360,129280,85432,0.996384
152.6,945000,300000,108,380,129616,85432,0.788396
152.7,390000,855000,128,360,129984,86880,0.87758
152.8,1.245e+06,15000,108,381,130480,86880,0.512046
152.9,360000,885000,112,381,130688,88328,0.849026
153,1.05368e+06,195000,142,370,131326,88328,0.678937
153.1,520200,720000,122,385,124912,92672,0.974702
153.2,787840,465000,88,368,61748,94948,0.937732
153.3,225240,920480,116,366,61781,68056,0.730874
153.4,661400,597520,106,351,62672,69504,0.997432
153.5,645000,600000,105,353,63365,72400,0.998695
153.6,630000,615000,106,353,64043,73848,0.999855
153.7,645000,600000,105,358,64715,75296,0.998695
153.8,660000,600000,92,371,65195,76744,0.997738
153.9,540000,705000,86,377,65671,78192,0.982739
154,450000,795000,86,380,66136,81088,0.928687
154.1,405000,840000,104,363,66818,82536,0.891203
154.2,615000,645000,109,361,67531,83984,0.999433
154.3,690000,555000,110,360,68225,83984,0.988379
154.4,705000,540000,91,381,68645,85432,0.982739
154.5,390000,855000,89,383,69005,86880,0.87758
154.6,360000,885000,106,369,69605,88328,0.849026
154.7,645000,615000,111,364,70311,88328,0.999433
154.8,720000,525000,105,369,70920,88328,0.976056
154.9,570000,675000,90,385,71239,89776,0.992937
155,330000,915000,100,377,71703,91224,0.819144
155.1,555000,705000,111,366,72396,91224,0.986026
155.2,720000,525000,110,367,73040,91224,0.976056
155.3,600000,645000,92,387,73348,92672,0.998695
155.4,300000,945000,102,378,73768,92672,0.788396
155.5,585000,660000,114,368,74468,92672,0.996384
155.6,765000,495000,105,375,75050,92672,0.956098
155.7,480000,765000,94,389,75320,94120,0.950207
155.8,270000,975000,114,368,75833,94120,0.757199
155.9,765000,480000,115,368,76535,94120,0.950207
156,780000,480000,94,388,76940,94120,0.946352
156.1,285000,960000,97,386,77237,94120,0.772829
156.2,510000,735000,115,367,77929,94120,0.968372
156.3,780000,465000,112,372,78553,94120,0.939836
156.4,525000,720000,97,388,78813,94120,0.976056
156.5,300000,960000,115,370,79307,94120,0.784698
156.6,780000,465000,118,367,80009,94120,0.939836
156.7,750000,495000,96,388,80373,94120,0.959738
156.8,285000,960000,103,382,80709,94120,0.772829
156.9,600000,660000,118,368,81384,94120,0.997738
157,825000,420000,105,380,81909,94120,0.904306
157.1,405000,840000,98,388,82159,94120,0.891203
157.2,435000,810000,120,368,82784,94120,0.916822
157.3,855000,390000,115,372,83434,94120,0.87758
157.4,540000,720000,99,388,83684,94120,0.98
157.5,300000,945000,120,367,84172,94120,0.788396
157.6,855000,390000,121,367,84868,94120,0.87758
157.7,660000,585000,99,388,85132,94120,0.996384
157.8,300000,960000,116,374,85564,94120,0.784698
157.9,795000,450000,121,368,86260,94120,0.928687
158,735000,510000,100,388,86596,94120,0.968372
158.1,285000,960000,112,378,86956,94120,0.772829
158.2,735000,510000,123,368,87663,94120,0.968372
158.3,810000,450000,101,388,88031,94120,0.924528
158.4,285000,960000,111,381,88353,95568,0.772829
158.5,720000,525000,123,368,89043,95568,0.976056
158.6,795000,450000,102,390,89411,95568,0.928687
158.7,270000,990000,112,381,89733,97016,0.753846
158.8,735000,510000,124,369,90423,97016,0.968372
158.9,750000,495000,104,390,90768,97016,0.959738
159,255000,990000,119,377,91136,98464,0.74155
159.1,840000,405000,126,373,91820,99912,0.891203
159.2,660000,600000,104,393,92062,99912,0.997738
159.3,285000,960000,125,372,92502,101360,0.772829
159.4,930000,315000,122,377,93140,101360,0.803851
159.5,450000,795000,106,395,93294,102808,0.928687
159.6,495000,765000,127,375,93888,104256,0.956098
159.7,945000,300000,107,396,94350,105704,0.788396
159.8,165000,1.08e+06,118,387,94592,107152,0.649293
159.9,825000,420000,127,378,95296,108600,0.904306
160,570000,675000,107,400,95486,110048,0.992937
160.1,390000,870000,128,379,95969,111496,0.873267
160.2,975000,270000,107,402,96431,112944,0.757199
160.3,75000,1.17e+06,124,388,96662,115840,0.56384
160.4,915000,330000,130,382,97355,115840,0.819144
160.5,390000,870000,108,407,97397,120184,0.873267
160.6,615000,630000,129,387,98048,123080,0.999855
160.7,630000,615000,109,409,98279,124528,0.999855
160.8,360000,885000,130,390,98741,127424,0.849026
160.9,855000,390000,111,413,99140,128872,0.87758
161,135000,1.125e+06,129,344,97016,89776,0.618297
161.1,967480,261280,84,327,47784,89776,0.751705
161.2,419040,644600,98,371,48429,94120,0.956964
161.3,495000,750000,97,373,49109,97016,0.959738
161.4,480000,765000,94,379,49697,98464,0.950207
161.5,465000,780000,77,397,49990,101360,0.939836
161.6,195000,1.05e+06,88,389,50482,104256,0.679523
161.7,345000,915000,100,379,51179,105704,0.830118
161.8,525000,720000,99,381,51859,108600,0.976056
161.9,510000,735000,92,391,52379,110048,0.968372
162,285000,960000,81,402,52536,111496,0.772829
162.1,240000,1.02e+06,101,384,53238,114392,0.722951
162.2,540000,705000,102,386,53936,115840,0.982739
162.3,555000,690000,87,401,54354,117288,0.988379
162.4,135000,1.11e+06,92,396,54620,118736,0.619849
162.5,405000,840000,102,389,55301,120184,0.891203
162.6,555000,705000,103,388,56004,120184,0.986026
