Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
131.3,1.1856e+06,60000,2257,2092,259192,11584,0.550478
131.4,1.12104e+06,120000,2259,2100,259192,23168,0.605831
131.5,1.00832e+06,240000,2279,2084,260640,23168,0.725258
131.6,1.25492e+06,0,2254,2116,260640,46336,0.5
131.7,771600,480000,2258,2148,262088,92672,0.948514
131.8,666440,585000,2285,2134,262088,95568,0.995783
131.9,1.17264e+06,75000,2216,2159,190176,95568,0.563698
132,516600,725720,2177,2142,194912,95568,0.972446
132.1,673800,405080,2269,2111,262088,95568,0.941586
132.2,1.25968e+06,0,2271,2111,263536,95568,0.5
132.3,1.2348e+06,0,2271,2111,263536,95568,0.5
132.4,1.25492e+06,0,2272,2111,264984,95568,0.5
132.5,1.24132e+06,0,2271,2111,264984,95568,0.5
132.6,1.2498e+06,0,2272,2111,264984,95568,0.5
132.7,1.24644e+06,0,2273,2111,266432,95568,0.5
132.8,1.26004e+06,0,2272,2111,266432,95568,0.5
132.9,1.24132e+06,0,2271,2111,267880,95568,0.5
133,1.2498e+06,0,2270,2112,267880,1448,0.5
133.1,1.23516e+06,15000,2271,2113,269328,2896,0.512142
133.2,1.2184e+06,30000,2271,2112,269328,2896,0.524608
133.3,1.2334e+06,15000,2272,2115,270776,5792,0.51216
133.4,1.17676e+06,60000,2277,2111,270776,5792,0.550855
133.5,1.13196e+06,120000,2282,2111,270776,11584,0.604833
133.6,1.24644e+06,0,2271,2127,272224,23168,0.5
133.7,1.01448e+06,240000,2269,2143,272224,46336,0.724036
133.8,756240,480000,2275,2171,272224,89776,0.952444
133.9,1.09032e+06,165000,2285,2164,273672,92672,0.647944
134,761000,480000,2235,2182,175696,95568,0.95123
134.1,617960,633800,2194,2150,194312,95568,0.99984
134.2,694000,154560,2284,2139,273672,95568,0.712185
134.3,1.25568e+06,0,2283,2139,273672,95568,0.5
134.4,1.23516e+06,0,2284,2139,275120,95568,0.5
134.5,1.26004e+06,0,2283,2139,275120,95568,0.5
134.6,1.23516e+06,0,2286,2139,276568,95568,0.5
134.7,1.25016e+06,0,2284,2139,276568,95568,0.5
134.8,1.25632e+06,0,2282,2139,278016,95568,0.5
134.9,1.24504e+06,0,2280,2139,278016,95568,0.5
135,1.25016e+06,0,2282,2139,279464,95568,0.5
135.1,1.23888e+06,0,2282,2140,279464,1448,0.5
135.2,1.24364e+06,15000,2283,2141,279464,2896,0.51206
135.3,1.21364e+06,30000,2284,2140,280912,2896,0.524704
135.4,1.2334e+06,15000,2285,2139,280912,2896,0.51216
135.5,1.187e+06,60000,2288,2139,282360,5792,0.550419
135.6,1.25016e+06,0,2284,2147,282360,11584,0.5
135.7,1.12684e+06,120000,2281,2155,282360,23168,0.605298
135.8,1.00216e+06,240000,2283,2171,283808,46336,0.726493
135.9,774040,480000,2300,2175,283808,72400,0.947887
136,1.25016e+06,0,2284,2203,283808,92672,0.5
136.1,572440,675000,2264,2210,155512,95568,0.993286
136.2,715920,525000,2218,2185,193800,95568,0.976876
136.3,517440,429200,2290,2162,285256,95568,0.991386
136.4,1.24204e+06,0,2295,2162,285256,95568,0.5
136.5,1.2454e+06,0,2296,2162,285256,95568,0.5
136.6,1.24964e+06,0,2295,2162,286704,95568,0.5
136.7,1.259e+06,0,2294,2162,286704,95568,0.5
136.8,1.24912e+06,0,2294,2162,288152,95568,0.5
136.9,1.2454e+06,0,2293,2162,288152,95568,0.5
137,1.2426e+06,0,2294,2162,288152,95568,0.5
137.1,1.25564e+06,0,2293,2162,289600,95568,0.5
137.2,1.244e+06,0,2293,2163,289600,1448,0.5
137.3,1.22248e+06,15000,2295,2162,291048,1448,0.512268
137.4,1.244e+06,15000,2295,2162,291048,1448,0.512056
137.5,1.24912e+06,0,2295,2162,292496,1448,0.5
137.6,1.23888e+06,0,2293,2162,292496,1448,0.5
137.7,1.2276e+06,30000,2297,2162,292496,2896,0.524423
137.8,1.23888e+06,0,2295,2166,293944,5792,0.5
137.9,1.18932e+06,60000,2294,2170,293944,11584,0.550321
138,1.1214e+06,120000,2295,2178,293944,23168,0.605798
138.1,1.01856e+06,240000,2295,2194,295392,46336,0.723233
138.2,868960,375000,2321,2177,295392,52128,0.863798
138.3,1.14116e+06,105000,2294,2226,295392,92672,0.591239
138.4,539640,705000,2297,2237,296840,95568,0.982655
138.5,977200,270000,2231,2219,194912,95568,0.756703
138.6,153160,830280,2317,2183,186320,95568,0.678397
138.7,1.24976e+06,0,2313,2183,296840,95568,0.5
138.8,1.24628e+06,0,2309,2183,296840,95568,0.5
138.9,1.24488e+06,0,2309,2183,298288,95568,0.5
139,1.259e+06,0,2308,2183,298288,95568,0.5
139.1,1.23888e+06,0,2308,2183,299736,95568,0.5
139.2,1.25564e+06,0,2307,2183,299736,95568,0.5
139.3,1.24912e+06,0,2307,2183,299736,95568,0.5
139.4,1.244e+06,0,2307,2183,301184,95568,0.5
139.5,1.24912e+06,0,2309,2183,301184,95568,0.5
139.6,1.244e+06,0,2309,2184,302632,1448,0.5
139.7,1.23888e+06,15000,2307,2184,302632,1448,0.512106
139.8,1.2276e+06,15000,2307,2183,302632,1448,0.512217
139.9,1.244e+06,0,2309,2183,304080,1448,0.5
140,1.244e+06,0,2309,2185,304080,2896,0.5
140.1,1.21736e+06,30000,2309,2187,304080,5792,0.524629
140.2,1.20096e+06,60000,2307,2191,305528,11584,0.549836
140.3,1.12476e+06,120000,2308,2199,305528,23168,0.605489
140.4,998440,240000,2327,2187,306976,26064,0.727245
140.5,1.259e+06,0,2308,2215,306976,46336,0.5
140.6,767880,480000,2307,2247,306976,92672,0.949469
140.7,600480,645000,2335,2230,306976,95568,0.998724
140.8,1.18356e+06,60000,2242,2258,197840,95568,0.550565
140.9,198400,1.05636e+06,2308,2223,187128,95568,0.681415
141,968920,225800,2326,2204,308424,95568,0.721039
141.1,1.24912e+06,0,2324,2204,308424,95568,0.5
141.2,1.24028e+06,0,2322,2204,308424,95568,0.5
141.3,1.24348e+06,0,2323,2204,309872,95568,0.5
141.4,1.25388e+06,0,2322,2204,309872,95568,0.5
141.5,1.25564e+06,0,2321,2204,311320,95568,0.5
141.6,1.23748e+06,0,2320,2204,311320,95568,0.5
141.7,1.25052e+06,0,2321,2204,311320,95568,0.5
141.8,1.24912e+06,0,2323,2204,312768,95568,0.5
141.9,1.25284e+06,0,2324,2205,312768,1448,0.5
142,1.23376e+06,15000,2322,2205,312768,1448,0.512156
142.1,1.22388e+06,15000,2323,2204,314216,1448,0.512254
142.2,1.25388e+06,0,2322,2204,314216,1448,0.5
142.3,1.23924e+06,0,2323,2206,315664,2896,0.5
142.4,1.21736e+06,30000,2323,2208,315664,5792,0.524629
142.5,1.19956e+06,60000,2322,2212,315664,11584,0.549894
142.6,1.12756e+06,120000,2331,2204,317112,11584,0.605233
142.7,1.24296e+06,0,2325,2220,317112,23168,0.5
142.8,1.00796e+06,240000,2322,2236,317112,46336,0.72533
142.9,773000,480000,2321,2268,318560,92672,0.948154
143,959120,285000,2347,2249,318560,92672,0.773039
143.1,809720,435000,2285,2283,184720,97016,0.916902
143.2,481320,765000,2261,2242,194224,97016,0.950744
143.3,443240,804040,2332,2295,318560,97016,0.922784
143.4,989120,255000,2361,2278,318560,97016,0.741738
143.5,782360,466640,2304,2294,173808,97016,0.939941
143.6,580000,499360,2341,2267,181584,97016,0.994449
143.7,1.01564e+06,15000,2295,2266,178536,97016,0.514766
143.8,1.05988e+06,0,2350,2266,320008,97016,0.5
143.9,1.2462e+06,0,2358,2266,320008,97016,0.5
144,1.25208e+06,0,2356,2266,321456,97016,0.5
144.1,1.25492e+06,0,2355,2266,321456,97016,0.5
144.2,1.24644e+06,0,2356,2266,321456,97016,0.5
144.3,1.23992e+06,0,2358,2267,322904,1448,0.5
144.4,1.22968e+06,15000,2356,2268,322904,2896,0.512196
144.5,1.22828e+06,30000,2355,2270,322904,5792,0.52441
144.6,1.19072e+06,60000,2361,2266,324352,5792,0.550262
144.7,1.17676e+06,60000,2362,2270,324352,11584,0.550855
144.8,1.19176e+06,60000,2356,2282,324352,23168,0.550218
144.9,1.00936e+06,240000,2356,2295,325800,43440,0.725051
145,815680,434600,2360,2318,325800,81088,0.914996
145.1,1.10568e+06,135000,2368,2317,325800,86880,0.620303
145.2,710040,540000,2342,2337,149968,97016,0.981833
145.3,576560,678880,2308,2309,192176,97016,0.993401
145.4,357120,889920,2368,2343,182048,98464,0.845634
145.5,1.14616e+06,100760,2379,2351,327248,98464,0.587237
145.6,520800,720000,2365,2344,134608,98464,0.974874
145.7,851440,326200,2301,2330,182344,98464,0.83408
145.8,841080,151400,2399,2319,327248,98464,0.674357
145.9,1.24884e+06,0,2399,2319,327248,98464,0.5
146,1.25276e+06,0,2398,2319,328696,98464,0.5
146.1,1.25188e+06,0,2397,2319,328696,98464,0.5
146.2,1.242e+06,0,2395,2319,328696,98464,0.5
146.3,1.24852e+06,0,2392,2319,330144,98464,0.5
146.4,1.25632e+06,0,2396,2319,330144,98464,0.5
146.5,1.242e+06,0,2396,2319,331592,98464,0.5
146.6,1.24572e+06,0,2399,2319,331592,98464,0.5
146.7,1.25364e+06,0,2398,2320,331592,1448,0.5
146.8,1.22524e+06,15000,2399,2321,333040,2896,0.512241
146.9,1.227e+06,16400,2400,2319,333040,2896,0.513364
147,1.21024e+06,42520,2402,2319,333040,4344,0.53509
147.1,1.242e+06,0,2398,2325,334488,8688,0.5
147.2,1.16068e+06,90000,2395,2328,334488,14480,0.577077
147.3,1.11732e+06,135000,2396,2339,334488,28960,0.619086
147.4,950600,300000,2399,2359,335936,57920,0.787005
147.5,969800,270000,2422,2341,335936,57920,0.758381
147.6,939680,315000,2396,2386,335936,98464,0.801356
147.7,560160,690000,2394,2384,162208,98464,0.989328
147.8,795120,450000,2420,2363,185384,98464,0.928654
147.9,1.0384e+06,215720,2407,2419,335936,99912,0.699148
148,377080,858280,2428,2399,337384,101360,0.868261
148.1,1.0166e+06,240000,2379,2393,168696,101360,0.723618
148.2,220840,1.02e+06,2482,2365,337384,101360,0.706815
148.3,1.1548e+06,93800,2448,2431,337384,102808,0.580694
148.4,728800,529120,2428,2439,152512,75296,0.975421
148.5,702960,540000,2366,2420,188712,78192,0.983102
148.6,206200,1.03968e+06,2445,2446,337384,104256,0.690824
148.7,1.17984e+06,61400,2457,2455,338832,104256,0.5519
148.8,532880,720000,2435,2447,148680,104256,0.978181
148.9,832800,391400,2381,2429,184040,104256,0.884952
149,777560,121720,2479,2422,338832,104256,0.652797
149.1,1.22112e+06,21280,2476,2420,338832,104256,0.517421
149.2,1.24748e+06,0,2477,2420,340280,104256,0.5
149.3,1.25736e+06,0,2473,2420,340280,104256,0.5
149.4,1.24096e+06,0,2471,2420,340280,104256,0.5
149.5,1.25736e+06,0,2471,2420,341728,104256,0.5
149.6,1.23888e+06,0,2475,2420,341728,104256,0.5
149.7,1.25736e+06,0,2475,2420,341728,104256,0.5
149.8,1.24096e+06,0,2475,2420,343176,104256,0.5
149.9,1.25084e+06,0,2476,2421,343176,1448,0.5
150,1.22596e+06,15000,2475,2422,343176,2896,0.512233
150.1,1.22932e+06,30000,2478,2420,344624,2896,0.524389
150.2,1.1778e+06,60000,2481,2420,344624,5792,0.550811
150.3,1.25736e+06,0,2473,2428,344624,11584,0.5
150.4,1.12312e+06,120000,2471,2433,346072,20272,0.605639
150.5,1.05136e+06,195000,2475,2448,346072,40544,0.679306
150.6,833120,420000,2487,2456,346072,66608,0.90197
150.7,1.1928e+06,45000,2481,2473,346072,81088,0.537673
150.8,676320,570000,2475,2498,347520,101360,0.992775
150.9,665320,585000,2485,2469,166040,101360,0.99589
151,916680,330000,2403,2496,191152,101360,0.818693
151.1,620640,631600,2482,2508,347520,101360,0.999923
151.2,682040,568520,2502,2529,347520,101360,0.991827
151.3,1.1654e+06,86800,2496,2523,140520,101360,0.57407
151.4,934200,312720,2415,2554,199008,86440,0.801016
151.5,462400,708160,2486,2499,348968,101360,0.957782
151.6,1.14804e+06,0,2497,2499,348968,101360,0.5
151.7,1.24452e+06,0,2499,2499,348968,101360,0.5
151.8,1.24504e+06,0,2499,2499,350416,101360,0.5
151.9,1.25016e+06,0,2499,2499,350416,101360,0.5
152,1.24504e+06,0,2499,2499,350416,101360,0.5
152.1,1.25016e+06,0,2499,2500,351864,1448,0.5
152.2,1.23992e+06,15000,2497,2501,351864,2896,0.512096
152.3,1.22864e+06,16560,2497,2502,351864,4344,0.513476
152.4,1.202e+06,45000,2497,2503,353312,7240,0.537385
152.5,1.1856e+06,60000,2499,2507,353312,13032,0.550478
152.6,1.1258e+06,120000,2504,2507,353312,18824,0.605393
152.7,1.12244e+06,135000,2509,2506,354760,24616,0.618559
152.8,1.1422e+06,105000,2498,2531,354760,47784,0.591158
152.9,762760,480000,2499,2563,354760,94120,0.95078
153,815680,435000,2525,2549,354760,102808,0.915209
153.1,1.01224e+06,225000,2501,2572,356208,102808,0.711814
153.2,597880,663080,2474,2540,171920,102808,0.997334
153.3,691360,169560,2514,2527,356208,102808,0.731341
153.4,1.23916e+06,0,2507,2527,356208,102808,0.5
153.5,1.24652e+06,0,2509,2527,356208,102808,0.5
153.6,1.2486e+06,0,2508,2527,357656,102808,0.5
153.7,1.25424e+06,0,2508,2527,357656,102808,0.5
153.8,1.24772e+06,0,2509,2527,357656,102808,0.5
153.9,1.24948e+06,0,2510,2527,359104,102808,0.5
154,1.2426e+06,0,2511,2527,359104,102808,0.5
154.1,1.25052e+06,0,2510,2527,359104,102808,0.5
154.2,1.244e+06,0,2508,2528,360552,1448,0.5
154.3,1.23272e+06,15000,2508,2529,360552,2896,0.512166
154.4,1.22144e+06,30000,2508,2528,360552,2896,0.524546
154.5,1.23272e+06,15000,2508,2531,362000,5792,0.512166
154.6,1.18968e+06,60000,2512,2527,362000,5792,0.550306
154.7,1.18968e+06,60000,2512,2531,362000,11584,0.550306
154.8,1.18968e+06,60000,2510,2543,363448,23168,0.550306
154.9,998080,240000,2508,2559,363448,46336,0.727318
155,765440,480000,2518,2579,363448,83984,0.950094
155.1,1.16304e+06,90000,2516,2585,363448,92672,0.576923
155.2,616040,630000,2500,2600,140008,102808,0.999874
155.3,695480,555000,2460,2571,192776,102808,0.987537
155.4,549560,651840,2517,2553,364896,102808,0.992804
155.5,1.25784e+06,0,2523,2553,364896,102808,0.5
155.6,1.24964e+06,0,2523,2553,364896,102808,0.5
155.7,1.23888e+06,0,2525,2553,366344,102808,0.5
155.8,1.2454e+06,0,2526,2553,366344,102808,0.5
155.9,1.25528e+06,0,2524,2553,366344,102808,0.5
156,1.244e+06,0,2524,2553,367792,102808,0.5
156.1,1.25528e+06,0,2524,2553,367792,102808,0.5
156.2,1.23888e+06,0,2526,2553,367792,102808,0.5
156.3,1.25388e+06,0,2525,2553,369240,102808,0.5
156.4,1.22864e+06,15000,2525,2553,369240,1448,0.512207
156.5,1.24028e+06,15000,2524,2553,369240,1448,0.512092
156.6,1.244e+06,0,2524,2553,369240,1448,0.5
156.7,1.24364e+06,0,2525,2553,370688,1448,0.5
156.8,1.2454e+06,0,2524,2555,370688,2896,0.5
156.9,1.22212e+06,30000,2523,2557,370688,5792,0.524533
157,1.18596e+06,60000,2524,2561,372136,11584,0.550463
157.1,1.13604e+06,120000,2525,2569,372136,23168,0.604464
157.2,1.0046e+06,240000,2524,2585,372136,46336,0.726002
157.3,1.05648e+06,195000,2540,2572,373584,46336,0.678494
157.4,960160,285000,2522,2617,373584,92672,0.772791
157.5,588840,660000,2537,2625,373584,102808,0.996764
157.6,1.119e+06,120000,2454,2621,193304,102808,0.606019
157.7,157280,1.08984e+06,2544,2583,182504,102808,0.64137
157.8,1.25048e+06,0,2538,2583,373584,102808,0.5
157.9,1.23872e+06,0,2539,2583,375032,102808,0.5
158,1.2544e+06,0,2538,2583,375032,102808,0.5
158.1,1.25068e+06,0,2537,2583,375032,102808,0.5
158.2,1.24028e+06,0,2536,2583,376480,102808,0.5
158.3,1.25388e+06,0,2535,2583,376480,102808,0.5
158.4,1.2454e+06,0,2536,2583,376480,102808,0.5
158.5,1.23888e+06,0,2538,2583,376480,102808,0.5
158.6,1.25528e+06,0,2534,2583,377928,102808,0.5
158.7,1.24876e+06,0,2535,2584,377928,1448,0.5
158.8,1.22388e+06,15000,2534,2584,377928,1448,0.512254
158.9,1.23748e+06,15000,2537,2583,379376,1448,0.51212
159,1.25564e+06,0,2538,2583,379376,1448,0.5
159.1,1.23852e+06,0,2539,2585,379376,2896,0.5
159.2,1.22352e+06,30000,2537,2587,380824,5792,0.524505
159.3,1.19072e+06,60000,2535,2591,380824,11584,0.550262
159.4,1.12756e+06,120000,2536,2599,380824,23168,0.605233
159.5,1.05648e+06,180000,2552,2587,382272,23168,0.665571
159.6,1.19584e+06,60000,2536,2615,382272,46336,0.550048
159.7,767520,480000,2536,2647,382272,92672,0.949561
159.8,782880,465000,2564,2633,382272,102808,0.939064
159.9,1.03308e+06,210000,2500,2657,184208,102808,0.695209
160,559840,696600,2457,2640,195936,102808,0.988291
160.1,697680,375280,2550,2612,382272,102808,0.91719
160.2,1.23684e+06,0,2553,2612,383720,102808,0.5
160.3,1.24696e+06,0,2553,2612,383720,102808,0.5
160.4,1.2512e+06,0,2553,2612,383720,102808,0.5
160.5,1.2512e+06,0,2553,2612,385168,102808,0.5
160.6,1.24096e+06,0,2553,2612,385168,102808,0.5
160.7,1.2512e+06,0,2551,2612,385168,102808,0.5
160.8,1.24608e+06,0,2549,2612,386616,102808,0.5
160.9,1.25632e+06,0,2549,2612,386616,102808,0.5
161,1.24504e+06,0,2551,2613,386616,1448,0.5
161.1,1.22968e+06,15000,2551,2613,388064,1448,0.512196
161.2,1.23956e+06,15000,2552,2612,388064,1448,0.512099
161.3,1.24608e+06,0,2552,2612,388064,1448,0.5
161.4,1.2512e+06,0,2552,2614,388064,2896,0.5
161.5,1.20956e+06,30000,2551,2616,389512,5792,0.524787
161.6,1.18664e+06,60000,2557,2612,389512,5792,0.550434
161.7,1.21944e+06,30000,2553,2618,389512,11584,0.524587
161.8,1.15896e+06,90000,2551,2628,390960,23168,0.57719
161.9,1.00424e+06,240000,2551,2644,390960,46336,0.726075
162,773680,480000,2561,2660,390960,81088,0.94798
162.1,1.16e+06,90000,2559,2670,390960,92672,0.577122
162.2,689920,555000,2524,2683,167096,95568,0.988391
162.3,625080,619680,2487,2659,197384,95568,0.999981
162.4,643240,286360,2562,2639,392408,95568,0.871547
162.5,1.24372e+06,0,2564,2639,392408,95568,0.5
162.6,1.2498e+06,0,2562,2639,392408,95568,0.5
162.7,1.25104e+06,0,2562,2639,392408,95568,0.5
162.8,1.23992e+06,0,2562,2639,393856,95568,0.5
162.9,1.25528e+06,0,2562,2639,393856,95568,0.5
163,1.24504e+06,0,2562,2639,393856,95568,0.5
163.1,1.25528e+06,0,2562,2639,395304,95568,0.5
163.2,1.24504e+06,0,2562,2639,395304,95568,0.5
163.3,1.24504e+06,0,2562,2640,395304,1448,0.5
163.4,1.22864e+06,15000,2564,2641,396752,2896,0.512207
163.5,1.22352e+06,30000,2566,2639,396752,2896,0.524505
163.6,1.22864e+06,15000,2564,2639,396752,2896,0.512207
163.7,1.24504e+06,0,2562,2643,396752,5792,0.5
163.8,1.19036e+06,60000,2563,2647,398200,11584,0.550277
163.9,1.12756e+06,120000,2564,2655,398200,23168,0.605233
164,1.01308e+06,240000,2563,2671,398200,46336,0.724312
164.1,767520,480000,2589,2663,398200,63712,0.949561
164.2,1.24504e+06,0,2563,2703,399648,92672,0.5
164.3,578960,675000,2563,2713,399648,95568,0.994168
164.4,822480,420000,2517,2689,195336,95568,0.905033
164.5,382880,636000,2568,2664,189920,95568,0.94187
164.6,1.24164e+06,0,2577,2664,399648,95568,0.5
164.7,1.24784e+06,0,2578,2664,399648,95568,0.5
164.8,1.2526e+06,0,2577,2664,401096,95568,0.5
164.9,1.24608e+06,0,2577,2664,401096,95568,0.5
165,1.24096e+06,0,2577,2664,401096,95568,0.5
165.1,1.2512e+06,0,2579,2664,402544,95568,0.5
165.2,1.24096e+06,0,2579,2664,402544,95568,0.5
165.3,1.25596e+06,0,2580,2664,402544,95568,0.5
165.4,1.24236e+06,0,2579,2664,402544,95568,0.5
165.5,1.23444e+06,15000,2582,2664,403992,1448,0.512149
165.6,1.24748e+06,0,2579,2666,403992,2896,0.5
165.7,1.21432e+06,30000,2579,2665,403992,2896,0.52469
165.8,1.23584e+06,15000,2577,2668,405440,5792,0.512136
165.9,1.18664e+06,60000,2577,2672,405440,11584,0.550434
166,1.13196e+06,120000,2578,2680,405440,23168,0.604833
166.1,1.00052e+06,240000,2587,2684,405440,37648,0.726824
166.2,1.14464e+06,105000,2589,2689,406888,46336,0.590966
166.3,875120,375000,2577,2728,406888,92672,0.862035
166.4,626400,630000,2586,2731,138048,95568,0.999992
166.5,1.09552e+06,150000,2501,2725,198424,95568,0.634402
166.6,665000,578040,2556,2762,193328,95568,0.99513
166.7,321160,933760,2533,2732,193328,97016,0.80756
166.8,256160,991400,2582,2743,406888,98464,0.742212
166.9,885680,360000,2543,2733,147712,98464,0.848834
167,307880,945000,2560,2735,144008,99912,0.794535
167.1,509080,735000,2604,2755,408336,101360,0.968076
167.2,525000,720000,2644,2731,408336,101360,0.976056
167.3,954760,300000,2591,2711,150064,101360,0.78598
167.4,416640,831600,2688,2730,144928,101360,0.900484
167.5,700640,540000,2622,2761,143728,101360,0.983511
167.6,186240,1.0618e+06,2608,2713,143728,101360,0.670165
167.7,484120,490520,2606,2750,143728,102808,0.999957
167.8,0,1.245e+06,2606,2740,143728,104256,0.5
167.9,0,1.245e+06,2606,2743,143728,107152,0.5
168,0,1.245e+06,2606,2743,143728,108600,0.5
168.1,0,1.245e+06,2606,2745,143728,110048,0.5
168.2,0,1.26e+06,2606,2746,143728,111496,0.5
168.3,0,1.245e+06,2606,2746,143728,112944,0.5
168.4,0,1.245e+06,2607,2748,1448,114392,0.5
168.5,12520,1.23e+06,2607,2749,1448,115840,0.510178
168.6,15000,1.245e+06,2606,2749,1448,117288,0.512046
168.7,0,1.245e+06,2606,2751,1448,118736,0.5
168.8,0,1.245e+06,2608,2751,2896,120184,0.5
168.9,30000,1.215e+06,2610,2753,5792,121632,0.524676
169,60000,1.2e+06,2614,2754,11584,123080,0.549875
169.1,120000,1.125e+06,2622,2754,23168,124528,0.605467
169.2,240000,1.005e+06,2638,2756,46336,125976,0.725922
169.3,480000,765000,2638,2771,69504,125976,0.950207
169.4,30000,1.215e+06,2668,2759,92672,127424,0.524676
169.5,930000,330000,2709,2757,145176,127424,0.815157
169.6,270000,975000,2691,2775,145176,128872,0.757199
169.7,684840,555000,2685,2747,145176,128872,0.989152
169.8,449320,800640,2675,2693,145176,128872,0.926786
169.9,1.08872e+06,15000,2749,2782,145176,130320,0.513775
170,801840,449440,2741,2785,146624,131768,0.926512
170.1,828040,411400,2755,2766,146624,48160,0.898474
170.2,1.09996e+06,148920,2650,2787,146624,61192,0.63295
170.3,729600,525000,2732,2796,148072,63712,0.974094
170.4,583520,660000,2764,2827,148072,131768,0.996232
170.5,1.2498e+06,0,2742,2851,138896,131768,0.5
170.6,520960,734160,2709,2867,149520,113832,0.971955
170.7,354480,887520,2731,2831,149520,131768,0.844456
170.8,582480,659160,2788,2886,149520,133216,0.996201
170.9,608920,648120,2785,2919,90984,134664,0.999028
171,253920,995880,2774,2844,96776,134664,0.739407
171.1,965920,274920,2740,2939,118520,134664,0.763291
171.2,10760,1.23172e+06,2739,2919,118520,134664,0.508735
171.3,0,1.25572e+06,2739,2923,118520,136112,0.5
171.4,0,1.24832e+06,2739,2921,118520,137560,0.5
171.5,0,1.24548e+06,2739,2922,118520,139008,0.5
171.6,0,1.25432e+06,2739,2922,118520,140456,0.5
171.7,0,1.23896e+06,2739,2922,118520,141904,0.5
171.8,0,1.24408e+06,2739,2920,118520,141904,0.5
171.9,0,1.25396e+06,2739,2915,118520,143352,0.5
172,0,1.24956e+06,2739,2916,118520,144800,0.5
172.1,15000,1.2256e+06,2739,2922,1448,146248,0.512237
172.2,0,1.25804e+06,2741,2921,2896,147696,0.5
172.3,30000,1.21232e+06,2743,2923,5792,149144,0.524731
172.4,49360,1.19592e+06,2744,2921,8688,149144,0.541203
172.5,75000,1.18092e+06,2751,2920,17376,150592,0.563255
172.6,180000,1.06028e+06,2763,2919,34752,152040,0.665011
172.7,300000,951320,2743,2948,34752,152040,0.786827
172.8,60000,1.18464e+06,2787,2924,69504,153488,0.550519
172.9,645000,605760,2823,2915,118520,135240,0.999017
173,345000,895880,2803,2862,118520,153488,0.835362
173.1,1.0546e+06,123800,2844,2956,118520,153488,0.615795
173.2,0,1.24472e+06,2864,2919,118520,154936,0.5
173.3,678960,563800,2877,2918,118520,138208,0.991486
173.4,544640,702720,2846,2860,118520,154936,0.984193
173.5,380760,661840,2834,2929,118520,156384,0.932243
173.6,30280,1.22588e+06,2831,2946,118520,157832,0.524686
173.7,0,1.2498e+06,2831,2945,118520,159280,0.5
173.8,0,1.25156e+06,2831,2944,118520,159280,0.5
173.9,0,1.24504e+06,2831,2946,118520,160728,0.5
174,0,1.25016e+06,2831,2946,118520,162176,0.5
174.1,0,1.24468e+06,2831,2947,118520,162176,0.5
174.2,0,1.24644e+06,2832,2946,1448,163624,0.5
174.3,15000,1.22828e+06,2833,2947,2896,165072,0.51221
174.4,30000,1.2198e+06,2835,2946,5792,166520,0.524579
174.5,47440,1.20676e+06,2839,2945,10136,166520,0.539251
174.6,93120,1.14872e+06,2841,2945,15928,167968,0.580535
174.7,150000,1.0958e+06,2851,2946,30408,169416,0.634369
174.8,210000,1.036e+06,2837,2964,30408,169416,0.694703
174.9,90000,1.16372e+06,2871,2947,59368,170864,0.576878
175,600000,644560,2911,2945,117288,170864,0.99872
175.1,345000,900440,2891,2955,118520,159912,0.8341
175.2,450000,808880,2895,2893,118520,172312,0.924838
175.3,607640,630240,2946,2970,118520,172312,0.999667
175.4,1.1312e+06,126520,2927,2981,119968,172312,0.610464
175.5,556400,680400,2917,3000,119968,120736,0.990048
175.6,630000,625760,2875,2950,119968,130872,0.999989
175.7,544480,642160,2923,2935,121416,131440,0.99327
175.8,1.245e+06,0,2923,2935,122864,131440,0.5
175.9,1.245e+06,0,2925,2935,124312,131440,0.5
176,1.26e+06,0,2926,2935,125760,131440,0.5
176.1,1.245e+06,0,2926,2935,127208,131440,0.5
176.2,1.245e+06,0,2928,2935,128656,131440,0.5
176.3,1.245e+06,0,2928,2935,130104,131440,0.5
176.4,1.26e+06,0,2949,2935,131552,131440,0.5
176.5,1.24696e+06,0,2954,2935,133000,131440,0.5
176.6,1.24592e+06,0,2954,2935,134448,131440,0.5
176.7,1.23516e+06,15000,2955,2935,135896,1448,0.512142
176.8,1.23992e+06,0,2953,2937,137344,2896,0.5
176.9,1.217e+06,30000,2954,2939,138792,5792,0.524636
177,1.202e+06,45680,2954,2943,138792,10136,0.537949
177.1,1.14908e+06,103040,2953,2947,140240,18824,0.588956
177.2,1.06776e+06,180000,2953,2959,141688,36200,0.663919
177.3,880240,360000,2975,2951,143136,47784,0.850374
177.4,1.25016e+06,0,2955,2983,143136,70952,0.5
177.5,605240,645000,2954,3021,144584,123080,0.99899
177.6,754560,495000,2959,2998,144584,123080,0.958637
177.7,861520,390000,2885,3003,144584,123080,0.875698
177.8,722680,515600,2942,3064,144584,123080,0.972794
177.9,279800,976240,2923,2986,144584,123080,0.764853
178,96280,848680,2937,3050,144584,123080,0.612005
178.1,361160,890880,2912,3051,144584,123080,0.848175
178.2,0,1.245e+06,2912,3050,144584,124528,0.5
